ax,ay,az
0.13,-0.31,0.92
0.2,-0.07,0.26
0.22,-0.08,-0.02
0.32,-0.21,-0.46
0.37,-0.23,-0.59
0.49,-0.26,-0.83
0.53,-0.34,-0.95
1.62,-2.34,4.0
1.14,-2.03,4.0
0.22,-1.17,3.2
-0.03,-0.87,2.46
-0.05,-0.45,1.48
0.04,-0.32,1.16
0.24,-0.15,0.61
0.34,-0.11,0.29
0.43,-0.09,-0.4
0.42,-0.12,-0.7
0.39,-0.23,-1.1
0.41,-0.31,-1.19
0.45,-0.49,-1.19
-0.14,-1.0,0.06
-0.14,-1.01,0.11
-0.15,-1.01,0.13
-0.14,-1.02,0.13
-0.15,-1.02,0.12
-0.15,-1.02,0.1
-0.14,-1.03,0.09
-0.14,-1.07,0.03
-0.14,-1.08,-0.01
-0.14,-1.08,-0.07
-0.14,-1.08,-0.1
-0.15,-1.08,-0.13
-0.15,-1.06,-0.19
-0.18,-1.01,-0.22
-0.2,-0.93,-0.24
-0.21,-0.87,-0.25
0.3,-0.62,0.62
0.3,-0.63,0.61
0.31,-0.64,0.63
0.31,-0.66,0.65
0.3,-0.65,0.65
0.3,-0.64,0.64
0.3,-0.63,0.67
0.32,-0.62,0.7
0.28,-0.63,0.67
0.28,-0.63,0.66
0.31,-0.64,0.68
0.32,-0.65,0.67
0.33,-0.63,0.65
0.32,-0.63,0.65
0.32,-0.64,0.62
0.32,-0.64,0.64
0.33,-0.64,0.66
0.33,-0.65,0.66
0.32,-0.67,0.66
0.32,-0.66,0.67
0.31,-0.65,0.68
0.31,-0.65,0.67
0.3,-0.65,0.65
0.31,-0.66,0.65
0.32,-0.66,0.66
0.32,-0.66,0.66
0.32,-0.66,0.66
0.32,-0.67,0.7
0.33,-0.7,0.68
0.33,-0.7,0.68
0.33,-0.68,0.67
0.32,-0.69,0.67
0.32,-0.69,0.67
0.32,-0.7,0.64
0.32,-0.68,0.61
0.29,-0.67,0.56
0.28,-0.68,0.52
0.24,-0.69,0.4
0.25,-0.71,0.3
0.3,-0.78,-0.22
0.49,-0.78,-0.75
0.93,-0.56,-2.74
0.76,-0.32,-3.8
0.29,0.96,-3.78
0.44,1.41,-2.1
0.92,0.88,3.38
1.36,-0.01,4.0
1.03,-2.47,4.0
0.61,-2.32,4.0
0.52,-0.21,3.94
0.63,0.69,2.32
0.68,1.0,0.04
0.84,0.76,-0.39
0.91,0.23,-0.85
0.84,-0.08,-0.93
0.46,-0.1,-0.83
0.18,-0.08,-0.79
-0.12,-0.28,-0.46
-0.16,-0.4,-0.23
-0.14,-0.69,0.23
-0.05,-0.82,0.47
0.04,-0.98,0.78
0.19,-0.99,0.88
0.23,-0.94,0.92
