ax,ay,az
0.3,-0.55,-1.29
0.4,-0.6,-0.97
0.46,-0.65,-0.7
0.66,-0.68,-0.04
0.79,-0.73,0.31
0.94,-0.87,0.89
0.92,-0.91,1.03
0.78,-0.91,1.19
0.68,-0.89,1.2
0.58,-0.85,1.16
0.59,-0.76,1.12
0.44,-0.7,0.98
0.4,-0.65,0.85
0.37,-0.6,0.61
0.32,-0.58,0.52
0.31,-0.58,0.44
0.36,-0.61,0.32
0.38,-0.63,0.28
0.39,-0.64,0.22
0.41,-0.65,0.22
0.44,-0.65,0.32
0.47,-0.64,0.36
0.46,-0.66,0.45
0.47,-0.68,0.51
0.5,-0.72,0.57
0.51,-0.74,0.58
0.51,-0.77,0.59
0.49,-0.78,0.57
0.49,-0.76,0.54
0.48,-0.74,0.52
0.46,-0.73,0.49
0.45,-0.73,0.47
0.44,-0.69,0.45
0.42,-0.68,0.44
0.44,-0.67,0.47
0.45,-0.67,0.48
0.45,-0.69,0.5
0.47,-0.71,0.5
0.48,-0.73,0.51
0.48,-0.75,0.52
0.48,-0.76,0.55
0.49,-0.77,0.57
0.5,-0.78,0.58
0.49,-0.79,0.6
0.5,-0.81,0.63
0.54,-0.83,0.63
0.56,-0.84,0.62
0.58,-0.84,0.53
0.59,-0.84,0.47
0.67,-0.85,0.28
0.73,-0.86,0.16
0.85,-0.86,-0.18
0.89,-0.84,-0.41
0.8,-0.72,-0.9
0.67,-0.7,-1.13
0.42,-0.62,-1.38
0.37,-0.58,-1.32
0.58,-0.33,-0.96
0.63,-0.22,-0.78
0.6,-0.05,-0.51
0.55,0.05,-0.36
0.5,0.29,-0.01
0.46,0.36,0.16
0.56,0.13,0.92
0.83,-0.13,1.47
1.35,-0.77,2.64
1.42,-0.9,3.29
1.44,-0.79,4.0
1.45,-0.7,4.0
1.03,-0.71,3.73
0.71,-0.72,3.22
0.5,-0.71,2.07
0.55,-0.66,1.6
0.65,-0.57,0.86
0.7,-0.57,0.56
0.77,-0.58,0.11
0.86,-0.6,-0.05
0.92,-0.63,-0.18
0.88,-0.63,-0.36
0.86,-0.59,-0.46
0.81,-0.5,-0.72
0.75,-0.48,-0.85
0.61,-0.48,-1.1
0.55,-0.52,-1.17
0.47,-0.59,-1.14
0.44,-0.62,-1.03
0.43,-0.63,-0.65
0.41,-0.65,-0.41
0.38,-0.66,0.1
0.4,-0.68,0.34
0.49,-0.79,0.73
0.51,-0.85,0.84
0.49,-0.92,0.94
0.47,-0.93,0.93
0.42,-0.85,0.86
0.37,-0.82,0.81
0.32,-0.75,0.63
0.31,-0.74,0.55
0.32,-0.77,0.41
0.31,-0.79,0.36
