ax,ay,az
0.4,-0.66,0.36
0.41,-0.67,0.38
0.42,-0.67,0.48
0.42,-0.67,0.51
0.38,-0.67,0.55
0.36,-0.68,0.57
0.36,-0.68,0.57
0.36,-0.67,0.58
0.37,-0.68,0.57
0.39,-0.7,0.57
0.42,-0.75,0.56
0.44,-0.76,0.56
0.44,-0.75,0.56
0.43,-0.75,0.54
0.41,-0.72,0.51
0.4,-0.71,0.5
0.38,-0.7,0.49
0.39,-0.69,0.5
0.39,-0.7,0.52
0.39,-0.7,0.53
0.39,-0.72,0.52
0.38,-0.71,0.52
0.37,-0.71,0.49
0.36,-0.71,0.48
0.35,-0.71,0.45
0.32,-0.69,0.44
0.32,-0.68,0.43
0.33,-0.66,0.44
0.34,-0.66,0.46
0.39,-0.7,0.57
0.42,-0.72,0.64
0.48,-0.75,0.76
0.5,-0.77,0.79
0.49,-0.8,0.78
0.48,-0.82,0.76
0.46,-0.82,0.73
0.46,-0.82,0.73
0.47,-0.8,0.73
0.47,-0.8,0.71
0.48,-0.82,0.69
0.49,-0.81,0.65
0.5,-0.76,0.54
0.5,-0.73,0.48
0.52,-0.65,0.3
0.53,-0.6,0.16
0.55,-0.51,-0.23
0.57,-0.49,-0.51
0.5,-0.42,-1.19
0.45,-0.44,-1.48
0.38,-0.49,-1.82
0.38,-0.45,-1.84
0.53,-0.21,-1.49
0.59,-0.07,-1.19
0.57,0.27,-0.41
0.57,0.37,0.02
0.57,-0.2,1.79
1.83,-0.64,2.96
2.3,-1.02,3.82
1.68,-1.1,4.0
1.3,-0.84,4.0
0.82,-0.25,4.0
0.38,-0.16,3.73
-0.03,-0.04,2.07
-0.16,-0.03,1.47
-0.01,-0.05,0.72
0.14,-0.07,0.45
0.35,-0.23,0.0
0.41,-0.26,-0.19
0.53,-0.29,-0.58
0.53,-0.31,-0.74
0.49,-0.39,-1.01
0.47,-0.42,-1.06
0.41,-0.44,-0.95
0.42,-0.45,-0.78
0.41,-0.52,-0.38
0.44,-0.59,-0.1
0.52,-0.75,0.36
0.55,-0.8,0.54
0.59,-0.88,0.84
0.69,-0.89,1.0
0.63,-0.95,1.15
0.58,-0.98,1.12
0.5,-0.84,0.98
0.43,-0.77,0.89
0.31,-0.66,0.66
0.27,-0.64,0.56
0.26,-0.62,0.42
0.29,-0.62,0.39
0.31,-0.63,0.39
0.36,-0.61,0.44
0.38,-0.61,0.46
0.41,-0.65,0.51
0.41,-0.67,0.52
0.4,-0.68,0.54
0.4,-0.68,0.56
0.38,-0.68,0.57
0.38,-0.68,0.57
0.39,-0.69,0.58
0.4,-0.69,0.57
0.4,-0.7,0.56
