ax,ay,az
-0.05,-1.0,-0.04
-0.05,-0.98,-0.01
-0.05,-0.97,-0.0
-0.05,-0.96,0.01
-0.06,-0.96,0.02
-0.05,-0.96,0.01
-0.07,-0.95,0.0
-0.07,-0.94,-0.02
-0.08,-0.94,-0.04
-0.09,-0.92,-0.1
-0.11,-0.91,-0.16
-0.12,-0.86,-0.35
-0.16,-0.84,-0.54
-0.2,-0.76,-0.77
-0.09,-0.55,-1.99
0.18,-0.56,-3.1
0.87,-0.68,-4.0
1.04,-0.67,-4.0
1.64,-1.04,-3.14
1.6,-1.27,-1.4
1.39,-0.98,1.21
1.35,-0.96,2.17
1.23,-1.11,3.96
1.19,-0.97,4.0
1.14,-0.76,4.0
0.98,-0.72,4.0
0.59,-0.62,2.51
0.43,-0.59,1.38
0.11,-0.61,-0.63
0.03,-0.78,-1.49
-0.1,-1.12,-2.5
-0.18,-1.26,-2.57
-0.34,-1.39,-2.11
-0.36,-1.34,-1.8
-0.33,-1.13,-1.21
-0.28,-1.0,-0.93
-0.18,-0.79,-0.43
-0.14,-0.72,-0.24
-0.08,-0.66,0.05
-0.07,-0.67,0.15
-0.02,-0.71,0.3
-0.02,-0.75,0.35
-0.01,-0.77,0.35
0.02,-0.79,0.31
0.04,-0.82,0.25
0.04,-0.92,0.13
0.04,-0.99,0.07
0.05,-1.11,-0.06
0.04,-1.14,-0.11
0.04,-1.17,-0.19
0.04,-1.17,-0.2
0.03,-1.14,-0.2
0.04,-1.13,-0.21
0.04,-1.09,-0.19
0.03,-1.07,-0.17
0.02,-1.03,-0.13
0.02,-1.01,-0.12
0.04,-0.98,-0.1
0.04,-0.98,-0.08
0.06,-0.98,-0.07
0.06,-0.98,-0.06
0.08,-1.0,-0.08
0.08,-1.02,-0.1
0.09,-1.04,-0.11
0.1,-1.05,-0.11
0.11,-1.05,-0.13
0.1,-1.05,-0.15
0.13,-1.04,-0.2
0.11,-1.04,-0.2
0.14,-1.05,-0.27
0.13,-1.05,-0.28
0.11,-1.04,-0.33
0.12,-1.07,-0.37
0.12,-1.1,-0.43
0.09,-1.1,-0.44
0.1,-1.1,-0.41
0.06,-1.09,-0.4
0.04,-1.06,-0.36
0.0,-1.01,-0.3
-0.04,-0.99,-0.23
0.01,-0.91,-0.21
-0.01,-0.9,-0.19
0.01,-0.92,-0.21
0.04,-0.93,-0.25
0.06,-0.96,-0.33
0.06,-0.98,-0.36
0.05,-0.98,-0.37
0.05,-0.97,-0.37
0.04,-0.97,-0.39
0.03,-0.98,-0.44
-0.01,-1.03,-0.72
-0.02,-1.12,-1.01
0.09,-1.66,-2.21
0.25,-2.1,-3.23
0.53,-3.11,-4.0
0.58,-3.25,-4.0
0.89,-2.34,-3.81
1.09,-1.52,-2.29
1.74,-0.35,0.75
1.97,-0.07,2.41
