ax,ay,az
-0.4,-1.08,-3.25
0.18,-0.54,-0.95
0.28,-0.17,-0.17
0.38,-0.16,0.65
0.52,-0.33,0.98
0.59,-0.48,1.48
0.55,-0.43,1.53
0.53,-0.41,1.5
0.39,-0.49,1.38
0.26,-0.52,1.23
0.02,-0.51,0.75
-0.13,-0.45,0.43
-0.4,-0.41,-0.1
-0.48,-0.46,-0.38
-0.58,-0.58,-0.88
-0.6,-0.64,-0.99
-0.62,-0.7,-1.03
-0.62,-0.74,-0.98
-0.57,-0.69,-0.87
-0.52,-0.67,-0.82
-0.5,-0.64,-0.77
-0.5,-0.63,-0.75
-0.46,-0.64,-0.69
-0.43,-0.66,-0.66
-0.4,-0.67,-0.57
-0.39,-0.67,-0.52
-0.39,-0.65,-0.47
-0.39,-0.64,-0.48
-0.4,-0.65,-0.53
-0.4,-0.65,-0.53
-0.39,-0.65,-0.53
-0.38,-0.65,-0.53
-0.32,-0.71,-0.55
-0.3,-0.77,-0.55
-0.35,-0.79,-0.57
-0.35,-0.76,-0.58
-0.34,-0.67,-0.64
-0.33,-0.67,-0.62
-0.34,-0.65,-0.59
-0.3,-0.68,-0.59
-0.3,-0.71,-0.6
-0.28,-0.74,-0.65
-0.28,-0.75,-0.67
-0.32,-0.78,-0.72
-0.29,-0.77,-0.78
-0.32,-0.73,-0.76
-0.32,-0.69,-0.73
-0.32,-0.63,-0.66
-0.28,-0.61,-0.65
-0.2,-0.64,-0.63
-0.2,-0.71,-0.64
-0.26,-0.77,-0.71
-0.27,-0.77,-0.78
-0.22,-0.7,-0.84
-0.18,-0.64,-0.85
-0.16,-0.62,-0.81
-0.15,-0.63,-0.8
-0.16,-0.64,-0.78
-0.14,-0.64,-0.76
-0.11,-0.69,-0.76
-0.12,-0.73,-0.77
-0.12,-0.74,-0.82
-0.11,-0.73,-0.85
-0.11,-0.73,-0.9
-0.11,-0.72,-0.93
-0.1,-0.7,-0.93
-0.09,-0.7,-0.91
-0.08,-0.73,-0.85
-0.07,-0.74,-0.82
-0.05,-0.77,-0.76
-0.04,-0.79,-0.74
-0.02,-0.79,-0.75
-0.01,-0.79,-0.75
-0.01,-0.79,-0.76
-0.0,-0.79,-0.79
0.0,-0.8,-0.8
0.01,-0.82,-0.77
0.0,-0.82,-0.75
0.01,-0.82,-0.72
0.01,-0.83,-0.71
0.02,-0.83,-0.67
0.01,-0.81,-0.65
0.01,-0.78,-0.65
0.02,-0.78,-0.67
-0.0,-0.84,-0.81
-0.0,-0.87,-0.99
0.15,-0.88,-1.91
0.38,-0.94,-2.91
0.14,-1.35,-4.0
-0.08,-1.42,-4.0
0.1,-1.06,-2.74
0.31,-0.5,-1.6
0.6,0.1,0.11
0.59,0.06,0.81
0.7,-0.21,1.8
0.7,-0.35,1.97
0.52,-0.56,1.79
0.41,-0.62,1.6
0.15,-0.82,1.09
0.0,-0.89,0.71
