ax,ay,az
0.42,0.47,-0.76
0.43,0.48,-0.75
0.42,0.48,-0.77
0.43,0.48,-0.79
0.44,0.46,-0.83
0.44,0.45,-0.84
0.45,0.44,-0.84
0.44,0.44,-0.82
0.43,0.46,-0.78
0.43,0.46,-0.77
0.42,0.46,-0.77
0.43,0.46,-0.78
0.44,0.45,-0.78
0.44,0.44,-0.78
0.45,0.45,-0.78
0.43,0.47,-0.77
0.44,0.47,-0.76
0.43,0.46,-0.76
0.44,0.45,-0.75
0.43,0.45,-0.76
0.43,0.45,-0.77
0.42,0.47,-0.77
0.41,0.47,-0.77
0.42,0.46,-0.75
0.44,0.45,-0.76
0.43,0.42,-0.78
0.44,0.43,-0.78
0.45,0.44,-0.78
0.46,0.45,-0.79
0.46,0.44,-0.81
0.45,0.44,-0.81
0.43,0.45,-0.82
0.43,0.47,-0.81
0.42,0.48,-0.78
0.43,0.48,-0.78
0.45,0.47,-0.77
0.45,0.46,-0.77
0.46,0.45,-0.8
0.45,0.44,-0.81
0.44,0.45,-0.8
0.45,0.44,-0.79
0.44,0.43,-0.77
0.44,0.43,-0.76
0.45,0.42,-0.76
0.44,0.43,-0.77
0.43,0.43,-0.77
0.43,0.44,-0.8
0.44,0.44,-0.81
0.46,0.43,-0.82
0.28,0.06,0.93
0.26,0.07,0.91
0.25,0.06,0.88
0.24,0.05,0.84
0.26,0.03,0.84
0.27,-0.01,0.87
0.29,-0.01,0.9
0.32,0.0,0.94
0.33,0.03,0.98
0.32,0.04,0.97
0.3,0.06,0.95
0.29,0.08,0.94
0.3,0.07,0.91
0.31,0.06,0.88
0.31,0.08,0.81
0.3,0.09,0.77
0.3,0.08,0.71
0.29,0.09,0.69
0.32,0.12,0.65
0.34,0.12,0.6
0.38,0.14,0.44
0.45,0.13,0.31
0.63,0.1,-0.09
0.73,0.04,-0.39
0.88,-0.08,-1.02
0.89,-0.06,-1.25
0.71,0.32,-0.91
0.56,0.82,-0.3
0.13,1.34,1.79
0.17,1.13,3.89
1.3,1.31,4.0
-0.13,0.82,4.0
0.06,-0.28,3.99
0.39,-0.24,3.4
0.6,0.02,2.09
0.64,0.24,1.41
0.66,0.5,0.24
0.66,0.5,-0.2
0.58,0.61,-0.53
0.52,0.55,-0.96
0.5,0.49,-1.07
0.58,0.41,-0.89
0.66,0.26,-0.72
0.61,0.04,-0.31
0.52,0.02,-0.07
0.35,0.03,0.41
0.34,0.03,0.67
0.34,-0.03,1.08
0.35,-0.12,1.21
0.32,-0.14,1.3
0.28,-0.08,1.32
