ax,ay,az
-0.13,-0.92,-0.41
-0.13,-0.91,-0.4
-0.13,-0.9,-0.39
-0.14,-0.85,-0.39
-0.13,-0.82,-0.4
-0.14,-0.77,-0.45
-0.14,-0.77,-0.47
-0.17,-0.74,-0.5
-0.2,-0.73,-0.52
-0.22,-0.73,-0.62
-0.2,-0.73,-0.68
-0.3,-0.75,-0.68
-0.33,-0.76,-0.75
-0.46,-0.76,-1.14
-0.57,-0.67,-1.67
-0.69,-0.84,-3.06
-0.78,-1.13,-3.55
-0.75,-1.27,-3.12
-0.47,-1.15,-2.53
0.23,-0.81,-1.04
0.46,-0.67,-0.38
0.71,-0.66,0.81
0.84,-0.84,1.17
0.89,-1.07,1.82
0.83,-1.05,2.02
0.82,-1.15,2.08
0.76,-1.18,2.07
0.71,-1.17,1.97
0.42,-1.15,1.18
0.29,-1.15,0.65
0.05,-1.17,-0.26
-0.09,-1.13,-0.59
-0.24,-1.15,-1.12
-0.33,-1.15,-1.29
-0.41,-1.14,-1.44
-0.42,-1.15,-1.42
-0.42,-1.09,-1.25
-0.4,-1.03,-1.15
-0.37,-0.91,-0.95
-0.37,-0.86,-0.86
-0.32,-0.8,-0.68
-0.29,-0.77,-0.63
-0.26,-0.74,-0.51
-0.25,-0.76,-0.48
-0.24,-0.75,-0.44
-0.24,-0.74,-0.49
-0.26,-0.72,-0.57
-0.25,-0.72,-0.61
-0.26,-0.72,-0.64
-0.25,-0.74,-0.64
-0.25,-0.75,-0.64
-0.28,-0.74,-0.63
-0.26,-0.73,-0.58
-0.25,-0.69,-0.61
-0.24,-0.72,-0.6
-0.24,-0.71,-0.58
-0.24,-0.7,-0.6
-0.21,-0.69,-0.63
-0.24,-0.64,-0.63
-0.25,-0.58,-0.67
-0.23,-0.6,-0.66
-0.17,-0.62,-0.7
-0.13,-0.63,-0.77
-0.15,-0.63,-0.81
-0.17,-0.6,-0.83
-0.19,-0.56,-0.92
-0.16,-0.52,-0.94
-0.16,-0.48,-0.93
-0.15,-0.47,-0.92
-0.13,-0.51,-0.92
-0.15,-0.52,-0.93
-0.14,-0.5,-0.96
-0.14,-0.46,-0.99
-0.15,-0.35,-1.05
-0.17,-0.32,-1.08
-0.15,-0.23,-1.1
-0.2,-0.24,-1.05
-0.13,-0.28,-1.07
-0.17,-0.27,-1.01
-0.17,-0.25,-1.0
-0.18,-0.25,-0.99
-0.2,-0.27,-0.97
-0.19,-0.29,-0.97
-0.19,-0.34,-0.94
-0.2,-0.34,-0.94
-0.19,-0.27,-1.05
-0.2,-0.16,-1.15
-0.17,0.13,-1.68
-0.03,0.3,-2.19
0.06,0.47,-2.81
-0.01,0.68,-3.89
-0.04,0.74,-3.84
0.18,0.28,-3.03
0.21,0.04,-2.35
0.21,-0.45,-0.96
0.22,-0.77,-0.33
0.15,-1.21,1.07
0.1,-1.3,1.83
-0.04,-1.37,2.38
-0.03,-1.36,2.32
