ax,ay,az
0.43,-0.06,1.49
0.42,-0.06,1.47
0.32,-0.04,1.27
0.26,-0.02,1.13
0.19,0.03,0.88
0.18,0.08,0.8
0.18,0.14,0.7
0.21,0.15,0.7
0.24,0.16,0.75
0.27,0.11,0.81
0.26,0.11,0.85
0.2,0.11,0.91
0.18,0.12,0.94
0.19,0.07,0.96
0.2,0.04,0.97
0.25,0.02,0.96
0.26,-0.0,0.95
0.3,-0.01,0.92
0.3,-0.02,0.92
0.33,-0.0,0.95
0.33,0.01,0.95
0.31,0.04,0.91
0.32,0.05,0.91
0.32,0.05,0.92
0.3,0.07,0.91
0.29,0.03,0.92
0.29,0.03,0.94
0.27,0.07,0.95
0.26,0.07,0.95
-0.16,-0.96,-0.26
-0.11,-0.99,-0.33
-0.13,-0.95,-0.29
-0.08,-0.96,-0.41
-0.09,-0.95,-0.4
-0.09,-0.97,-0.37
-0.07,-1.01,-0.32
-0.11,-1.05,-0.23
-0.05,-1.1,-0.17
-0.04,-1.1,-0.11
-0.02,-1.13,-0.09
-0.01,-1.14,-0.1
0.0,-1.17,-0.11
-0.02,-1.18,-0.09
-0.04,-1.21,-0.1
-0.04,-1.23,-0.11
-0.05,-1.22,-0.1
-0.07,-1.23,-0.12
-0.06,-1.19,-0.2
-0.04,-1.15,-0.32
-0.04,-1.13,-0.4
-0.06,-1.11,-0.42
-0.08,-1.11,-0.43
-0.09,-1.1,-0.39
-0.09,-1.11,-0.35
-0.07,-1.03,-0.32
-0.05,-0.98,-0.3
-0.05,-0.91,-0.26
-0.04,-0.91,-0.24
-0.03,-0.94,-0.21
-0.03,-0.96,-0.21
-0.02,-0.99,-0.23
-0.01,-1.0,-0.23
-0.01,-0.98,-0.24
-0.01,-0.98,-0.21
-0.02,-0.95,-0.11
-0.02,-0.94,-0.1
-0.01,-0.93,-0.11
-0.0,-0.93,-0.12
-0.01,-0.93,-0.13
-0.0,-0.94,-0.13
-0.01,-0.96,-0.11
-0.01,-0.98,-0.09
-0.02,-0.99,-0.08
-0.02,-1.0,-0.08
-0.01,-1.0,-0.1
-0.01,-1.0,-0.09
-0.01,-1.02,-0.07
-0.01,-1.03,-0.06
-0.18,-0.89,0.09
-0.18,-0.88,0.08
-0.17,-0.88,0.09
-0.17,-0.87,0.11
-0.17,-0.87,0.12
-0.16,-0.86,0.14
-0.17,-0.85,0.14
-0.16,-0.86,0.15
-0.16,-0.87,0.15
-0.16,-0.88,0.15
-0.17,-0.89,0.14
-0.24,-0.89,0.05
-0.3,-0.88,-0.05
-0.45,-0.89,-0.39
-0.54,-0.9,-0.68
-0.55,-0.91,-1.59
-0.49,-1.01,-2.02
-0.32,-1.32,-2.65
-0.2,-1.45,-2.71
0.16,-1.56,-2.32
0.38,-1.57,-1.92
0.99,-1.55,-0.76
