ax,ay,az
-0.21,-0.77,-0.41
-0.19,-0.79,-0.47
-0.19,-0.8,-0.52
-0.21,-0.82,-0.56
-0.22,-0.84,-0.57
-0.25,-0.82,-0.58
-0.22,-0.84,-0.59
-0.25,-0.82,-0.53
-0.24,-0.8,-0.54
0.71,-0.62,0.03
0.73,-0.64,0.12
0.78,-0.69,0.25
0.79,-0.7,0.29
0.75,-0.71,0.34
0.72,-0.71,0.34
0.64,-0.68,0.3
0.6,-0.67,0.27
0.57,-0.64,0.23
0.57,-0.63,0.21
0.6,-0.65,0.21
0.64,-0.67,0.25
0.65,-0.69,0.3
0.66,-0.71,0.32
0.65,-0.69,0.34
0.63,-0.66,0.36
0.64,-0.67,0.36
0.65,-0.7,0.34
0.65,-0.7,0.33
0.66,-0.71,0.29
0.66,-0.71,0.26
0.67,-0.68,0.23
0.66,-0.67,0.23
0.66,-0.66,0.24
0.66,-0.65,0.26
0.65,-0.65,0.26
0.65,-0.65,0.26
0.66,-0.66,0.27
0.66,-0.67,0.25
0.66,-0.67,0.24
0.66,-0.67,0.22
0.65,-0.68,0.2
0.63,-0.65,0.21
0.63,-0.66,0.21
0.65,-0.68,0.22
0.67,-0.69,0.23
0.67,-0.7,0.24
0.67,-0.7,0.25
0.66,-0.7,0.24
0.65,-0.68,0.24
0.63,-0.68,0.24
0.62,-0.66,0.24
0.64,-0.68,0.25
0.65,-0.69,0.26
0.66,-0.7,0.26
0.66,-0.7,0.26
0.63,-0.68,0.24
0.62,-0.68,0.22
-0.04,-0.98,0.09
-0.04,-0.98,0.09
-0.04,-0.97,0.09
-0.04,-0.95,0.11
-0.05,-0.94,0.11
-0.05,-0.93,0.12
-0.05,-0.92,0.12
-0.04,-0.92,0.12
-0.04,-0.92,0.12
-0.03,-0.93,0.12
-0.02,-0.94,0.13
-0.02,-0.96,0.13
-0.02,-0.96,0.13
-0.02,-0.96,0.14
0.36,-0.43,-1.65
0.47,-0.33,-2.04
0.49,-0.26,-2.16
0.52,-0.2,-2.14
0.58,-0.12,-1.96
0.71,0.15,-1.42
0.72,0.3,-1.12
0.62,0.55,-0.54
0.54,0.56,-0.15
0.94,-0.13,1.31
1.28,-0.67,2.37
1.62,-1.65,4.0
2.23,-1.74,4.0
2.16,-1.78,4.0
1.38,-1.54,4.0
0.77,-1.13,4.0
-0.1,-0.73,2.71
-0.11,-0.56,1.83
0.19,-0.37,0.6
0.38,-0.37,0.23
0.79,-0.54,-0.29
0.83,-0.62,-0.5
0.78,-0.71,-0.82
0.78,-0.69,-0.97
0.78,-0.54,-1.2
0.74,-0.46,-1.32
0.4,-0.29,-1.47
0.25,-0.24,-1.5
0.06,-0.23,-1.33
