ax,ay,az
0.15,-0.59,0.73
0.13,-0.59,0.74
0.09,-0.58,0.75
0.08,-0.59,0.75
0.09,-0.61,0.75
0.11,-0.64,0.76
0.16,-0.68,0.74
0.17,-0.69,0.72
0.2,-0.68,0.7
0.21,-0.68,0.69
0.21,-0.67,0.68
0.22,-0.65,0.69
0.21,-0.64,0.68
0.19,-0.63,0.68
0.18,-0.61,0.7
0.16,-0.61,0.71
0.14,-0.59,0.71
0.15,-0.59,0.7
0.16,-0.62,0.72
0.17,-0.63,0.73
0.17,-0.63,0.71
0.17,-0.62,0.69
0.16,-0.63,0.68
0.16,-0.64,0.67
0.17,-0.63,0.67
0.19,-0.65,0.7
0.19,-0.65,0.71
0.19,-0.66,0.72
0.19,-0.67,0.71
0.19,-0.67,0.72
0.19,-0.67,0.73
0.19,-0.67,0.72
0.19,-0.67,0.72
0.19,-0.65,0.74
0.18,-0.64,0.72
0.16,-0.65,0.68
0.17,-0.65,0.68
0.19,-0.66,0.71
0.18,-0.65,0.71
0.16,-0.65,0.7
0.16,-0.64,0.71
0.18,-0.64,0.72
0.18,-0.65,0.71
0.18,-0.66,0.7
0.18,-0.65,0.71
0.19,-0.67,0.71
0.2,-0.69,0.71
0.21,-0.67,0.7
0.2,-0.66,0.68
0.2,-0.65,0.65
0.21,-0.64,0.63
0.25,-0.65,0.58
0.24,-0.65,0.56
0.25,-0.66,0.54
0.27,-0.7,0.57
0.56,-0.53,0.66
0.56,-0.53,0.65
0.56,-0.55,0.62
0.56,-0.54,0.62
0.55,-0.52,0.6
0.55,-0.52,0.59
0.55,-0.5,0.59
0.55,-0.5,0.58
0.54,-0.5,0.55
0.53,-0.5,0.54
0.54,-0.48,0.51
0.55,-0.47,0.48
0.66,-0.45,0.29
0.7,-0.46,0.04
0.67,-0.41,-0.83
-0.15,-1.09,-0.53
-0.17,-1.1,-0.53
-0.16,-1.09,-0.53
-0.16,-1.08,-0.54
-0.17,-1.05,-0.56
-0.2,-0.99,-0.63
-0.23,-0.94,-0.7
-0.23,-0.85,-0.8
-0.21,-0.82,-0.83
-0.2,-0.75,-0.84
-0.19,-0.73,-0.83
-0.18,-0.75,-0.8
-0.18,-0.74,-0.78
-0.17,-0.74,-0.72
-0.16,-0.72,-0.7
-0.16,-0.7,-0.69
-0.15,-0.68,-0.71
-0.16,-0.67,-0.74
-0.18,-0.63,-0.94
-0.19,-0.59,-1.18
-0.25,-0.47,-2.13
-0.31,-0.37,-2.95
-0.5,-0.38,-4.0
-0.46,-0.4,-4.0
-0.24,-0.22,-2.79
0.03,-0.24,-1.9
0.63,-0.38,-0.25
0.79,-0.67,0.54
0.85,-1.14,1.69
0.84,-1.23,2.21
