ax,ay,az
-0.11,-0.98,-0.58
-0.12,-0.96,-0.52
-0.08,-0.94,-0.48
-0.11,-0.96,-0.4
-0.11,-0.97,-0.4
-0.08,-0.95,-0.41
-0.06,-0.93,-0.41
-0.09,-0.85,-0.43
-0.09,-0.69,-0.52
-0.03,-0.36,-1.21
0.15,-0.21,-2.01
0.97,-0.38,-4.0
1.28,-0.34,-4.0
0.0,1.21,-4.0
0.48,1.54,-4.0
1.27,1.25,-1.54
1.53,0.31,-0.54
2.12,-2.31,1.07
2.23,-2.98,1.7
1.57,-3.34,3.96
1.0,-3.13,4.0
0.35,-2.44,4.0
0.2,-2.07,3.95
0.07,-1.53,2.2
0.1,-1.25,1.09
0.2,-0.82,-0.45
0.21,-0.59,-0.92
-0.03,-0.65,-0.94
-0.11,-0.84,-0.76
-0.16,-1.08,-0.26
-0.19,-1.16,-0.06
-0.11,-1.21,0.02
-0.09,-1.18,0.06
-0.06,-1.04,-0.07
-0.06,-1.0,-0.18
-0.05,-0.99,-0.27
-0.08,-0.97,-0.35
-0.09,-1.0,-0.41
-0.09,-1.0,-0.4
-0.09,-0.98,-0.35
-0.06,-0.96,-0.29
0.22,-0.71,0.45
0.23,-0.72,0.47
0.23,-0.72,0.48
0.25,-0.76,0.52
0.26,-0.78,0.55
0.27,-0.8,0.59
0.26,-0.81,0.6
0.25,-0.81,0.61
0.23,-0.79,0.59
0.21,-0.79,0.57
0.17,-0.78,0.51
0.16,-0.78,0.49
0.16,-0.78,0.48
0.18,-0.8,0.49
0.24,-0.8,0.59
0.27,-0.78,0.64
0.31,-0.75,0.7
0.32,-0.75,0.71
0.34,-0.75,0.64
0.35,-0.74,0.56
0.4,-0.68,0.33
0.44,-0.63,0.15
0.4,-0.5,-0.44
0.35,-0.44,-0.74
0.28,-0.26,-1.32
0.24,-0.15,-1.52
0.33,-0.0,-1.52
0.47,0.09,-1.34
0.62,0.2,-0.81
0.68,0.2,-0.46
1.02,-0.38,0.6
1.12,-0.8,1.27
1.23,-1.31,2.74
1.14,-1.42,3.39
0.92,-1.35,4.0
0.9,-1.33,4.0
0.71,-1.25,3.79
0.37,-1.16,3.15
0.08,-1.03,2.01
-0.19,-0.61,1.62
-0.19,-0.41,1.32
-0.05,-0.21,0.93
0.04,-0.21,0.79
0.25,-0.25,0.51
0.34,-0.27,0.37
0.49,-0.3,0.04
0.54,-0.34,-0.14
0.61,-0.44,-0.45
0.62,-0.51,-0.6
0.58,-0.62,-0.79
0.55,-0.66,-0.82
0.48,-0.69,-0.74
0.42,-0.69,-0.61
0.32,-0.7,-0.23
0.33,-0.71,0.03
0.38,-0.69,0.53
0.39,-0.71,0.71
0.41,-0.81,0.94
0.41,-0.85,1.02
