ax,ay,az
0.55,-0.77,0.26
0.56,-0.78,0.21
0.48,-0.63,0.34
0.49,-0.63,0.34
0.48,-0.57,0.3
0.45,-0.57,0.31
0.45,-0.56,0.3
0.49,-0.55,0.27
0.51,-0.55,0.25
0.54,-0.58,0.19
0.56,-0.62,0.15
0.57,-0.64,0.13
0.56,-0.65,0.15
0.59,-0.64,0.2
0.6,-0.65,0.21
0.61,-0.65,0.23
0.62,-0.66,0.21
0.63,-0.7,0.17
0.61,-0.7,0.19
0.62,-0.7,0.18
0.62,-0.68,0.18
0.55,-0.7,0.22
0.6,-0.67,0.25
0.6,-0.73,0.3
0.6,-0.76,0.27
0.59,-0.72,0.21
0.58,-0.7,0.22
0.61,-0.66,0.2
0.64,-0.67,0.18
0.6,-0.75,0.24
0.59,-0.75,0.26
0.64,-0.74,0.23
0.66,-0.72,0.21
0.68,-0.62,0.14
0.7,-0.6,0.14
0.69,-0.61,0.13
0.69,-0.62,0.15
0.67,-0.64,0.16
0.67,-0.69,0.19
0.66,-0.73,0.21
0.69,-0.77,0.24
0.7,-0.78,0.25
0.69,-0.81,0.24
0.7,-0.81,0.22
0.7,-0.82,0.21
0.7,-0.83,0.19
0.71,-0.81,0.17
0.73,-0.79,0.17
0.75,-0.77,0.17
0.76,-0.74,0.17
0.75,-0.72,0.14
0.75,-0.7,0.14
0.74,-0.67,0.13
0.74,-0.66,0.12
0.76,-0.63,0.12
0.78,-0.6,0.12
0.79,-0.56,0.12
0.8,-0.56,0.11
0.81,-0.56,0.1
0.82,-0.55,0.1
0.84,-0.55,0.1
0.84,-0.56,0.11
0.84,-0.6,0.13
0.84,-0.61,0.12
0.83,-0.61,0.12
0.83,-0.59,0.14
0.82,-0.58,0.17
0.81,-0.58,0.2
0.81,-0.58,0.24
0.81,-0.56,0.22
0.82,-0.55,0.2
0.84,-0.55,0.17
0.84,-0.55,0.16
0.84,-0.56,0.16
0.83,-0.55,0.16
0.83,-0.54,0.18
0.85,-0.55,0.18
0.87,-0.55,0.19
0.91,-0.56,0.2
1.1,-0.64,0.23
1.23,-0.7,0.24
1.82,-0.97,0.28
2.12,-1.17,0.32
2.55,-1.49,0.47
2.64,-1.53,0.47
3.1,-1.35,0.4
3.15,-1.21,0.42
2.85,-0.81,0.28
2.65,-0.64,0.14
1.9,-0.17,-0.17
1.57,0.08,-0.18
0.57,0.27,0.4
-0.21,0.37,0.63
-1.99,0.58,0.44
-2.48,0.53,0.27
-2.01,-0.21,0.3
-1.56,-0.47,0.33
-1.21,-0.89,-0.0
-0.63,-0.9,-0.1
-0.5,-0.79,0.1
