ax,ay,az
0.03,-0.77,-0.14
0.05,-0.73,-0.13
0.14,-0.69,-0.12
0.27,-0.72,-0.1
0.7,-0.81,-0.09
1.0,-0.85,-0.11
1.98,-1.12,-0.16
2.56,-1.39,-0.22
2.94,-2.02,-0.48
2.75,-2.01,-0.59
1.7,-1.44,-0.59
0.76,-0.88,-0.46
-2.14,0.21,0.32
-2.86,0.51,0.77
-2.95,0.42,1.68
-2.28,0.08,1.66
-1.8,-0.55,1.38
-1.03,-1.79,0.53
-0.8,-2.14,0.09
-0.27,-2.0,-0.3
-0.07,-1.8,-0.36
-0.14,-1.33,-0.48
-0.11,-1.17,-0.51
0.03,-1.01,-0.62
0.13,-0.97,-0.62
0.24,-0.81,-0.57
0.22,-0.72,-0.51
0.12,-0.6,-0.35
0.07,-0.58,-0.27
0.03,-0.63,-0.22
0.03,-0.68,-0.2
0.03,-0.83,-0.16
0.03,-0.89,-0.14
0.01,-1.02,-0.08
-0.01,-1.06,-0.06
-0.03,-1.12,-0.05
-0.05,-1.13,-0.04
-0.07,-1.1,-0.04
-0.09,-1.07,-0.04
-0.11,-0.98,-0.05
-0.11,-0.94,-0.06
-0.08,-0.9,-0.04
-0.04,-0.93,0.01
0.01,-0.99,0.14
0.01,-1.03,0.2
0.01,-1.06,0.23
0.03,-1.04,0.21
0.03,-1.02,0.21
0.04,-0.94,0.23
0.07,-0.89,0.23
0.13,-0.92,0.31
0.17,-0.99,0.41
0.19,-1.06,0.59
0.2,-1.02,0.59
0.21,-0.88,0.57
0.22,-0.8,0.57
0.23,-0.68,0.56
0.25,-0.65,0.55
0.32,-0.58,0.55
0.36,-0.58,0.58
0.39,-0.6,0.67
0.41,-0.59,0.67
0.46,-0.61,0.59
0.47,-0.64,0.55
0.49,-0.67,0.46
0.5,-0.68,0.44
0.53,-0.75,0.5
0.53,-0.76,0.52
0.54,-0.72,0.52
0.57,-0.71,0.51
0.6,-0.69,0.51
0.61,-0.67,0.51
0.62,-0.64,0.58
0.61,-0.63,0.62
0.6,-0.62,0.69
0.58,-0.62,0.7
0.58,-0.61,0.68
0.55,-0.6,0.66
0.55,-0.58,0.61
0.55,-0.56,0.61
0.54,-0.55,0.61
0.53,-0.55,0.64
0.53,-0.56,0.65
0.59,-0.64,0.66
0.66,-0.68,0.66
0.96,-0.8,0.67
1.16,-0.85,0.64
1.77,-1.02,0.61
2.07,-1.13,0.64
2.29,-1.24,0.53
2.33,-1.23,0.44
2.16,-1.05,0.17
1.97,-0.85,-0.03
1.42,-0.43,-0.2
1.07,-0.3,-0.08
0.13,-0.09,0.3
-0.48,-0.03,0.47
-1.47,-0.06,0.76
-1.52,-0.23,0.88
-1.24,-0.75,0.94
