ax,ay,az
0.25,-0.98,0.17
0.29,-0.97,0.2
0.28,-0.96,0.23
0.27,-0.95,0.22
0.26,-0.95,0.21
0.22,-0.94,0.18
0.2,-0.93,0.15
0.16,-0.93,0.11
0.15,-0.92,0.1
0.2,-0.95,0.13
0.23,-0.97,0.15
0.3,-1.0,0.19
0.3,-1.0,0.18
0.26,-0.99,0.15
0.24,-0.98,0.14
0.19,-0.94,0.11
0.17,-0.92,0.09
0.16,-0.95,0.09
0.2,-0.96,0.1
0.26,-0.99,0.16
0.29,-0.98,0.18
0.29,-0.98,0.16
0.28,-0.98,0.14
0.28,-0.97,0.12
0.27,-0.96,0.13
0.31,-0.98,0.16
0.33,-0.99,0.18
0.31,-0.97,0.21
0.31,-0.95,0.19
0.29,-0.93,0.16
0.27,-0.92,0.14
0.27,-0.91,0.13
0.27,-0.91,0.14
0.27,-0.92,0.16
0.26,-0.91,0.16
0.26,-0.92,0.16
0.24,-0.92,0.16
0.23,-0.92,0.15
0.24,-0.92,0.14
0.24,-0.92,0.14
0.23,-0.93,0.13
0.23,-0.93,0.13
0.23,-0.95,0.11
0.24,-0.96,0.11
0.23,-0.96,0.1
0.22,-0.95,0.11
0.23,-0.94,0.12
0.23,-0.95,0.12
0.22,-0.95,0.11
0.21,-0.95,0.11
0.08,-0.91,0.24
-0.02,-0.86,0.42
-0.15,-0.59,0.99
-0.09,-0.44,1.28
0.23,-0.26,1.69
0.4,-0.29,1.73
0.66,-0.43,1.67
0.63,-0.5,1.64
0.73,-0.49,1.58
0.76,-0.41,1.5
0.84,-0.26,1.32
0.93,-0.17,1.12
1.09,-0.3,0.45
1.25,-0.49,-0.11
1.36,-0.97,-1.44
1.4,-1.23,-2.06
1.38,-1.48,-2.88
1.24,-1.67,-3.13
1.14,-1.65,-3.23
1.0,-1.45,-3.04
0.95,-1.33,-2.77
0.89,-1.13,-2.18
0.89,-1.05,-1.86
0.94,-0.97,-1.23
0.96,-0.92,-0.92
0.87,-0.97,-0.45
0.9,-0.91,-0.2
0.82,-0.87,0.3
0.7,-0.88,0.52
0.52,-0.87,1.08
0.41,-0.82,1.42
0.24,-0.59,1.91
0.16,-0.46,2.01
-0.03,-0.32,1.81
-0.07,-0.41,1.57
0.05,-0.69,1.01
0.12,-0.83,0.72
0.23,-1.0,0.16
0.26,-1.01,-0.02
0.3,-0.97,-0.25
0.3,-0.95,-0.29
0.32,-0.91,-0.28
0.32,-0.91,-0.27
0.34,-0.93,-0.24
0.35,-0.94,-0.21
0.36,-0.95,-0.1
0.35,-0.95,-0.05
0.34,-0.95,-0.0
0.31,-0.94,0.01
0.3,-0.94,0.03
