ax,ay,az
0.46,-0.79,0.3
0.45,-0.78,0.28
0.44,-0.77,0.28
0.47,-0.78,0.31
0.47,-0.79,0.33
0.47,-0.77,0.37
0.47,-0.76,0.37
0.45,-0.75,0.36
0.45,-0.77,0.34
0.43,-0.77,0.31
0.44,-0.77,0.3
0.45,-0.77,0.32
0.46,-0.77,0.33
0.5,-0.81,0.38
0.51,-0.8,0.41
0.5,-0.8,0.43
0.49,-0.81,0.43
0.48,-0.79,0.43
0.49,-0.8,0.42
0.47,-0.78,0.41
0.47,-0.78,0.38
0.46,-0.79,0.33
0.46,-0.79,0.31
0.45,-0.78,0.3
0.46,-0.78,0.29
0.46,-0.8,0.3
0.46,-0.82,0.31
0.47,-0.82,0.32
0.46,-0.83,0.3
0.43,-0.86,0.28
0.35,-0.9,0.32
0.31,-0.99,0.4
0.24,-1.13,0.94
0.21,-1.15,1.46
0.65,-1.06,3.04
1.19,-0.92,3.68
1.47,-0.98,3.86
1.32,-1.03,3.39
1.46,-0.72,2.24
1.49,-0.37,1.74
1.59,0.12,0.75
1.66,0.21,0.15
1.67,0.23,-1.2
1.64,0.14,-1.69
1.61,-0.08,-2.55
1.55,-0.15,-3.05
0.98,-0.18,-3.87
0.61,-0.13,-3.99
0.28,0.14,-3.66
0.27,0.25,-3.15
0.3,0.25,-2.02
0.27,0.31,-1.52
0.46,0.51,-0.6
0.55,0.45,-0.21
0.8,0.05,0.2
0.92,-0.23,0.33
0.73,-0.32,0.98
0.68,-0.23,1.47
0.79,-0.25,2.38
1.08,-0.46,2.69
1.45,-1.51,2.88
1.82,-2.07,2.69
1.44,-2.1,2.28
0.97,-1.39,2.0
0.75,-1.03,1.66
0.25,-0.75,1.06
0.16,-0.71,0.83
0.17,-0.67,0.46
0.19,-0.66,0.33
0.44,-0.75,0.26
0.57,-0.73,0.29
0.5,-0.68,0.31
0.42,-0.63,0.22
0.33,-0.56,0.13
0.34,-0.61,0.15
0.41,-0.71,0.24
0.43,-0.76,0.28
0.57,-0.77,0.43
0.57,-0.79,0.48
0.54,-0.77,0.47
0.54,-0.75,0.45
0.52,-0.77,0.42
0.52,-0.79,0.38
0.52,-0.8,0.36
0.51,-0.79,0.35
0.5,-0.77,0.33
0.49,-0.76,0.33
0.51,-0.74,0.33
0.5,-0.74,0.31
0.51,-0.77,0.32
0.52,-0.77,0.34
0.56,-0.77,0.37
0.54,-0.77,0.38
0.53,-0.76,0.37
0.52,-0.76,0.36
0.5,-0.75,0.36
0.5,-0.74,0.35
0.49,-0.73,0.35
0.51,-0.74,0.37
0.52,-0.77,0.4
