ax,ay,az
0.49,-0.95,0.17
0.49,-0.94,0.15
0.51,-0.91,0.14
0.52,-0.89,0.13
0.53,-0.86,0.11
0.54,-0.85,0.11
0.55,-0.84,0.09
0.55,-0.83,0.07
0.54,-0.82,0.05
0.53,-0.82,0.04
0.53,-0.81,0.02
0.51,-0.8,0.02
0.5,-0.79,0.0
0.49,-0.78,0.0
0.48,-0.77,0.0
0.47,-0.78,0.0
0.46,-0.79,0.0
0.45,-0.81,-0.0
0.45,-0.82,-0.01
0.45,-0.83,-0.02
0.45,-0.83,-0.02
0.45,-0.84,-0.03
0.45,-0.84,-0.03
0.44,-0.84,-0.03
0.44,-0.85,-0.03
0.44,-0.86,-0.03
0.44,-0.86,-0.02
0.44,-0.87,-0.01
0.44,-0.88,-0.01
0.43,-0.89,-0.01
0.44,-0.88,-0.01
0.44,-0.87,-0.02
0.43,-0.87,-0.02
0.44,-0.87,-0.02
0.44,-0.87,-0.02
0.44,-0.88,-0.01
0.44,-0.89,-0.01
0.45,-0.89,-0.01
0.45,-0.89,-0.01
0.46,-0.9,-0.0
0.46,-0.9,0.0
0.46,-0.89,0.02
0.47,-0.9,0.02
0.47,-0.89,0.03
0.48,-0.89,0.02
0.48,-0.88,0.03
0.48,-0.88,0.03
0.48,-0.87,0.04
0.48,-0.86,0.04
0.47,-0.86,0.05
0.47,-0.85,0.04
0.47,-0.84,0.04
0.47,-0.85,0.03
0.47,-0.86,0.02
0.47,-0.87,0.01
0.47,-0.87,0.01
0.47,-0.88,-0.01
0.47,-0.88,-0.01
0.46,-0.88,-0.02
0.46,-0.89,-0.02
0.46,-0.89,-0.03
0.46,-0.89,-0.03
0.46,-0.89,-0.04
0.45,-0.89,-0.04
0.45,-0.89,-0.05
0.45,-0.88,-0.05
0.44,-0.87,-0.05
0.44,-0.87,-0.05
0.43,-0.86,-0.05
0.43,-0.85,-0.05
0.43,-0.84,-0.05
0.43,-0.84,-0.05
0.44,-0.85,-0.06
0.44,-0.85,-0.06
0.44,-0.86,-0.06
0.45,-0.87,-0.06
0.45,-0.87,-0.06
0.45,-0.88,-0.05
0.45,-0.88,-0.05
0.46,-0.87,-0.05
0.45,-0.87,-0.04
0.45,-0.87,-0.03
0.45,-0.87,-0.03
0.45,-0.88,-0.02
0.45,-0.88,-0.02
0.46,-0.89,-0.01
0.46,-0.9,0.01
0.5,-0.93,0.08
0.52,-0.95,0.14
0.55,-0.98,0.23
0.59,-0.98,0.26
0.8,-0.95,0.45
0.91,-0.99,0.66
1.3,-1.12,1.44
1.5,-1.11,2.15
1.58,-0.51,4.0
1.48,-0.04,4.0
2.13,0.77,3.98
2.69,0.91,3.26
3.09,0.68,0.89
