ax,ay,az
0.36,-0.9,0.18
0.36,-0.9,0.18
0.35,-0.9,0.18
0.34,-0.9,0.19
0.34,-0.89,0.18
0.37,-0.89,0.18
0.37,-0.91,0.18
0.37,-0.9,0.17
0.37,-0.9,0.17
0.37,-0.9,0.16
0.36,-0.9,0.16
0.36,-0.9,0.16
0.35,-0.88,0.16
0.36,-0.88,0.16
0.37,-0.89,0.17
0.37,-0.89,0.16
0.36,-0.89,0.15
0.36,-0.89,0.15
0.36,-0.89,0.16
0.36,-0.89,0.16
0.36,-0.89,0.16
0.37,-0.9,0.15
0.37,-0.9,0.15
0.37,-0.9,0.15
0.37,-0.9,0.15
0.37,-0.9,0.14
0.37,-0.9,0.15
0.38,-0.9,0.16
0.38,-0.9,0.16
0.39,-0.9,0.17
0.38,-0.91,0.17
0.38,-0.91,0.17
0.37,-0.9,0.16
0.37,-0.9,0.15
0.36,-0.89,0.14
0.36,-0.89,0.14
0.36,-0.89,0.14
0.37,-0.9,0.14
0.38,-0.91,0.14
0.38,-0.91,0.15
0.39,-0.91,0.15
0.37,-0.9,0.15
0.37,-0.9,0.14
0.38,-0.91,0.14
0.38,-0.9,0.14
0.37,-0.9,0.14
0.37,-0.9,0.15
0.37,-0.9,0.17
0.37,-0.9,0.18
0.38,-0.91,0.2
0.38,-0.9,0.21
0.37,-0.9,0.21
0.37,-0.89,0.21
0.35,-0.89,0.19
0.36,-0.89,0.19
0.36,-0.89,0.17
0.36,-0.89,0.17
0.35,-0.88,0.16
0.36,-0.88,0.16
0.37,-0.89,0.17
0.37,-0.89,0.17
0.37,-0.9,0.16
0.37,-0.9,0.15
0.36,-0.9,0.15
0.36,-0.89,0.14
0.34,-0.91,0.13
0.33,-0.93,0.1
0.2,-1.05,0.09
0.05,-1.13,0.23
-0.28,-0.97,1.08
-0.37,-0.61,1.68
-0.0,0.24,3.12
0.38,0.36,3.62
0.49,-0.29,3.55
0.88,-0.6,2.82
1.14,-0.74,1.88
1.42,-0.52,-0.28
1.51,-0.37,-1.5
1.78,-0.41,-3.99
1.87,-0.47,-4.0
1.53,-0.96,-4.0
1.5,-0.97,-4.0
1.54,-0.59,-3.25
1.36,-0.47,-2.35
1.12,-0.26,-0.47
1.04,-0.18,0.5
0.84,-0.15,2.06
0.79,-0.22,2.56
0.69,-0.47,3.08
0.67,-0.54,3.03
0.34,-0.74,2.68
0.21,-0.78,2.36
0.13,-0.76,1.57
0.08,-0.72,1.18
0.03,-0.7,0.52
0.07,-0.73,0.27
0.2,-0.79,-0.08
0.28,-0.83,-0.19
0.37,-0.87,-0.28
0.37,-0.87,-0.29
