ax,ay,az
0.32,-0.94,0.11
0.33,-0.93,0.14
0.32,-0.94,0.16
0.3,-0.93,0.14
0.33,-0.93,0.15
0.34,-0.95,0.14
0.35,-0.95,0.13
0.35,-0.95,0.13
0.34,-0.92,0.12
0.34,-0.91,0.11
0.34,-0.91,0.09
0.34,-0.9,0.08
0.34,-0.9,0.08
0.34,-0.9,0.08
0.33,-0.9,0.09
0.32,-0.9,0.11
0.32,-0.89,0.14
0.32,-0.9,0.15
0.33,-0.93,0.16
0.33,-0.95,0.17
0.33,-0.95,0.16
0.32,-0.96,0.16
0.29,-0.92,0.15
0.29,-0.91,0.15
0.31,-0.94,0.16
0.33,-0.95,0.16
0.32,-0.95,0.16
0.32,-0.94,0.16
0.31,-0.92,0.15
0.31,-0.92,0.15
0.33,-0.93,0.14
0.33,-0.93,0.14
0.33,-0.93,0.13
0.33,-0.93,0.14
0.33,-0.92,0.14
0.31,-0.9,0.13
0.3,-0.9,0.13
0.32,-0.91,0.14
0.33,-0.92,0.14
0.32,-0.92,0.14
0.32,-0.91,0.14
0.33,-0.92,0.15
0.33,-0.92,0.15
0.33,-0.93,0.14
0.33,-0.92,0.14
0.31,-0.91,0.12
0.31,-0.9,0.12
0.31,-0.9,0.11
0.32,-0.91,0.12
0.32,-0.91,0.11
0.32,-0.91,0.11
0.34,-0.93,0.12
0.34,-0.93,0.12
0.34,-0.94,0.12
0.34,-0.94,0.13
0.34,-0.94,0.13
0.34,-0.94,0.13
0.33,-0.94,0.11
0.33,-0.93,0.11
0.32,-0.94,0.11
0.32,-0.94,0.11
0.31,-0.93,0.11
0.29,-0.92,0.11
0.26,-0.92,0.13
0.23,-0.95,0.16
0.18,-0.98,0.44
-0.02,-0.95,0.71
-0.18,-0.85,1.08
-0.38,-0.49,2.37
-0.31,-0.3,3.23
0.61,-0.1,4.0
1.2,-0.2,4.0
1.78,-0.61,3.0
2.02,-0.67,1.93
2.21,-0.27,-0.38
2.09,-0.03,-1.58
1.98,0.1,-3.69
2.29,0.15,-4.0
2.2,0.14,-4.0
1.71,0.05,-4.0
1.65,0.28,-4.0
1.63,0.38,-3.44
1.33,0.21,-1.77
1.26,0.14,-1.07
1.28,-0.08,0.34
1.3,-0.22,1.09
1.28,-0.56,2.3
1.0,-0.67,2.63
0.12,-0.76,3.28
-0.03,-0.69,3.38
-0.18,-0.66,3.16
-0.22,-0.73,2.84
-0.2,-0.79,1.97
-0.19,-0.77,1.48
-0.17,-0.73,0.66
-0.1,-0.71,0.38
0.13,-0.68,-0.01
0.22,-0.69,-0.19
0.3,-0.71,-0.48
0.38,-0.77,-0.59
