ax,ay,az
-0.56,-0.45,-0.44
-0.54,-0.55,-0.48
-0.51,-0.59,-0.5
-0.46,-0.67,-0.52
-0.45,-0.69,-0.52
-0.4,-0.76,-0.51
-0.37,-0.8,-0.5
-0.33,-0.89,-0.47
-0.32,-0.92,-0.46
-0.31,-0.92,-0.45
-0.3,-0.91,-0.43
-0.26,-0.93,-0.4
-0.24,-0.95,-0.39
-0.19,-0.98,-0.35
-0.16,-1.01,-0.33
-0.11,-1.08,-0.31
-0.09,-1.12,-0.29
-0.07,-1.12,-0.22
-0.05,-1.15,-0.17
-0.01,-1.23,-0.05
0.01,-1.27,-0.01
0.05,-1.3,0.09
0.05,-1.28,0.15
0.06,-1.23,0.26
0.06,-1.21,0.32
0.07,-1.16,0.38
0.11,-1.18,0.43
0.13,-1.17,0.47
0.18,-1.16,0.6
0.2,-1.13,0.67
0.24,-1.08,0.82
0.25,-1.05,0.9
0.23,-1.02,0.98
0.23,-1.01,0.98
0.23,-1.03,0.92
0.24,-1.05,0.86
0.28,-1.06,0.76
0.28,-1.05,0.72
0.27,-0.98,0.66
0.26,-0.96,0.63
0.24,-0.88,0.56
0.26,-0.89,0.54
0.27,-0.86,0.51
0.26,-0.84,0.51
0.27,-0.8,0.46
0.27,-0.79,0.44
0.27,-0.8,0.4
0.27,-0.8,0.39
0.26,-0.79,0.35
0.25,-0.79,0.33
0.25,-0.8,0.32
0.24,-0.8,0.32
0.23,-0.81,0.34
0.23,-0.82,0.34
0.22,-0.81,0.35
0.22,-0.82,0.35
0.22,-0.83,0.36
0.22,-0.84,0.36
0.22,-0.85,0.37
0.21,-0.86,0.38
0.21,-0.87,0.38
0.2,-0.88,0.38
0.19,-0.88,0.37
0.19,-0.91,0.37
0.19,-0.91,0.37
0.19,-0.93,0.38
0.19,-0.93,0.37
0.18,-0.93,0.36
0.18,-0.92,0.35
0.18,-0.92,0.35
0.19,-0.92,0.36
0.19,-0.92,0.36
0.19,-0.92,0.37
0.2,-0.93,0.39
0.2,-0.93,0.39
0.22,-0.92,0.36
0.21,-0.93,0.35
0.2,-0.94,0.34
0.21,-0.95,0.33
0.21,-0.94,0.34
0.2,-0.93,0.35
0.21,-0.9,0.4
0.24,-0.89,0.43
0.35,-0.85,0.53
0.48,-0.85,0.66
1.07,-1.01,1.58
1.62,-0.98,2.66
1.82,0.87,4.0
1.16,1.54,3.82
1.66,1.37,2.96
1.42,-0.59,-0.56
0.53,-1.63,-2.33
0.06,-3.14,-4.0
-0.57,-3.18,-4.0
-0.58,-2.54,-2.98
-0.52,-1.93,-2.11
-0.2,-1.11,-0.53
-0.1,-0.93,0.13
0.13,-0.6,1.04
0.18,-0.47,1.19
