ax,ay,az
0.33,-0.76,0.45
0.33,-0.75,0.44
0.3,-0.72,0.41
0.3,-0.74,0.41
0.31,-0.72,0.43
0.31,-0.73,0.43
0.36,-0.78,0.44
0.37,-0.78,0.45
0.37,-0.79,0.44
0.37,-0.8,0.43
0.38,-0.83,0.46
0.41,-0.86,0.45
0.39,-0.83,0.45
0.35,-0.81,0.43
0.34,-0.8,0.44
0.38,-0.81,0.53
0.38,-0.82,0.53
0.36,-0.81,0.51
0.35,-0.81,0.5
0.35,-0.79,0.51
0.35,-0.78,0.51
0.32,-0.77,0.47
0.33,-0.76,0.46
0.33,-0.77,0.43
0.33,-0.78,0.42
0.33,-0.78,0.42
0.33,-0.79,0.42
0.35,-0.77,0.46
0.35,-0.77,0.46
0.34,-0.78,0.48
0.35,-0.79,0.48
0.34,-0.79,0.48
0.33,-0.78,0.48
0.32,-0.77,0.48
0.33,-0.77,0.48
0.33,-0.77,0.49
0.34,-0.77,0.49
0.34,-0.77,0.48
0.35,-0.78,0.47
0.35,-0.78,0.45
0.34,-0.78,0.44
0.35,-0.78,0.44
0.35,-0.78,0.44
0.35,-0.78,0.45
0.35,-0.78,0.48
0.36,-0.79,0.48
0.35,-0.79,0.48
0.35,-0.79,0.47
0.35,-0.78,0.46
0.34,-0.79,0.46
0.34,-0.78,0.45
0.33,-0.78,0.45
0.35,-0.79,0.46
0.35,-0.79,0.46
0.34,-0.77,0.45
0.33,-0.77,0.45
0.33,-0.77,0.44
0.32,-0.77,0.43
0.32,-0.77,0.43
0.32,-0.76,0.43
0.31,-0.77,0.44
0.31,-0.78,0.45
0.26,-0.8,0.51
0.19,-0.78,0.62
-0.08,-0.62,1.06
-0.28,-0.49,1.37
-0.2,-0.32,2.15
0.06,-0.45,2.45
0.61,-0.97,2.7
0.86,-1.18,2.62
1.15,-1.2,2.28
1.2,-1.01,1.96
1.17,-0.45,0.98
1.07,-0.27,0.34
1.11,-0.2,-0.27
1.23,-0.31,-1.76
1.22,-0.38,-2.56
1.1,-0.49,-3.84
0.96,-0.43,-4.0
0.82,-0.23,-3.95
0.79,-0.09,-3.38
0.77,0.19,-1.99
0.84,0.26,-1.38
0.95,0.01,-0.27
1.21,-0.21,0.35
1.34,-0.56,1.62
1.33,-0.61,2.21
1.2,-0.87,2.97
0.98,-0.95,3.19
0.73,-1.02,3.1
0.57,-1.06,2.89
0.23,-0.92,2.25
0.15,-0.82,1.87
0.0,-0.66,1.16
-0.01,-0.56,0.93
0.11,-0.51,0.49
0.18,-0.57,0.32
0.3,-0.63,0.09
0.36,-0.63,0.02
0.39,-0.61,0.03
