ax,ay,az
-0.17,-0.53,-1.08
-0.17,-0.52,-1.06
-0.17,-0.53,-0.98
-0.18,-0.55,-0.95
-0.15,-0.53,-0.9
-0.18,-0.53,-0.86
-0.17,-0.5,-0.83
-0.17,-0.49,-0.83
-0.15,-0.49,-0.82
-0.15,-0.49,-0.8
-0.15,-0.49,-0.76
-0.14,-0.49,-0.74
-0.14,-0.5,-0.68
-0.15,-0.49,-0.66
-0.14,-0.48,-0.64
-0.14,-0.5,-0.63
-0.13,-0.53,-0.65
-0.11,-0.55,-0.67
-0.07,-0.59,-0.66
-0.05,-0.59,-0.62
0.01,-0.6,-0.55
0.04,-0.6,-0.51
0.05,-0.58,-0.47
0.08,-0.6,-0.45
0.17,-0.68,-0.47
0.19,-0.78,-0.52
0.26,-0.95,-0.73
0.25,-0.97,-0.75
0.25,-0.94,-0.63
0.25,-0.92,-0.56
0.24,-0.92,-0.51
0.22,-0.89,-0.45
0.21,-0.89,-0.42
0.2,-0.87,-0.38
0.2,-0.89,-0.35
0.21,-0.93,-0.31
0.22,-0.97,-0.34
0.23,-0.98,-0.35
0.23,-1.0,-0.33
0.23,-1.04,-0.29
0.21,-1.05,-0.27
0.2,-1.05,-0.29
0.21,-1.04,-0.3
0.19,-1.02,-0.3
0.2,-1.01,-0.29
0.19,-0.99,-0.22
0.18,-0.98,-0.18
0.15,-0.98,-0.12
0.14,-0.98,-0.1
0.12,-0.95,-0.08
0.13,-0.96,-0.09
0.12,-0.98,-0.15
0.13,-0.98,-0.17
0.11,-0.93,-0.15
0.1,-0.89,-0.13
0.07,-0.81,-0.1
0.05,-0.77,-0.09
0.02,-0.66,-0.09
0.02,-0.63,-0.09
0.05,-0.67,-0.07
0.11,-0.73,-0.07
0.14,-0.81,-0.05
0.19,-0.95,-0.08
0.19,-1.0,-0.1
0.2,-1.1,-0.11
0.23,-1.13,-0.13
0.23,-1.18,-0.11
0.23,-1.19,-0.09
0.31,-1.19,-0.04
0.41,-1.22,0.05
0.65,-1.45,0.55
0.7,-1.57,1.2
0.81,-0.55,3.05
0.52,0.63,3.68
0.98,0.99,4.0
1.23,0.46,4.0
1.99,-0.34,2.36
2.59,-0.65,0.46
2.31,-0.5,-2.46
2.03,0.19,-3.16
1.21,0.95,-3.94
0.43,0.59,-3.95
0.11,0.96,-4.0
0.15,0.77,-3.99
-0.13,0.04,-2.32
-0.19,-0.18,-1.46
-0.04,-0.5,-0.55
0.05,-0.63,-0.42
0.13,-0.73,-0.56
0.13,-0.72,-0.78
0.14,-0.62,-1.13
0.11,-0.57,-1.22
0.13,-0.51,-1.33
0.12,-0.45,-1.3
0.11,-0.43,-1.22
0.06,-0.35,-1.04
0.06,-0.33,-0.96
0.06,-0.3,-0.84
0.05,-0.32,-0.81
0.04,-0.37,-0.8
