ax,ay,az
0.03,-0.89,-0.55
0.04,-0.9,-0.55
0.04,-0.9,-0.54
0.03,-0.9,-0.49
0.03,-0.91,-0.47
0.04,-0.92,-0.44
0.04,-0.92,-0.43
0.05,-0.94,-0.42
0.04,-0.94,-0.41
0.04,-0.93,-0.39
0.04,-0.92,-0.4
0.05,-0.9,-0.39
0.06,-0.9,-0.37
0.07,-0.9,-0.33
0.08,-0.9,-0.32
0.07,-0.91,-0.28
0.09,-0.91,-0.26
0.09,-0.92,-0.23
0.1,-0.92,-0.22
0.12,-0.9,-0.23
0.15,-0.9,-0.24
0.17,-0.89,-0.24
0.17,-0.87,-0.22
0.16,-0.88,-0.13
0.12,-0.87,-0.09
0.11,-0.87,-0.07
0.14,-0.91,-0.1
0.17,-0.94,-0.11
0.19,-1.01,-0.13
0.21,-1.05,-0.14
0.24,-1.09,-0.11
0.23,-1.11,-0.09
0.21,-1.11,-0.02
0.22,-1.09,0.0
0.21,-1.08,0.04
0.21,-1.07,0.04
0.2,-1.04,0.03
0.2,-1.03,0.02
0.19,-1.02,-0.02
0.19,-1.02,-0.04
0.19,-1.01,-0.09
0.19,-1.0,-0.11
0.18,-0.98,-0.13
0.17,-0.97,-0.13
0.16,-0.95,-0.16
0.16,-0.94,-0.16
0.15,-0.93,-0.17
0.15,-0.93,-0.18
0.15,-0.92,-0.19
0.15,-0.93,-0.2
0.14,-0.94,-0.2
0.14,-0.94,-0.21
0.15,-0.93,-0.21
0.15,-0.94,-0.2
0.15,-0.94,-0.18
0.15,-0.96,-0.17
0.15,-0.96,-0.15
0.15,-0.97,-0.12
0.15,-0.97,-0.11
0.14,-0.98,-0.08
0.14,-0.99,-0.08
0.14,-0.99,-0.07
0.14,-1.0,-0.06
0.13,-1.01,-0.05
0.12,-1.02,-0.06
0.12,-1.02,-0.07
0.12,-1.03,-0.08
0.12,-1.03,-0.08
0.12,-1.03,-0.07
0.13,-1.04,-0.03
0.14,-1.04,-0.01
0.2,-1.06,0.08
0.25,-1.1,0.15
0.41,-1.31,0.52
0.59,-1.47,0.86
1.01,-1.54,2.19
1.2,-1.25,3.17
1.48,-0.76,4.0
1.83,-0.68,4.0
2.97,-0.96,2.63
3.33,-0.85,1.24
2.71,-0.35,-0.54
2.46,-0.13,-1.33
1.63,0.31,-2.31
1.14,0.27,-2.61
0.89,-0.17,-3.15
0.51,-0.43,-3.24
0.39,-0.61,-3.26
0.32,-0.77,-2.89
0.25,-0.76,-2.58
0.16,-0.66,-1.93
0.1,-0.62,-1.57
0.02,-0.44,-1.05
-0.02,-0.38,-0.86
-0.06,-0.32,-0.53
-0.05,-0.32,-0.45
-0.02,-0.36,-0.44
-0.02,-0.4,-0.42
-0.04,-0.49,-0.37
-0.05,-0.52,-0.34
