ax,ay,az
0.36,-1.57,0.57
0.55,-2.08,0.79
0.91,-2.97,1.74
0.89,-2.92,2.12
0.52,-2.51,1.64
0.34,-2.11,1.02
0.01,-0.93,-0.09
-0.09,-0.31,-0.45
-0.18,0.66,-0.92
-0.22,1.0,-1.08
-0.35,1.4,-1.14
-0.39,1.47,-1.08
-0.36,1.27,-0.73
-0.22,0.98,-0.48
-0.02,0.03,0.01
0.1,-0.54,0.34
0.23,-1.41,0.86
0.22,-1.65,0.91
0.05,-1.84,0.76
-0.0,-1.81,0.64
-0.1,-1.6,0.36
-0.14,-1.5,0.23
-0.19,-1.34,0.05
-0.16,-1.24,-0.02
-0.16,-1.13,-0.09
-0.18,-0.92,-0.05
-0.17,-0.86,-0.03
-0.15,-0.86,0.07
-0.12,-0.88,0.1
-0.1,-0.94,0.17
-0.08,-0.97,0.19
-0.07,-1.0,0.2
-0.07,-1.0,0.2
-0.08,-1.0,0.21
-0.08,-1.0,0.19
-0.08,-1.01,0.18
-0.07,-1.0,0.17
-0.09,-0.94,0.13
-0.08,-0.96,0.11
-0.05,-0.96,0.13
-0.05,-0.96,0.14
-0.04,-0.95,0.14
-0.04,-0.98,0.14
-0.02,-1.02,0.17
-0.01,-1.01,0.19
-0.01,-1.0,0.2
-0.01,-1.0,0.19
-0.02,-1.0,0.17
-0.02,-0.98,0.16
-0.03,-0.94,0.14
-0.02,-0.94,0.12
-0.02,-0.94,0.11
-0.0,-0.96,0.13
0.01,-1.01,0.14
0.02,-1.02,0.14
0.03,-1.03,0.16
0.02,-1.03,0.16
0.01,-1.03,0.15
0.02,-1.03,0.16
0.03,-1.03,0.16
0.03,-1.04,0.19
0.04,-1.05,0.19
0.03,-1.05,0.18
0.03,-1.05,0.17
0.01,-1.03,0.14
0.01,-1.0,0.13
-0.0,-0.93,0.12
-0.01,-0.91,0.11
-0.02,-0.91,0.1
-0.01,-0.92,0.12
-0.0,-0.95,0.14
-0.0,-0.97,0.14
0.01,-0.97,0.15
0.0,-0.96,0.16
-0.0,-0.98,0.15
-0.01,-0.98,0.14
0.0,-0.98,0.14
-0.0,-1.0,0.13
0.01,-1.07,0.15
0.02,-1.13,0.16
0.05,-1.28,0.19
0.08,-1.41,0.23
0.19,-1.78,0.38
0.23,-1.89,0.45
0.17,-1.71,0.45
0.11,-1.48,0.37
0.03,-1.23,0.15
-0.08,-0.75,0.04
-0.11,-0.53,-0.04
-0.18,-0.14,-0.21
-0.24,-0.01,-0.25
-0.26,0.04,-0.24
-0.23,-0.05,-0.17
-0.14,-0.38,-0.03
-0.07,-0.65,0.07
0.08,-1.13,0.29
0.11,-1.27,0.37
0.09,-1.36,0.43
0.05,-1.34,0.41
-0.02,-1.28,0.32
