ax,ay,az
1.38,-3.42,0.71
0.93,-1.49,0.11
0.61,-0.4,-0.25
-0.09,1.14,-0.74
-0.26,1.6,-0.83
-0.44,1.99,-0.74
-0.43,2.01,-0.64
-0.29,1.64,-0.46
-0.1,1.16,-0.39
0.29,0.07,-0.33
0.35,-0.39,-0.3
0.35,-1.25,0.11
0.42,-1.53,0.39
0.59,-1.85,0.58
0.61,-1.89,0.53
0.45,-1.81,0.46
0.32,-1.67,0.42
0.2,-1.37,0.29
0.19,-1.23,0.25
0.17,-0.99,0.17
0.16,-0.91,0.13
0.1,-0.85,0.02
0.12,-0.84,-0.0
0.15,-0.83,-0.05
0.2,-0.79,-0.05
0.27,-0.78,-0.02
0.26,-0.77,0.02
0.26,-0.81,0.03
0.28,-0.9,0.06
0.27,-0.95,0.07
0.35,-0.95,0.05
0.31,-0.96,0.04
0.28,-0.92,-0.01
0.29,-0.9,-0.01
0.3,-0.91,0.01
0.29,-0.9,0.0
0.32,-0.89,0.0
0.31,-0.93,0.05
0.35,-0.99,0.07
0.32,-0.98,0.05
0.3,-0.97,0.03
0.31,-0.97,0.03
0.32,-0.94,0.03
0.33,-0.95,0.03
0.35,-0.96,0.07
0.33,-0.97,0.1
0.32,-0.97,0.15
0.34,-0.96,0.16
0.38,-0.93,0.2
0.35,-0.92,0.18
0.35,-0.83,0.02
0.33,-0.83,-0.04
0.3,-0.96,0.05
0.36,-0.99,0.09
0.35,-0.92,0.06
0.35,-0.94,0.13
0.42,-0.96,0.23
0.4,-0.86,0.05
0.33,-0.85,0.01
0.29,-0.86,0.05
0.31,-0.84,0.04
0.39,-0.83,0.06
0.34,-0.72,0.11
0.42,-0.99,0.05
0.43,-0.97,0.07
0.47,-1.02,0.13
0.45,-1.01,0.13
0.39,-0.98,0.1
0.35,-0.95,0.07
0.31,-0.9,0.03
0.31,-0.88,0.04
0.35,-0.91,0.08
0.38,-0.94,0.11
0.42,-1.01,0.15
0.42,-1.06,0.17
0.46,-1.28,0.15
0.54,-1.45,0.2
0.92,-2.26,0.31
1.17,-2.91,0.41
1.38,-3.87,0.63
1.41,-3.7,0.86
1.21,-2.44,1.06
1.08,-1.57,0.82
0.67,-0.08,0.14
0.31,0.59,-0.15
-0.02,1.46,-0.51
-0.43,1.68,-0.59
-0.51,1.83,-0.65
-0.46,1.76,-0.63
-0.33,1.53,-0.65
-0.17,0.83,-0.57
-0.02,0.38,-0.55
0.31,-0.53,-0.21
0.45,-0.87,-0.02
0.58,-1.45,0.46
0.61,-1.65,0.66
0.52,-1.8,0.62
0.41,-1.78,0.54
0.27,-1.61,0.41
0.26,-1.47,0.34
