ax,ay,az
0.46,0.11,1.04
0.45,0.06,1.04
0.31,0.2,0.64
0.27,0.26,0.54
0.33,0.17,0.69
0.39,0.12,0.83
0.44,-0.11,1.02
0.46,-0.22,1.06
0.44,-0.33,0.95
0.42,-0.37,0.87
0.37,-0.41,0.75
0.34,-0.43,0.71
0.38,-0.47,0.79
0.39,-0.56,0.83
0.4,-0.63,0.9
0.4,-0.63,0.92
0.34,-0.57,0.87
0.3,-0.46,0.79
0.28,-0.31,0.63
0.32,-0.29,0.65
0.34,-0.39,0.79
0.41,-0.45,0.87
0.41,-0.54,0.93
0.34,-0.67,0.9
0.3,-0.74,0.84
0.22,-0.79,0.73
0.23,-0.84,0.73
0.21,-0.86,0.83
0.21,-0.88,0.89
0.27,-0.87,1.01
0.28,-0.85,1.03
0.27,-0.77,0.92
0.28,-0.73,0.89
0.29,-0.69,0.9
0.3,-0.66,0.9
0.33,-0.57,0.95
0.34,-0.54,0.93
0.36,-0.47,0.87
0.36,-0.45,0.83
0.35,-0.46,0.75
0.35,-0.45,0.74
0.35,-0.44,0.78
0.35,-0.43,0.82
0.38,-0.39,0.93
0.38,-0.36,0.96
0.37,-0.31,0.99
0.38,-0.31,0.98
0.38,-0.35,0.94
0.39,-0.37,0.93
0.39,-0.41,0.93
0.39,-0.43,0.92
0.38,-0.43,0.89
0.36,-0.44,0.86
0.35,-0.46,0.83
0.36,-0.51,0.79
0.35,-0.55,0.77
0.36,-0.56,0.74
0.37,-0.55,0.74
0.36,-0.49,0.73
0.36,-0.47,0.73
0.34,-0.43,0.72
0.34,-0.42,0.72
0.35,-0.42,0.72
0.35,-0.43,0.72
0.37,-0.43,0.73
0.38,-0.44,0.77
0.38,-0.44,0.79
0.36,-0.44,0.77
0.34,-0.46,0.75
0.33,-0.47,0.73
0.33,-0.48,0.73
0.37,-0.49,0.75
0.36,-0.49,0.79
0.36,-0.49,0.78
0.33,-0.49,0.75
0.34,-0.5,0.74
0.35,-0.52,0.75
0.35,-0.51,0.77
0.37,-0.5,0.84
0.36,-0.49,0.82
0.33,-0.45,0.8
0.32,-0.44,0.81
0.34,-0.48,0.8
0.36,-0.51,0.82
0.38,-0.56,0.83
0.35,-0.67,0.92
0.29,-0.84,0.93
0.13,-1.92,1.27
-0.12,-3.04,1.6
-0.31,-4.0,2.22
0.2,-4.0,2.67
1.24,-4.0,2.81
1.84,-4.0,2.41
2.58,-3.12,1.28
2.85,-1.54,0.3
2.43,2.66,-1.14
1.38,4.0,-1.25
0.18,4.0,-0.47
-0.25,4.0,0.02
0.18,2.31,-0.09
