ax,ay,az
-0.11,-0.95,0.04
-0.1,-0.97,0.05
-0.11,-0.99,0.06
-0.1,-0.99,0.07
-0.11,-1.0,0.07
-0.11,-0.99,0.07
-0.1,-0.99,0.08
-0.11,-1.0,0.09
-0.11,-1.0,0.1
-0.11,-1.02,0.1
-0.11,-1.02,0.1
-0.1,-1.0,0.09
-0.1,-0.99,0.08
-0.09,-0.99,0.08
-0.09,-1.0,0.08
-0.09,-1.0,0.11
-0.1,-0.99,0.12
-0.11,-0.99,0.15
-0.12,-1.0,0.16
-0.1,-1.03,0.16
-0.09,-1.03,0.15
-0.08,-0.99,0.11
-0.08,-0.96,0.09
-0.08,-0.92,0.05
-0.08,-0.9,0.05
-0.07,-0.91,0.06
-0.06,-0.92,0.07
-0.04,-0.99,0.13
-0.04,-1.02,0.16
-0.04,-1.08,0.18
-0.04,-1.08,0.19
-0.05,-1.05,0.16
-0.06,-1.05,0.14
-0.06,-1.02,0.12
-0.05,-1.0,0.11
-0.07,-0.98,0.09
-0.08,-0.97,0.08
-0.08,-0.97,0.07
-0.08,-0.97,0.08
-0.07,-0.97,0.09
-0.05,-0.98,0.1
-0.05,-0.98,0.11
-0.04,-0.99,0.12
-0.04,-0.99,0.11
-0.05,-1.0,0.11
-0.05,-1.02,0.11
-0.05,-1.13,0.11
-0.04,-1.23,0.11
0.07,-1.79,0.26
0.23,-2.29,0.47
0.66,-3.4,1.24
0.63,-3.38,1.49
0.32,-2.0,1.08
0.06,-1.01,0.52
-0.43,1.06,-0.69
-0.57,1.91,-1.12
-0.69,2.36,-1.35
0.01,-0.83,0.48
0.02,-0.81,0.47
0.03,-0.81,0.4
0.03,-0.8,0.35
0.02,-0.73,0.27
0.02,-0.7,0.25
-0.42,-0.84,0.38
-0.41,-0.82,0.35
-0.39,-0.81,0.34
-0.38,-0.81,0.34
-0.38,-0.81,0.35
-0.38,-0.82,0.35
-0.37,-0.83,0.37
-0.36,-0.86,0.39
-0.36,-0.89,0.4
-0.37,-0.89,0.39
-0.39,-0.9,0.35
-0.39,-0.92,0.32
-0.4,-1.01,0.31
-0.39,-1.11,0.29
-0.31,-1.57,0.23
-0.23,-2.07,0.14
0.0,-4.0,0.13
0.41,-4.0,0.37
0.03,-4.0,0.35
-0.16,-3.33,-0.03
0.16,-1.66,0.09
-0.05,1.03,0.46
0.12,2.17,0.04
-0.04,4.0,-0.43
-0.37,4.0,-0.16
-0.47,3.99,0.54
-0.39,2.83,0.84
-0.29,-0.11,0.45
-0.25,-1.39,0.43
-0.33,-2.88,0.49
-0.52,-3.04,0.43
-0.79,-2.57,0.2
-0.8,-2.09,0.16
-0.68,-1.16,0.26
-0.64,-0.79,0.27
-0.6,-0.37,0.29
-0.56,-0.32,0.34
