ax,ay,az
-0.24,-0.61,-0.02
-0.22,-0.66,-0.03
-0.15,-0.8,-0.05
-0.17,-0.91,-0.06
-0.11,-1.1,-0.14
-0.11,-1.13,-0.13
-0.13,-1.13,-0.09
-0.14,-1.1,-0.05
-0.11,-1.06,0.01
-0.13,-1.01,0.05
-0.11,-1.02,0.09
-0.1,-1.05,0.05
-0.09,-1.11,0.01
-0.07,-1.11,0.02
-0.04,-1.13,0.02
-0.05,-1.15,0.07
-0.08,-1.16,0.11
-0.07,-1.17,0.15
-0.05,-1.18,0.15
-0.07,-1.2,0.19
-0.05,-1.21,0.19
-0.11,-1.18,0.27
-0.12,-1.15,0.31
-0.14,-1.13,0.33
-0.12,-1.14,0.33
-0.11,-1.19,0.28
-0.11,-1.18,0.26
-0.16,-1.18,0.33
-0.19,-1.17,0.34
-0.22,-1.19,0.38
-0.22,-1.17,0.37
-0.24,-1.17,0.31
-0.24,-1.17,0.27
-0.24,-1.21,0.26
-0.29,-1.19,0.29
-0.33,-1.15,0.31
-0.35,-1.16,0.32
-0.39,-1.16,0.34
-0.41,-1.16,0.35
-0.41,-1.13,0.31
-0.4,-1.1,0.3
-0.39,-1.1,0.31
-0.36,-1.09,0.29
-0.35,-1.09,0.27
-0.36,-1.07,0.27
-0.35,-1.07,0.26
-0.33,-1.04,0.25
-0.34,-1.0,0.26
-0.33,-0.9,0.26
-0.34,-0.85,0.26
-0.34,-0.79,0.27
-0.34,-0.77,0.27
-0.36,-0.79,0.28
-0.35,-0.8,0.28
-0.34,-0.86,0.3
-0.33,-0.91,0.32
-0.33,-0.92,0.33
-0.32,-0.92,0.32
-0.36,-0.89,0.34
-0.36,-0.85,0.32
-0.35,-0.78,0.31
-0.36,-0.75,0.32
-0.37,-0.69,0.32
-0.38,-0.68,0.35
-0.36,-0.67,0.38
-0.37,-0.66,0.39
-0.4,-0.61,0.41
-0.41,-0.61,0.41
-0.43,-0.59,0.41
-0.43,-0.58,0.42
-0.46,-0.58,0.48
-0.46,-0.58,0.53
-0.49,-0.62,0.67
-0.47,-0.65,0.7
-0.49,-0.7,0.72
-0.54,-0.72,0.71
-0.55,-0.76,0.69
-0.59,-0.85,0.66
-0.59,-0.87,0.63
-0.63,-0.89,0.58
-0.65,-0.89,0.57
-0.66,-0.87,0.56
-0.67,-0.84,0.52
-0.66,-0.78,0.47
-0.67,-0.75,0.44
-0.67,-0.65,0.37
-0.66,-0.61,0.35
-0.65,-0.56,0.34
-0.64,-0.55,0.32
-0.61,-0.52,0.28
-0.6,-0.5,0.23
-0.54,-0.45,0.13
-0.46,-0.37,0.01
-0.15,0.04,-0.36
0.11,0.52,-0.58
0.62,2.37,-1.03
0.79,3.8,-1.02
1.28,4.0,-0.42
1.69,4.0,-0.21
2.92,3.58,-0.42
