ax,ay,az
-0.22,-0.55,-0.03
-0.2,-0.52,-0.02
-0.16,-0.51,0.03
-0.14,-0.53,0.05
-0.15,-0.52,0.06
-0.15,-0.49,0.07
-0.11,-0.39,0.13
-0.09,-0.29,0.15
0.02,0.01,0.21
0.06,0.27,0.28
0.3,1.47,0.28
0.2,2.64,0.03
-0.25,4.0,-0.4
-0.02,4.0,-0.13
0.72,4.0,0.5
1.36,3.49,0.29
2.23,0.84,-0.32
2.66,-0.92,-0.25
3.5,-4.0,0.64
3.3,-4.0,0.89
2.17,-4.0,1.36
1.47,-4.0,1.23
0.67,-4.0,0.76
0.34,-4.0,0.53
0.14,-2.76,0.1
0.02,-2.32,-0.02
0.09,-1.6,-0.25
0.17,-1.49,-0.35
-0.03,-1.28,-0.26
-0.01,-1.11,-0.34
-0.01,-0.99,-0.38
-0.05,-0.76,-0.35
-0.03,-0.72,-0.32
0.03,-0.73,-0.22
0.08,-0.77,-0.16
0.16,-0.89,-0.05
0.2,-0.93,0.03
0.2,-1.13,0.17
0.21,-1.21,0.2
0.34,-1.33,0.26
0.36,-1.36,0.28
0.32,-1.32,0.21
0.3,-1.26,0.16
0.29,-1.19,0.06
0.28,-1.15,0.05
0.28,-1.09,0.05
0.25,-1.09,0.05
0.26,-1.04,0.05
0.25,-1.05,0.06
0.26,-1.07,0.08
0.26,-1.03,0.08
0.25,-1.01,0.03
0.24,-1.04,0.02
0.26,-1.13,0.05
0.38,-1.15,0.08
0.26,-1.21,0.11
0.18,-1.25,0.05
0.24,-1.33,0.16
0.23,-1.35,0.24
0.29,-1.34,0.28
0.3,-1.35,0.21
0.27,-1.33,0.11
0.14,-1.24,0.01
0.14,-1.2,-0.08
0.24,-1.11,-0.17
0.31,-1.09,-0.18
0.21,-1.09,-0.21
0.18,-1.1,-0.24
0.17,-1.13,-0.26
0.17,-1.11,-0.28
0.14,-1.01,-0.31
0.09,-0.93,-0.35
0.07,-0.85,-0.36
0.1,-0.81,-0.3
-0.01,-0.74,-0.28
-0.01,-0.66,-0.34
-0.04,-0.57,-0.33
-0.06,-0.55,-0.34
-0.12,-0.57,-0.35
-0.12,-0.56,-0.35
-0.12,-0.54,-0.32
-0.12,-0.47,-0.33
-0.13,-0.35,-0.34
-0.15,-0.3,-0.33
-0.19,-0.2,-0.32
-0.2,-0.15,-0.35
-0.21,0.05,-0.44
-0.15,0.17,-0.5
-0.09,0.45,-0.47
-0.09,0.67,-0.44
-0.03,1.58,-0.61
0.02,2.37,-0.73
0.26,3.21,-0.96
1.02,4.0,-0.83
1.58,4.0,-0.63
2.45,2.6,-0.51
2.49,1.44,-0.44
2.55,-1.85,0.02
2.38,-2.92,-0.06
2.12,-4.0,0.32
