ax,ay,az
0.54,-0.48,-0.96
0.52,-0.46,-0.9
0.53,-0.4,-0.8
0.52,-0.39,-0.76
0.52,-0.37,-0.71
0.53,-0.38,-0.73
0.54,-0.41,-0.79
0.54,-0.43,-0.81
0.52,-0.39,-0.81
0.51,-0.36,-0.82
0.51,-0.34,-0.84
0.51,-0.36,-0.84
0.51,-0.38,-0.85
0.49,-0.41,-0.86
0.49,-0.42,-0.87
0.49,-0.44,-0.88
0.48,-0.44,-0.91
0.46,-0.43,-0.95
0.44,-0.43,-0.97
0.42,-0.44,-0.98
0.42,-0.47,-0.94
0.41,-0.53,-0.82
0.4,-0.55,-0.76
0.44,-0.57,-0.67
0.45,-0.56,-0.66
0.45,-0.52,-0.7
0.44,-0.48,-0.74
0.43,-0.43,-0.8
0.44,-0.42,-0.82
0.43,-0.42,-0.8
0.42,-0.4,-0.8
0.43,-0.38,-0.8
0.43,-0.36,-0.8
0.44,-0.31,-0.79
0.45,-0.29,-0.75
0.42,-0.33,-0.73
0.45,-0.39,-0.78
0.48,-0.49,-0.84
0.47,-0.46,-0.83
0.47,-0.41,-0.81
0.46,-0.37,-0.79
0.48,-0.42,-0.78
0.45,-0.42,-0.79
0.45,-0.43,-0.88
0.44,-0.41,-0.88
0.44,-0.4,-0.87
0.44,-0.38,-0.84
0.46,-0.39,-0.81
0.46,-0.4,-0.78
0.46,-0.38,-0.77
0.43,-0.39,-0.79
0.43,-0.39,-0.78
0.42,-0.38,-0.79
0.41,-0.37,-0.8
0.37,-0.39,-0.78
0.38,-0.41,-0.75
0.39,-0.44,-0.76
0.39,-0.44,-0.74
0.4,-0.42,-0.77
0.4,-0.41,-0.79
0.37,-0.41,-0.83
0.36,-0.41,-0.82
0.38,-0.43,-0.79
0.38,-0.43,-0.77
0.38,-0.43,-0.76
0.37,-0.43,-0.76
0.38,-0.43,-0.76
0.39,-0.44,-0.77
0.38,-0.45,-0.78
0.38,-0.45,-0.78
0.39,-0.44,-0.78
0.4,-0.45,-0.77
0.39,-0.44,-0.79
0.39,-0.44,-0.81
0.39,-0.45,-0.82
0.4,-0.47,-0.82
0.4,-0.47,-0.81
0.4,-0.46,-0.83
0.39,-0.46,-0.82
0.37,-0.45,-0.82
0.38,-0.45,-0.81
0.41,-0.44,-0.79
0.43,-0.44,-0.8
0.52,-0.35,-0.88
0.55,-0.3,-0.92
0.57,0.22,-1.13
0.53,0.93,-1.24
0.2,3.86,-0.55
0.5,4.0,-0.09
2.07,4.0,0.3
2.5,3.57,0.41
3.28,-2.37,-2.02
3.06,-4.0,-3.43
0.74,-4.0,-1.74
0.63,-4.0,-0.92
0.91,-4.0,-0.15
0.69,-3.5,0.19
0.42,-0.65,0.37
0.55,0.44,0.25
0.7,1.67,-0.15
