ax,ay,az
1.12,-0.51,0.03
1.15,-0.83,0.0
1.18,-0.97,0.11
1.14,-0.94,0.18
1.03,-0.84,0.21
0.94,-0.76,0.15
0.76,-0.59,0.01
0.71,-0.52,-0.03
0.65,-0.43,-0.06
0.66,-0.44,-0.08
0.71,-0.5,-0.08
0.73,-0.54,-0.08
0.79,-0.55,-0.07
0.78,-0.55,-0.05
0.76,-0.5,-0.04
0.78,-0.48,-0.03
0.78,-0.46,-0.0
0.79,-0.46,-0.01
0.77,-0.49,-0.01
0.78,-0.54,-0.01
0.79,-0.57,-0.0
0.81,-0.58,-0.01
0.82,-0.58,-0.02
0.84,-0.58,-0.05
0.86,-0.57,-0.06
0.89,-0.54,-0.08
0.89,-0.55,-0.07
0.87,-0.57,-0.05
0.86,-0.61,-0.01
0.85,-0.6,0.01
0.84,-0.61,-0.0
0.84,-0.58,-0.04
0.88,-0.57,-0.07
0.89,-0.57,-0.04
0.9,-0.59,-0.03
0.91,-0.61,-0.03
0.92,-0.62,0.0
0.91,-0.61,0.02
0.91,-0.59,0.01
0.9,-0.58,-0.02
0.9,-0.58,-0.03
0.91,-0.56,-0.05
0.91,-0.57,-0.05
0.9,-0.58,-0.05
0.89,-0.58,-0.03
0.87,-0.56,-0.03
0.88,-0.56,-0.02
0.89,-0.54,-0.01
0.92,-0.54,-0.01
0.92,-0.53,0.0
0.9,-0.52,-0.01
0.91,-0.55,-0.02
0.92,-0.65,-0.07
0.93,-0.68,-0.09
0.94,-0.65,-0.1
0.94,-0.64,-0.08
0.94,-0.63,-0.05
0.94,-0.62,-0.04
0.92,-0.59,-0.02
0.92,-0.58,-0.02
0.94,-0.55,-0.03
0.95,-0.55,-0.04
0.97,-0.56,-0.04
0.96,-0.57,-0.03
0.92,-0.58,-0.02
0.91,-0.54,-0.0
0.88,-0.45,0.04
0.85,-0.43,0.05
0.8,-0.41,0.04
0.79,-0.42,0.04
0.8,-0.43,0.03
0.82,-0.42,0.02
0.85,-0.38,0.01
0.84,-0.38,0.0
0.85,-0.34,-0.02
0.86,-0.33,-0.04
0.83,-0.3,-0.07
0.83,-0.26,-0.07
0.81,-0.17,-0.07
0.78,-0.13,-0.07
0.77,-0.11,-0.06
0.75,-0.09,-0.04
0.74,-0.08,-0.01
0.74,-0.08,0.06
0.73,-0.08,0.12
0.78,-0.01,0.17
0.84,0.05,0.18
0.9,0.23,0.15
0.99,0.37,0.12
1.1,0.95,0.22
0.93,1.64,0.43
0.13,4.0,0.29
-0.07,4.0,0.15
1.1,4.0,0.66
1.96,4.0,0.59
4.0,0.84,-0.28
4.0,-3.13,-0.84
4.0,-4.0,-1.35
4.0,-4.0,-2.16
2.53,-4.0,-1.61
