ax,ay,az
0.18,-1.96,0.1
0.14,-1.8,0.11
0.13,-1.71,0.13
0.1,-1.52,0.15
0.1,-1.41,0.14
0.1,-1.22,0.11
0.11,-1.14,0.1
0.12,-1.0,0.03
0.14,-0.95,-0.01
0.16,-0.91,-0.06
0.21,-0.89,-0.15
0.23,-0.89,-0.18
0.26,-0.85,-0.2
0.27,-0.84,-0.2
0.27,-0.81,-0.2
0.27,-0.81,-0.2
0.27,-0.81,-0.18
0.26,-0.81,-0.16
0.25,-0.84,-0.14
0.24,-0.85,-0.15
0.24,-0.87,-0.16
0.24,-0.89,-0.17
0.24,-0.93,-0.2
0.24,-0.93,-0.21
0.23,-0.93,-0.18
0.23,-0.93,-0.17
0.24,-0.94,-0.16
0.24,-0.95,-0.16
0.26,-0.96,-0.16
0.26,-0.97,-0.15
0.28,-1.02,-0.16
0.28,-1.04,-0.16
0.28,-1.07,-0.15
0.28,-1.08,-0.14
0.27,-1.1,-0.11
0.26,-1.11,-0.1
0.25,-1.12,-0.07
0.25,-1.13,-0.06
0.25,-1.15,-0.05
0.26,-1.15,-0.05
0.26,-1.17,-0.06
0.27,-1.17,-0.06
0.27,-1.16,-0.06
0.26,-1.15,-0.04
0.26,-1.14,-0.04
0.26,-1.13,-0.03
0.27,-1.13,-0.03
0.29,-1.17,-0.03
0.29,-1.18,-0.02
0.29,-1.2,-0.02
0.29,-1.2,-0.03
0.29,-1.17,-0.05
0.26,-1.14,-0.0
0.26,-1.09,-0.01
0.25,-1.08,0.0
0.23,-1.05,0.03
0.22,-1.05,0.04
0.23,-1.06,0.05
0.23,-1.07,0.05
0.23,-1.06,0.05
0.23,-1.05,0.04
0.21,-1.04,0.04
0.2,-1.04,0.03
0.2,-1.02,0.01
0.2,-0.99,0.01
0.19,-0.94,0.01
0.18,-0.93,0.01
0.17,-0.9,0.01
0.17,-0.89,0.01
0.17,-0.86,0.01
0.15,-0.84,0.0
0.13,-0.82,-0.01
0.11,-0.8,0.01
0.11,-0.78,0.0
0.11,-0.77,0.0
0.11,-0.76,0.01
0.1,-0.74,0.01
0.1,-0.73,0.01
0.1,-0.7,0.01
0.1,-0.68,0.01
0.09,-0.64,0.01
0.09,-0.62,0.01
0.06,-0.55,-0.01
0.04,-0.5,-0.02
0.01,-0.39,-0.04
0.01,-0.33,-0.05
0.03,-0.17,-0.09
0.05,-0.09,-0.12
0.11,0.1,-0.16
0.14,0.23,-0.19
0.11,0.48,-0.23
0.07,0.64,-0.23
-0.01,0.94,-0.23
-0.01,1.14,-0.24
0.13,1.61,-0.0
0.14,1.54,0.18
0.37,0.2,0.61
0.84,-1.19,1.2
0.66,-3.68,2.17
1.06,-3.94,0.78
