ax,ay,az
-0.42,-0.72,-0.35
-0.4,-0.78,-0.29
-0.38,-0.92,-0.16
-0.38,-1.01,-0.11
-0.41,-1.14,-0.06
-0.45,-1.16,-0.07
-0.49,-1.1,-0.13
-0.52,-1.03,-0.19
-0.55,-0.85,-0.35
-0.62,-0.76,-0.44
-0.64,-0.72,-0.48
-0.7,-0.76,-0.41
-0.64,-0.78,-0.46
-0.82,-1.06,-0.29
-0.75,-1.07,-0.34
-0.78,-1.09,-0.25
-0.78,-1.08,-0.24
-0.72,-1.1,-0.18
-0.74,-1.16,-0.12
-0.72,-1.21,0.05
-0.74,-1.23,0.11
-0.76,-1.16,0.13
-0.77,-1.06,0.15
-0.76,-0.8,0.17
-0.75,-0.65,0.16
-0.69,-0.44,0.22
-0.65,-0.37,0.23
-0.58,-0.35,0.18
-0.55,-0.36,0.14
-0.5,-0.35,0.07
-0.55,-0.33,-0.05
-0.47,-0.33,-0.17
-0.53,-0.32,-0.18
-0.56,-0.28,-0.47
-0.56,-0.31,-0.53
-0.63,-0.26,-0.62
-0.65,-0.21,-0.68
-0.63,-0.09,-0.68
-0.63,-0.05,-0.67
-0.63,-0.05,-0.65
-0.66,-0.1,-0.65
-0.68,-0.16,-0.68
-0.71,-0.18,-0.64
-0.71,-0.19,-0.6
-0.73,-0.3,-0.56
-0.75,-0.34,-0.55
-0.78,-0.41,-0.58
-0.81,-0.42,-0.59
-0.83,-0.44,-0.63
-0.85,-0.45,-0.64
-0.83,-0.43,-0.61
-0.81,-0.43,-0.59
-0.79,-0.45,-0.56
-0.79,-0.44,-0.56
-0.79,-0.44,-0.56
-0.79,-0.41,-0.57
-0.82,-0.34,-0.54
-0.85,-0.34,-0.48
-0.8,-0.3,-0.56
-0.8,-0.28,-0.54
-0.78,-0.28,-0.53
-0.79,-0.29,-0.52
-0.8,-0.27,-0.57
-0.84,-0.26,-0.57
-0.87,-0.25,-0.59
-0.85,-0.24,-0.59
-0.78,-0.25,-0.56
-0.78,-0.27,-0.56
-0.78,-0.29,-0.56
-0.79,-0.28,-0.55
-0.75,-0.29,-0.53
-0.77,-0.29,-0.53
-0.77,-0.29,-0.58
-0.79,-0.27,-0.58
-0.81,-0.28,-0.58
-0.8,-0.3,-0.57
-0.81,-0.3,-0.57
-0.83,-0.3,-0.56
-0.82,-0.31,-0.56
-0.8,-0.34,-0.56
-0.81,-0.34,-0.55
-0.8,-0.33,-0.58
-0.82,-0.31,-0.58
-0.83,-0.27,-0.6
-0.82,-0.25,-0.61
-0.83,-0.22,-0.62
-0.8,-0.22,-0.63
-0.8,-0.23,-0.66
-0.79,-0.24,-0.65
-0.78,-0.2,-0.6
-0.74,-0.19,-0.61
-0.68,-0.16,-0.68
-0.63,-0.08,-0.71
-0.31,0.38,-0.85
-0.1,0.91,-0.92
0.12,3.19,-0.63
0.37,4.0,-0.37
0.97,4.0,0.25
1.53,3.52,0.17
1.74,1.05,0.13
