ax,ay,az
-0.17,-0.91,0.16
-0.13,-0.91,0.1
-0.14,-0.91,0.1
-0.15,-0.91,0.13
-0.16,-0.93,0.12
-0.12,-0.94,0.11
-0.08,-0.99,0.14
-0.05,-1.06,0.22
-0.05,-1.09,0.25
-0.05,-1.11,0.24
-0.06,-1.07,0.21
-0.06,-1.03,0.2
-0.08,-1.02,0.17
-0.05,-1.01,0.15
-0.01,-1.06,0.11
0.03,-1.08,0.15
0.02,-1.17,0.31
0.01,-1.18,0.34
0.01,-1.15,0.31
0.01,-1.12,0.27
-0.0,-1.09,0.19
-0.02,-1.07,0.15
-0.06,-1.0,0.17
-0.05,-0.98,0.18
-0.05,-0.97,0.21
-0.05,-0.97,0.22
-0.06,-0.95,0.21
-0.07,-0.94,0.19
-0.09,-0.93,0.15
-0.09,-0.92,0.13
-0.1,-0.93,0.12
-0.1,-0.94,0.13
-0.11,-0.97,0.16
-0.1,-1.0,0.17
-0.12,-1.06,0.17
-0.13,-1.09,0.17
-0.13,-1.18,0.19
-0.14,-1.21,0.2
-0.15,-1.28,0.24
-0.13,-1.32,0.26
-0.12,-1.37,0.29
-0.1,-1.45,0.31
-0.08,-1.44,0.31
-0.06,-1.37,0.31
-0.06,-1.31,0.31
-0.05,-1.16,0.32
-0.04,-1.12,0.33
-0.05,-1.01,0.33
-0.05,-0.97,0.32
-0.05,-0.95,0.3
-0.07,-0.93,0.26
-0.09,-0.89,0.15
-0.09,-0.86,0.09
-0.12,-0.8,0.01
-0.13,-0.76,-0.0
-0.14,-0.73,0.08
-0.14,-0.74,0.14
-0.14,-0.85,0.24
-0.14,-0.93,0.3
-0.15,-1.08,0.4
-0.17,-1.13,0.45
-0.18,-1.16,0.5
-0.19,-1.21,0.54
-0.22,-1.27,0.68
-0.23,-1.28,0.74
-0.26,-1.32,0.89
-0.29,-1.29,0.91
-0.32,-1.28,0.89
-0.31,-1.31,0.87
-0.27,-1.33,0.8
-0.27,-1.3,0.77
-0.26,-1.25,0.68
-0.24,-1.14,0.62
-0.23,-1.09,0.57
-0.23,-0.99,0.45
-0.23,-0.94,0.4
-0.26,-0.85,0.27
-0.26,-0.79,0.19
-0.27,-0.69,0.08
-0.28,-0.65,0.03
-0.3,-0.56,-0.05
-0.31,-0.52,-0.07
-0.35,-0.46,-0.08
-0.37,-0.43,-0.08
-0.42,-0.36,-0.09
-0.42,-0.33,-0.1
-0.45,-0.32,-0.12
-0.45,-0.31,-0.14
-0.46,-0.29,-0.14
-0.47,-0.28,-0.13
-0.45,-0.26,-0.13
-0.41,-0.24,-0.15
-0.28,-0.1,-0.24
-0.11,0.14,-0.31
0.4,1.57,-0.34
0.88,2.61,-0.27
1.75,4.0,0.08
0.3,4.0,0.2
2.66,2.87,1.24
3.23,0.89,0.63
