ax,ay,az
0.96,-0.19,-0.08
0.91,-0.16,-0.1
0.91,-0.14,-0.07
0.89,-0.15,-0.06
0.89,-0.14,-0.06
0.91,-0.13,-0.07
0.93,-0.16,-0.06
0.9,-0.16,-0.05
0.94,-0.15,-0.09
0.94,-0.15,-0.13
0.94,-0.16,-0.12
1.0,-0.17,-0.1
0.99,-0.16,-0.11
0.98,-0.15,-0.13
0.99,-0.15,-0.12
0.98,-0.15,-0.13
0.96,-0.15,-0.11
0.96,-0.15,-0.09
0.96,-0.14,-0.1
0.95,-0.14,-0.12
0.94,-0.13,-0.13
0.93,-0.11,-0.15
0.94,-0.13,-0.16
0.95,-0.14,-0.13
0.94,-0.15,-0.13
0.95,-0.15,-0.12
0.95,-0.14,-0.11
0.95,-0.12,-0.1
0.95,-0.11,-0.12
0.98,-0.09,-0.14
1.0,-0.1,-0.13
0.95,-0.12,-0.12
0.97,-0.14,-0.13
0.99,-0.15,-0.12
0.99,-0.15,-0.13
0.95,-0.16,-0.09
0.95,-0.15,-0.1
0.94,-0.13,-0.11
0.95,-0.1,-0.13
0.94,-0.09,-0.14
0.91,-0.11,-0.12
0.91,-0.13,-0.09
0.9,-0.19,-0.06
0.92,-0.19,-0.05
0.95,-0.18,-0.07
0.97,-0.16,-0.08
1.0,-0.17,-0.08
0.99,-0.18,-0.09
0.95,-0.17,-0.11
0.97,-0.17,-0.11
0.95,-0.18,-0.08
0.95,-0.18,-0.06
0.97,-0.18,-0.05
0.98,-0.17,-0.06
0.97,-0.16,-0.09
0.98,-0.16,-0.1
0.99,-0.16,-0.11
0.99,-0.17,-0.11
0.97,-0.2,-0.08
0.97,-0.21,-0.08
0.96,-0.22,-0.1
0.91,-0.24,-0.14
0.61,-0.25,-0.32
0.28,-0.21,-0.44
-0.2,0.25,-0.48
-0.92,0.64,-0.21
-0.56,0.96,0.03
1.4,1.05,0.05
2.42,0.38,-0.04
3.47,-2.1,-0.47
2.86,-2.91,-0.38
1.49,-2.49,0.56
1.93,-1.43,0.3
2.05,0.9,-0.39
1.56,1.3,-0.17
0.71,1.2,0.68
0.46,1.08,0.85
0.32,0.92,0.32
0.18,0.69,-0.18
0.28,0.35,-0.73
0.48,0.16,-0.7
0.79,-0.27,-0.3
0.87,-0.37,-0.13
1.0,-0.42,-0.14
1.02,-0.42,-0.15
1.09,-0.38,-0.09
1.09,-0.39,-0.02
1.07,-0.34,0.02
1.04,-0.3,0.03
0.94,-0.27,0.06
0.92,-0.26,0.09
0.92,-0.29,0.08
0.92,-0.29,0.07
0.95,-0.26,-0.02
0.94,-0.24,-0.08
0.94,-0.23,-0.1
0.93,-0.24,-0.1
0.9,-0.24,-0.08
0.92,-0.21,-0.05
0.92,-0.19,-0.08
