ax,ay,az
0.52,-0.09,0.83
0.51,-0.13,0.81
0.45,-0.25,0.81
0.39,-0.29,0.77
0.33,-0.37,0.67
0.29,-0.41,0.63
0.22,-0.46,0.55
0.19,-0.49,0.51
0.12,-0.54,0.47
0.1,-0.56,0.45
0.05,-0.56,0.48
0.04,-0.56,0.5
0.05,-0.61,0.5
0.13,-0.63,0.48
0.13,-0.66,0.48
-0.05,-0.65,0.44
-0.11,-0.62,0.37
-0.21,-0.56,0.2
-0.23,-0.56,0.09
-0.29,-0.66,-0.02
-0.3,-0.77,-0.0
-0.34,-0.98,0.09
-0.38,-1.05,0.12
-0.45,-1.13,0.08
-0.47,-1.17,0.08
-0.52,-1.26,0.13
-0.52,-1.32,0.18
-0.51,-1.44,0.3
-0.52,-1.47,0.35
-0.56,-1.44,0.43
-0.62,-1.4,0.47
-0.65,-1.3,0.52
-0.64,-1.25,0.54
-0.62,-1.12,0.61
-0.6,-1.05,0.64
-0.54,-0.91,0.7
-0.51,-0.86,0.74
-0.45,-0.81,0.8
-0.4,-0.77,0.79
-0.27,-0.71,0.77
-0.2,-0.73,0.77
0.01,-0.81,0.81
0.16,-0.89,0.84
0.28,-1.01,0.98
0.43,-1.02,1.02
0.46,-1.0,1.06
0.49,-0.99,1.1
0.53,-0.97,1.07
0.55,-0.9,0.99
0.56,-0.85,0.95
0.56,-0.76,0.89
0.53,-0.71,0.85
0.45,-0.63,0.77
0.41,-0.6,0.74
0.37,-0.57,0.73
0.35,-0.56,0.74
0.35,-0.51,0.73
0.34,-0.5,0.77
0.31,-0.42,0.81
0.26,-0.37,0.86
0.2,-0.31,0.89
0.23,-0.31,0.88
0.22,-0.31,0.88
0.22,-0.3,0.87
0.21,-0.29,0.85
0.21,-0.3,0.84
0.19,-0.29,0.82
0.16,-0.29,0.81
0.11,-0.21,0.81
0.09,-0.17,0.82
0.07,-0.11,0.79
0.07,-0.09,0.76
0.07,-0.04,0.72
0.07,-0.02,0.7
0.07,0.02,0.72
0.07,0.04,0.75
0.02,0.07,0.78
-0.02,0.15,0.8
-0.03,0.16,0.81
-0.07,0.17,0.82
-0.07,0.16,0.84
-0.09,0.13,0.85
-0.1,0.14,0.88
-0.14,0.19,0.91
-0.17,0.19,0.93
-0.3,0.15,0.9
-0.37,0.11,0.87
-0.41,0.09,0.74
-0.38,0.09,0.69
-0.26,0.12,0.63
-0.26,0.17,0.61
-0.23,0.28,0.6
-0.14,0.33,0.61
0.0,0.42,0.67
0.1,0.48,0.66
0.34,0.58,0.58
0.45,0.59,0.53
0.82,0.57,0.42
0.98,0.49,0.41
1.24,0.37,0.44
