ax,ay,az
-0.22,-0.69,0.63
-0.22,-0.78,0.65
-0.18,-0.88,0.63
-0.15,-0.89,0.6
-0.09,-0.85,0.57
-0.05,-0.83,0.57
0.02,-0.78,0.56
0.04,-0.74,0.56
0.02,-0.65,0.58
0.01,-0.62,0.6
-0.0,-0.57,0.61
-0.0,-0.55,0.61
0.02,-0.55,0.59
0.04,-0.57,0.58
0.05,-0.59,0.59
0.05,-0.6,0.6
0.05,-0.61,0.64
0.05,-0.63,0.65
0.05,-0.66,0.67
0.05,-0.68,0.68
0.03,-0.72,0.7
0.0,-0.73,0.7
-0.02,-0.78,0.72
-0.09,-0.8,0.75
-0.11,-0.83,0.77
-0.14,-0.9,0.8
-0.18,-0.93,0.81
-0.27,-1.0,0.86
-0.32,-1.03,0.87
-0.37,-1.11,0.87
-0.38,-1.14,0.86
-0.39,-1.17,0.83
-0.39,-1.17,0.81
-0.38,-1.13,0.75
-0.38,-1.1,0.72
-0.35,-1.03,0.67
-0.34,-0.99,0.65
-0.3,-0.93,0.61
-0.29,-0.9,0.59
-0.25,-0.82,0.56
-0.24,-0.77,0.55
-0.22,-0.66,0.52
-0.21,-0.64,0.5
-0.21,-0.61,0.49
-0.22,-0.58,0.48
-0.23,-0.56,0.5
-0.23,-0.56,0.51
-0.26,-0.55,0.54
-0.28,-0.53,0.55
-0.31,-0.51,0.56
-0.33,-0.5,0.56
-0.36,-0.51,0.57
-0.37,-0.53,0.58
-0.39,-0.53,0.59
-0.44,-0.54,0.59
-0.47,-0.54,0.58
-0.51,-0.52,0.57
-0.55,-0.5,0.57
-0.61,-0.47,0.58
-0.63,-0.46,0.58
-0.65,-0.45,0.59
-0.66,-0.46,0.6
-0.66,-0.46,0.61
-0.65,-0.45,0.61
-0.61,-0.47,0.61
-0.59,-0.49,0.61
-0.55,-0.51,0.62
-0.51,-0.51,0.62
-0.44,-0.56,0.64
-0.41,-0.59,0.64
-0.35,-0.64,0.63
-0.33,-0.65,0.64
-0.31,-0.62,0.65
-0.31,-0.6,0.66
-0.33,-0.55,0.67
-0.38,-0.52,0.7
-0.68,-0.46,0.82
-0.98,-0.49,0.97
-2.38,-0.72,1.49
-2.81,-0.92,1.62
-2.07,-1.21,1.93
-1.61,-1.11,1.66
-1.1,-0.83,0.85
-0.72,-0.56,0.47
-0.29,-0.25,0.3
0.43,-0.18,0.3
0.78,-0.31,0.32
0.91,-0.64,0.44
0.68,-0.68,0.51
0.54,-0.68,0.66
0.61,-0.63,0.7
0.45,-0.46,0.72
0.25,-0.38,0.7
-0.06,-0.24,0.61
-0.17,-0.24,0.58
-0.3,-0.25,0.56
-0.36,-0.27,0.57
-0.45,-0.32,0.6
-0.51,-0.34,0.62
-0.59,-0.36,0.64
