ax,ay,az
0.14,-0.07,-0.9
0.44,-0.1,-0.92
0.56,-0.1,-0.98
0.71,-0.12,-0.87
1.12,-0.2,-0.82
1.25,-0.31,-0.77
1.27,-0.49,-0.75
1.21,-0.51,-0.71
1.12,-0.44,-0.61
1.1,-0.34,-0.56
0.87,-0.05,-0.57
0.74,0.08,-0.6
0.41,0.22,-0.63
0.25,0.21,-0.62
-0.06,0.06,-0.68
-0.12,-0.02,-0.77
-0.12,-0.18,-0.99
-0.1,-0.26,-1.06
-0.02,-0.3,-1.17
0.05,-0.29,-1.18
0.2,-0.26,-1.16
0.26,-0.26,-1.12
0.37,-0.26,-1.04
0.4,-0.25,-1.02
0.43,-0.22,-0.97
0.43,-0.2,-0.95
0.39,-0.16,-0.91
0.39,-0.15,-0.88
0.37,-0.15,-0.87
0.38,-0.18,-0.86
0.38,-0.22,-0.85
0.38,-0.24,-0.86
0.38,-0.25,-0.9
0.37,-0.25,-0.91
0.37,-0.26,-0.94
0.36,-0.26,-0.95
0.36,-0.25,-0.96
0.34,-0.26,-0.97
0.34,-0.26,-0.96
0.35,-0.26,-0.94
0.34,-0.26,-0.95
0.36,-0.25,-0.94
0.36,-0.25,-0.93
0.35,-0.24,-0.9
0.36,-0.24,-0.89
0.37,-0.22,-0.89
0.38,-0.21,-0.89
0.39,-0.19,-0.9
0.39,-0.19,-0.89
0.38,-0.2,-0.91
0.4,-0.2,-0.92
0.39,-0.2,-0.93
0.39,-0.21,-0.94
0.41,-0.24,-0.93
0.41,-0.25,-0.93
0.41,-0.26,-0.92
0.42,-0.27,-0.92
0.44,-0.25,-0.93
0.47,-0.26,-0.94
0.5,-0.26,-0.93
0.51,-0.26,-0.93
0.52,-0.27,-0.93
0.53,-0.26,-0.93
0.56,-0.26,-0.88
0.52,-0.27,-0.85
0.32,-0.26,-0.79
0.21,-0.22,-0.82
0.12,-0.17,-0.98
-0.17,-0.13,-1.13
-0.4,-0.13,-1.26
-0.7,-0.1,-1.35
-0.77,-0.11,-1.29
-0.27,-0.18,-1.06
-0.24,-0.23,-0.96
0.05,-0.19,-0.8
0.25,-0.11,-0.76
0.57,-0.1,-0.68
0.82,-0.13,-0.65
1.31,-0.3,-0.71
1.49,-0.39,-0.86
1.51,-0.61,-0.89
1.47,-0.59,-0.89
1.3,-0.35,-0.87
1.22,-0.16,-0.78
0.91,0.19,-0.68
0.67,0.3,-0.66
0.19,0.28,-0.57
-0.01,0.19,-0.57
-0.11,-0.02,-0.72
-0.1,-0.13,-0.82
-0.01,-0.27,-0.99
0.06,-0.31,-1.05
0.16,-0.34,-1.14
0.2,-0.32,-1.14
0.26,-0.3,-1.1
0.28,-0.29,-1.07
0.33,-0.26,-1.02
0.35,-0.25,-1.0
0.36,-0.26,-0.95
0.36,-0.26,-0.93
