ax,ay,az
0.36,-0.15,-0.95
0.35,-0.14,-0.95
0.34,-0.12,-0.94
0.32,-0.12,-0.94
0.33,-0.13,-0.91
0.33,-0.12,-0.92
0.32,-0.1,-0.94
0.34,-0.09,-0.93
0.33,-0.08,-0.93
0.34,-0.07,-0.93
0.36,-0.07,-0.93
0.37,-0.08,-0.93
0.38,-0.09,-0.94
0.39,-0.1,-0.94
0.39,-0.1,-0.94
0.39,-0.1,-0.94
0.38,-0.1,-0.92
0.38,-0.09,-0.92
0.37,-0.08,-0.92
0.37,-0.08,-0.93
0.37,-0.08,-0.92
0.37,-0.09,-0.91
0.37,-0.09,-0.92
0.37,-0.1,-0.92
0.37,-0.09,-0.92
0.37,-0.09,-0.93
0.37,-0.09,-0.93
0.38,-0.1,-0.92
0.38,-0.11,-0.94
0.38,-0.12,-0.94
0.38,-0.12,-0.94
0.38,-0.11,-0.96
0.38,-0.11,-0.96
0.37,-0.11,-0.94
0.37,-0.11,-0.93
0.36,-0.09,-0.94
0.36,-0.09,-0.93
0.35,-0.09,-0.94
0.36,-0.09,-0.93
0.36,-0.09,-0.93
0.37,-0.09,-0.94
0.36,-0.09,-0.94
0.37,-0.09,-0.95
0.36,-0.1,-0.94
0.37,-0.1,-0.94
0.37,-0.1,-0.94
0.37,-0.11,-0.94
0.37,-0.11,-0.94
0.36,-0.11,-0.94
0.36,-0.12,-0.94
0.35,-0.12,-0.94
0.35,-0.1,-0.93
0.34,-0.1,-0.93
0.35,-0.09,-0.94
0.35,-0.07,-0.94
0.35,-0.08,-0.94
0.34,-0.08,-0.94
0.34,-0.08,-0.94
0.34,-0.08,-0.95
0.34,-0.08,-0.96
0.34,-0.1,-0.96
0.34,-0.11,-0.97
0.31,-0.11,-0.96
0.27,-0.11,-0.96
0.1,-0.11,-1.01
-0.08,-0.12,-1.06
-0.6,-0.17,-1.23
-0.8,-0.14,-1.32
-0.98,-0.05,-1.22
-0.67,0.0,-1.05
0.05,0.02,-0.94
0.4,0.06,-1.01
1.56,0.2,-1.03
2.01,0.08,-1.02
1.88,-0.34,-0.97
1.69,-0.45,-0.87
1.79,-0.32,-0.61
1.68,-0.13,-0.52
1.07,0.22,-0.43
0.75,0.33,-0.39
0.19,0.33,-0.35
-0.04,0.22,-0.36
-0.2,0.0,-0.6
-0.19,-0.07,-0.81
-0.12,-0.1,-1.2
0.01,-0.13,-1.33
0.05,-0.16,-1.39
0.1,-0.23,-1.31
0.1,-0.26,-1.22
0.15,-0.24,-1.08
0.18,-0.24,-1.02
0.26,-0.23,-0.94
0.29,-0.22,-0.92
0.3,-0.19,-0.88
0.29,-0.17,-0.88
0.29,-0.1,-0.87
0.29,-0.06,-0.87
0.3,-0.02,-0.85
0.3,-0.02,-0.85
0.32,-0.04,-0.85
