ax,ay,az
0.82,-0.13,-0.65
1.31,-0.3,-0.71
1.49,-0.39,-0.86
1.51,-0.61,-0.89
1.47,-0.59,-0.89
1.3,-0.35,-0.87
1.22,-0.16,-0.78
0.91,0.19,-0.68
0.67,0.3,-0.66
0.19,0.28,-0.57
-0.01,0.19,-0.57
-0.11,-0.02,-0.72
-0.1,-0.13,-0.82
-0.01,-0.27,-0.99
0.06,-0.31,-1.05
0.16,-0.34,-1.14
0.2,-0.32,-1.14
0.26,-0.3,-1.1
0.28,-0.29,-1.07
0.33,-0.26,-1.02
0.35,-0.25,-1.0
0.36,-0.26,-0.95
0.36,-0.26,-0.93
0.37,-0.24,-0.92
0.38,-0.18,-0.92
0.39,-0.16,-0.9
0.41,-0.13,-0.88
0.4,-0.13,-0.89
0.42,-0.17,-0.86
0.43,-0.2,-0.87
0.41,-0.27,-0.9
0.42,-0.29,-0.91
0.39,-0.3,-0.93
0.39,-0.29,-0.94
0.37,-0.27,-0.95
0.37,-0.25,-0.96
0.36,-0.23,-0.96
0.36,-0.22,-0.95
0.36,-0.19,-0.96
0.35,-0.18,-0.96
0.36,-0.17,-0.95
0.37,-0.16,-0.95
0.38,-0.16,-0.94
0.39,-0.16,-0.92
0.4,-0.18,-0.91
0.4,-0.19,-0.9
0.41,-0.2,-0.88
0.42,-0.21,-0.88
0.41,-0.23,-0.89
0.41,-0.23,-0.89
0.41,-0.23,-0.88
0.39,-0.23,-0.88
0.38,-0.19,-0.89
0.4,-0.21,-0.9
0.39,-0.2,-0.92
0.4,-0.2,-0.94
0.41,-0.21,-0.94
0.44,-0.22,-0.94
0.45,-0.22,-0.93
0.45,-0.24,-0.91
0.4,-0.24,-0.9
0.29,-0.21,-0.94
0.27,-0.2,-0.96
0.06,-0.2,-1.02
-0.06,-0.2,-1.06
-0.25,-0.16,-1.17
-0.3,-0.09,-1.22
-0.27,-0.04,-1.25
-0.12,-0.05,-1.23
-0.06,-0.05,-1.15
0.09,-0.03,-1.05
0.43,0.01,-0.93
0.56,0.02,-0.92
0.88,-0.04,-0.78
1.03,-0.04,-0.74
1.29,-0.21,-0.69
1.35,-0.29,-0.7
1.29,-0.43,-0.6
1.18,-0.42,-0.55
0.99,-0.21,-0.52
0.84,-0.07,-0.55
0.56,0.11,-0.63
0.42,0.13,-0.68
0.25,-0.02,-0.74
-0.01,-0.1,-0.79
-0.07,-0.15,-0.87
-0.01,-0.21,-1.04
0.02,-0.23,-1.11
0.07,-0.29,-1.14
0.11,-0.32,-1.1
0.19,-0.35,-1.0
0.24,-0.34,-0.95
0.29,-0.28,-0.91
0.31,-0.26,-0.91
0.31,-0.21,-0.94
0.29,-0.18,-0.96
0.24,-0.13,-0.98
0.23,-0.12,-0.97
0.24,-0.1,-0.97
0.26,-0.09,-0.97
