ax,ay,az
-0.19,-0.83,0.5
-0.19,-0.82,0.5
-0.19,-0.84,0.51
-0.17,-0.88,0.52
-0.17,-0.9,0.52
-0.18,-0.92,0.52
-0.19,-0.91,0.52
-0.2,-0.89,0.52
-0.2,-0.88,0.52
-0.2,-0.86,0.54
-0.2,-0.84,0.55
-0.2,-0.82,0.55
-0.19,-0.83,0.55
-0.19,-0.82,0.53
-0.19,-0.82,0.53
-0.19,-0.86,0.54
-0.19,-0.86,0.52
-0.21,-0.84,0.49
-0.22,-0.82,0.48
-0.23,-0.8,0.48
-0.23,-0.79,0.47
-0.24,-0.79,0.47
-0.23,-0.8,0.46
-0.22,-0.82,0.46
-0.23,-0.85,0.46
-0.22,-0.86,0.46
-0.22,-0.87,0.47
-0.22,-0.87,0.47
-0.22,-0.87,0.47
-0.22,-0.86,0.48
-0.22,-0.83,0.49
-0.22,-0.82,0.5
-0.2,-0.83,0.52
-0.19,-0.82,0.52
-0.2,-0.83,0.53
-0.19,-0.83,0.54
-0.18,-0.83,0.55
-0.18,-0.82,0.55
-0.18,-0.81,0.57
-0.18,-0.81,0.58
-0.18,-0.81,0.59
-0.18,-0.8,0.6
-0.18,-0.79,0.59
-0.18,-0.79,0.59
-0.18,-0.8,0.59
-0.18,-0.8,0.6
-0.19,-0.79,0.6
-0.19,-0.79,0.6
-0.19,-0.77,0.6
-0.2,-0.76,0.59
-0.21,-0.74,0.59
-0.22,-0.74,0.6
-0.22,-0.73,0.6
-0.23,-0.74,0.6
-0.22,-0.74,0.6
-0.21,-0.76,0.6
-0.21,-0.78,0.6
-0.2,-0.8,0.61
-0.2,-0.81,0.63
-0.18,-0.83,0.66
-0.17,-0.85,0.68
-0.15,-0.84,0.73
-0.14,-0.83,0.76
-0.13,-0.84,0.79
-0.12,-0.86,0.78
-0.12,-0.91,0.75
-0.13,-0.93,0.74
-0.16,-0.96,0.74
-0.19,-0.94,0.74
-0.25,-0.86,0.75
-0.29,-0.81,0.76
-0.38,-0.69,0.78
-0.42,-0.64,0.79
-0.47,-0.54,0.8
-0.49,-0.52,0.81
-0.5,-0.5,0.79
-0.49,-0.51,0.77
-0.49,-0.58,0.74
-0.51,-0.61,0.72
-0.65,-0.7,0.69
-0.94,-0.81,0.64
-3.17,-1.18,0.51
-4.0,-1.16,0.7
-3.69,0.22,0.74
-3.41,1.09,0.66
-3.48,1.46,1.06
-0.62,2.05,1.4
1.55,1.66,0.9
3.91,-2.07,1.4
2.63,-3.3,1.54
4.0,-2.43,0.14
3.96,-2.06,-0.33
2.7,-0.91,-0.71
2.05,-0.52,-0.66
1.24,0.1,-0.29
0.95,0.41,0.11
0.66,0.82,0.61
0.58,0.75,0.76
0.52,0.36,0.92
0.51,0.16,0.93
