ax,ay,az
-0.71,-0.72,0.17
-0.71,-0.71,0.16
-0.71,-0.7,0.16
-0.71,-0.69,0.15
-0.71,-0.68,0.15
-0.71,-0.69,0.15
-0.71,-0.69,0.15
-0.71,-0.69,0.15
-0.71,-0.7,0.14
-0.71,-0.7,0.15
-0.71,-0.7,0.15
-0.72,-0.69,0.15
-0.73,-0.68,0.14
-0.74,-0.67,0.14
-0.74,-0.67,0.15
-0.74,-0.67,0.15
-0.74,-0.67,0.15
-0.75,-0.69,0.15
-0.74,-0.7,0.16
-0.73,-0.71,0.16
-0.73,-0.71,0.15
-0.73,-0.71,0.15
-0.72,-0.72,0.16
-0.72,-0.72,0.17
-0.73,-0.72,0.17
-0.73,-0.71,0.16
-0.74,-0.7,0.15
-0.74,-0.7,0.15
-0.74,-0.68,0.14
-0.75,-0.68,0.13
-0.77,-0.67,0.12
-0.78,-0.67,0.11
-0.79,-0.68,0.11
-0.79,-0.7,0.11
-0.78,-0.72,0.13
-0.77,-0.73,0.13
-0.75,-0.75,0.14
-0.74,-0.75,0.14
-0.73,-0.74,0.13
-0.72,-0.73,0.13
-0.7,-0.72,0.13
-0.68,-0.7,0.13
-0.68,-0.68,0.12
-0.67,-0.64,0.11
-0.68,-0.63,0.1
-0.71,-0.62,0.09
-0.72,-0.62,0.1
-0.74,-0.62,0.12
-0.75,-0.63,0.13
-0.75,-0.64,0.12
-0.75,-0.65,0.11
-0.75,-0.67,0.09
-0.74,-0.69,0.08
-0.74,-0.74,0.07
-0.74,-0.74,0.06
-0.74,-0.72,0.04
-0.75,-0.71,0.04
-0.74,-0.7,0.04
-0.75,-0.69,0.05
-0.75,-0.67,0.06
-0.75,-0.66,0.08
-0.75,-0.65,0.09
-0.75,-0.65,0.09
-0.74,-0.65,0.09
-0.74,-0.66,0.08
-0.75,-0.69,0.06
-0.75,-0.7,0.05
-0.75,-0.68,0.04
-0.75,-0.68,0.03
-0.75,-0.68,0.04
-0.74,-0.68,0.05
-0.76,-0.66,0.05
-0.76,-0.65,0.05
-0.76,-0.64,0.04
-0.76,-0.65,0.05
-0.74,-0.66,0.06
-0.67,-0.66,0.08
-0.52,-0.61,0.08
0.18,-0.22,0.22
0.5,-0.07,0.38
1.1,-0.02,0.51
0.95,-0.1,0.42
0.01,-0.02,0.98
-0.63,0.07,1.09
-1.88,-0.38,0.72
-2.14,-1.09,-0.05
-2.49,-2.37,-1.48
-2.47,-2.6,-1.72
-1.93,-2.32,-1.27
-1.7,-1.96,-0.72
-1.11,-1.21,0.44
-0.85,-0.82,0.97
-0.35,-0.51,1.54
-0.2,-0.47,1.57
-0.05,-0.51,1.16
-0.25,-0.62,0.96
-0.34,-0.51,0.42
-0.42,-0.43,0.2
-0.61,-0.31,-0.15
-0.68,-0.3,-0.22
