ax,ay,az
-0.9,-0.47,0.05
-0.91,-0.48,0.04
-0.91,-0.49,0.04
-0.91,-0.5,0.06
-0.91,-0.49,0.07
-0.91,-0.49,0.09
-0.9,-0.49,0.1
-0.9,-0.49,0.1
-0.9,-0.49,0.1
-0.91,-0.49,0.09
-0.9,-0.48,0.09
-0.9,-0.48,0.09
-0.9,-0.48,0.08
-0.91,-0.48,0.08
-0.9,-0.48,0.08
-0.89,-0.48,0.08
-0.88,-0.49,0.08
-0.88,-0.48,0.07
-0.88,-0.47,0.06
-0.88,-0.48,0.05
-0.89,-0.49,0.04
-0.89,-0.48,0.04
-0.9,-0.48,0.04
-0.9,-0.48,0.04
-0.89,-0.48,0.07
-0.89,-0.49,0.07
-0.9,-0.5,0.08
-0.89,-0.5,0.09
-0.89,-0.49,0.1
-0.89,-0.49,0.11
-0.9,-0.48,0.11
-0.9,-0.47,0.1
-0.91,-0.46,0.09
-0.91,-0.46,0.08
-0.92,-0.45,0.06
-0.92,-0.45,0.04
-0.91,-0.46,0.03
-0.91,-0.47,0.03
-0.88,-0.47,0.05
-0.9,-0.47,0.06
-0.91,-0.48,0.06
-0.91,-0.48,0.08
-0.9,-0.48,0.09
-0.9,-0.48,0.1
-0.91,-0.48,0.09
-0.91,-0.47,0.09
-0.91,-0.46,0.09
-0.91,-0.47,0.07
-0.91,-0.47,0.07
-0.91,-0.47,0.06
-0.92,-0.47,0.06
-0.93,-0.47,0.05
-0.93,-0.47,0.05
-0.93,-0.47,0.05
-0.92,-0.47,0.05
-0.93,-0.47,0.06
-0.93,-0.46,0.06
-0.93,-0.46,0.07
-0.93,-0.47,0.07
-0.92,-0.48,0.1
-0.92,-0.47,0.1
-0.9,-0.47,0.1
-0.89,-0.48,0.1
-0.87,-0.5,0.11
-0.85,-0.51,0.11
-0.83,-0.51,0.08
-0.82,-0.51,0.06
-0.78,-0.51,0.02
-0.7,-0.48,-0.01
-0.41,-0.36,-0.06
-0.13,-0.31,-0.04
0.2,-0.44,0.3
1.0,-0.93,0.54
1.46,-1.16,0.8
1.36,-1.23,0.92
0.91,-1.11,0.8
-1.57,-0.6,-0.32
-3.36,-0.16,-0.76
-4.0,0.5,-1.37
-4.0,0.28,-1.41
-3.22,-0.49,-0.73
-2.6,-0.89,-0.11
-1.32,-1.14,1.25
-0.81,-0.9,1.68
-0.34,-0.16,1.64
-0.22,-0.08,1.35
-0.13,-0.29,0.9
-0.08,-0.41,0.72
-0.03,-0.44,0.38
-0.05,-0.4,0.19
-0.3,-0.34,-0.12
-0.45,-0.35,-0.23
-0.73,-0.4,-0.34
-0.85,-0.42,-0.33
-1.01,-0.41,-0.2
-1.03,-0.42,-0.1
-1.04,-0.43,0.1
-1.04,-0.47,0.19
-1.02,-0.59,0.3
-0.99,-0.64,0.32
