ax,ay,az
-0.86,-0.8,-0.37
-0.78,-0.75,-0.24
-0.55,-0.71,0.06
-0.38,-0.72,0.2
0.07,-0.78,0.44
0.3,-0.82,0.5
0.72,-1.0,0.62
0.87,-1.06,0.63
0.95,-1.06,0.61
0.93,-1.02,0.57
0.86,-0.97,0.44
0.77,-0.94,0.37
0.66,-0.85,0.28
0.66,-0.81,0.26
0.65,-0.79,0.26
0.64,-0.78,0.28
0.61,-0.78,0.29
0.59,-0.78,0.29
0.55,-0.73,0.3
0.51,-0.71,0.29
0.45,-0.69,0.24
0.45,-0.69,0.24
0.45,-0.7,0.22
0.44,-0.73,0.21
0.45,-0.75,0.19
0.45,-0.78,0.17
0.47,-0.79,0.18
0.52,-0.82,0.21
0.53,-0.83,0.22
0.54,-0.81,0.25
0.55,-0.81,0.26
0.56,-0.82,0.28
0.56,-0.81,0.27
0.53,-0.79,0.24
0.51,-0.79,0.22
0.51,-0.8,0.2
0.5,-0.81,0.19
0.48,-0.8,0.19
0.47,-0.8,0.19
0.47,-0.8,0.2
0.46,-0.8,0.21
0.44,-0.79,0.21
0.44,-0.8,0.21
0.44,-0.82,0.21
0.45,-0.84,0.21
0.46,-0.86,0.22
0.46,-0.86,0.22
0.45,-0.84,0.21
0.45,-0.83,0.2
0.43,-0.79,0.18
0.43,-0.81,0.2
0.46,-0.83,0.23
0.48,-0.84,0.25
0.5,-0.85,0.29
0.5,-0.85,0.3
0.52,-0.87,0.31
0.51,-0.86,0.3
0.5,-0.84,0.28
0.5,-0.83,0.27
0.47,-0.82,0.24
0.46,-0.81,0.23
0.44,-0.8,0.21
0.44,-0.79,0.21
0.43,-0.79,0.21
0.42,-0.78,0.21
0.42,-0.79,0.22
0.41,-0.79,0.22
0.44,-0.8,0.19
0.5,-0.8,0.15
0.89,-0.78,0.04
1.22,-0.84,-0.01
1.95,-1.2,0.05
2.29,-1.5,0.18
2.4,-1.56,0.61
2.11,-1.18,0.8
0.9,-0.05,0.61
0.02,0.35,0.42
-0.75,0.44,0.04
-1.75,-0.07,-0.03
-0.04,-0.9,-0.2
-0.05,-0.92,-0.21
-0.06,-0.95,-0.24
-0.04,-0.95,-0.26
0.15,-0.91,-0.3
0.28,-0.84,-0.33
0.7,-0.58,-0.45
1.12,-0.44,-0.49
1.94,-0.32,-0.39
2.09,-0.42,-0.29
2.21,-0.75,-0.29
2.17,-0.97,-0.41
1.76,-1.27,-0.72
1.28,-1.31,-0.74
-0.11,-1.19,-0.64
-1.03,-1.08,-0.44
-2.87,-0.92,-0.15
-2.97,-1.04,0.0
-2.1,-1.53,0.02
-1.7,-1.79,-0.24
-0.71,-2.06,-0.51
