ax,ay,az
-0.36,-0.87,-0.03
-0.47,-0.87,0.07
-0.48,-0.97,0.12
-0.47,-1.0,0.09
-0.52,-1.04,0.11
-0.53,-1.04,0.09
-0.53,-1.03,0.03
-0.53,-1.01,0.01
-0.55,-0.96,0.02
-0.56,-0.95,0.03
-0.57,-0.93,0.04
-0.56,-0.93,0.04
-0.55,-0.97,0.03
-0.54,-0.96,0.03
-0.54,-0.97,0.03
-0.54,-1.0,0.04
-0.54,-1.0,0.06
-0.54,-1.03,0.13
-0.54,-1.03,0.16
-0.54,-0.98,0.25
-0.55,-0.96,0.28
-0.55,-0.91,0.29
-0.55,-0.89,0.25
-0.53,-0.86,0.23
-0.53,-0.87,0.23
-0.56,-0.86,0.22
-0.56,-0.86,0.21
-0.56,-0.88,0.23
-0.56,-0.89,0.24
-0.57,-0.88,0.23
-0.56,-0.86,0.23
-0.59,-0.85,0.23
-0.6,-0.84,0.25
-0.61,-0.84,0.26
-0.61,-0.85,0.26
-0.62,-0.86,0.26
-0.62,-0.87,0.26
-0.64,-0.88,0.21
-0.64,-0.87,0.17
-0.65,-0.83,0.11
-0.65,-0.79,0.1
-0.66,-0.77,0.1
-0.65,-0.76,0.08
-0.63,-0.77,0.04
-0.62,-0.76,0.03
-0.62,-0.75,0.03
-0.62,-0.77,0.11
-0.62,-0.76,0.16
-0.66,-0.8,0.29
-0.68,-0.78,0.34
-0.66,-0.74,0.38
-0.65,-0.72,0.39
-0.64,-0.72,0.38
-0.63,-0.77,0.38
-0.62,-0.86,0.4
-0.62,-0.86,0.4
-0.61,-0.82,0.47
-0.62,-0.77,0.49
-0.61,-0.66,0.43
-0.6,-0.62,0.37
-0.55,-0.55,0.3
-0.53,-0.53,0.29
-0.51,-0.63,0.37
-0.5,-0.67,0.42
-0.48,-0.73,0.42
-0.48,-0.71,0.38
-0.47,-0.66,0.19
-0.44,-0.69,0.12
-0.45,-0.75,0.09
-0.45,-0.77,0.11
-0.45,-0.77,0.18
-0.51,-0.76,0.21
-0.49,-0.73,0.15
-0.5,-0.73,0.19
-0.52,-0.76,0.22
-0.53,-0.76,0.22
-0.56,-0.74,0.21
-0.58,-0.71,0.19
-0.6,-0.7,0.19
-0.59,-0.69,0.17
-0.6,-0.69,0.17
-0.63,-0.72,0.24
-0.65,-0.73,0.28
-0.64,-0.72,0.28
-0.63,-0.72,0.27
-0.58,-0.72,0.25
-0.52,-0.74,0.24
-0.12,-0.79,0.23
0.43,-0.83,0.2
1.99,-0.94,-0.04
2.83,-1.2,-0.15
2.85,-1.91,0.07
2.6,-1.92,-0.03
1.73,-1.78,0.06
0.98,-1.34,0.05
-0.79,-0.26,0.12
-1.7,0.09,0.3
-3.22,0.19,0.39
-3.48,-0.02,0.31
-2.89,-0.67,-0.31
