ax,ay,az
0.4,-0.98,-0.26
0.34,-0.9,-0.29
0.31,-0.86,-0.3
0.24,-0.76,-0.33
0.22,-0.73,-0.34
0.2,-0.74,-0.36
0.19,-0.77,-0.37
0.22,-0.84,-0.38
0.23,-0.88,-0.39
0.25,-0.93,-0.4
0.25,-0.95,-0.4
0.26,-0.98,-0.42
0.27,-0.99,-0.42
0.29,-0.99,-0.42
0.3,-0.98,-0.41
0.3,-0.94,-0.39
0.3,-0.92,-0.38
0.29,-0.87,-0.36
0.29,-0.85,-0.36
0.29,-0.81,-0.34
0.29,-0.79,-0.33
0.32,-0.74,-0.32
0.36,-0.74,-0.31
0.49,-0.72,-0.3
0.58,-0.69,-0.3
0.8,-0.63,-0.32
0.9,-0.58,-0.31
0.94,-0.53,-0.33
0.88,-0.41,-0.33
0.81,-0.33,-0.36
0.73,-0.3,-0.39
0.72,-0.37,-0.4
0.63,-0.58,-0.38
0.58,-0.73,-0.34
0.42,-1.07,-0.29
0.28,-1.25,-0.27
0.05,-1.5,-0.25
-0.02,-1.59,-0.21
-0.08,-1.7,-0.11
-0.1,-1.72,-0.07
-0.17,-1.68,-0.04
-0.2,-1.59,-0.03
-0.21,-1.39,-0.03
-0.21,-1.3,-0.05
-0.14,-1.1,-0.06
-0.14,-1.01,-0.07
-0.03,-0.96,-0.06
0.05,-0.97,-0.06
0.18,-0.98,-0.09
0.23,-1.0,-0.12
0.31,-1.05,-0.2
0.32,-1.06,-0.22
0.32,-1.03,-0.23
0.3,-1.01,-0.23
0.26,-0.93,-0.21
0.26,-0.88,-0.21
0.26,-0.83,-0.21
0.26,-0.82,-0.22
0.27,-0.83,-0.23
0.29,-0.9,-0.24
0.29,-0.92,-0.25
0.27,-0.94,-0.29
0.27,-0.93,-0.3
0.24,-0.88,-0.29
0.25,-0.87,-0.28
0.26,-0.88,-0.25
0.28,-0.9,-0.24
0.33,-0.97,-0.25
0.35,-1.0,-0.27
0.35,-1.0,-0.28
0.35,-0.98,-0.28
0.34,-0.93,-0.28
0.33,-0.89,-0.28
0.32,-0.8,-0.26
0.32,-0.77,-0.25
0.36,-0.77,-0.27
0.36,-0.77,-0.27
0.36,-0.78,-0.25
0.37,-0.81,-0.24
0.37,-0.83,-0.24
0.36,-0.82,-0.26
0.34,-0.8,-0.26
0.36,-0.79,-0.25
0.42,-0.81,-0.22
0.47,-0.82,-0.21
0.63,-0.78,-0.21
0.77,-0.78,-0.23
1.16,-0.79,-0.22
1.29,-0.78,-0.24
1.31,-0.88,-0.23
1.13,-0.89,-0.22
1.06,-0.84,-0.25
0.69,-0.69,-0.33
0.48,-0.68,-0.34
-0.07,-0.67,-0.34
-0.27,-0.7,-0.33
-0.4,-0.82,-0.25
-0.39,-0.9,-0.2
-0.41,-1.11,-0.13
-0.43,-1.23,-0.11
