ax,ay,az
0.04,-0.54,-0.2
0.03,-0.56,-0.25
0.03,-0.65,-0.32
0.05,-0.7,-0.34
0.07,-0.84,-0.32
0.07,-0.87,-0.31
0.06,-0.9,-0.26
0.03,-0.89,-0.24
0.01,-0.86,-0.18
-0.01,-0.86,-0.14
-0.03,-0.84,-0.12
-0.04,-0.81,-0.11
-0.04,-0.81,-0.12
-0.05,-0.9,-0.11
-0.05,-0.94,-0.13
-0.06,-1.02,-0.09
-0.07,-1.06,-0.04
-0.09,-1.13,0.06
-0.1,-1.17,0.09
-0.13,-1.25,0.09
-0.13,-1.3,0.09
-0.14,-1.41,0.07
-0.16,-1.44,0.06
-0.18,-1.45,0.05
-0.18,-1.43,0.05
-0.21,-1.34,0.09
-0.22,-1.29,0.1
-0.26,-1.19,0.06
-0.26,-1.14,0.02
-0.23,-1.07,-0.06
-0.22,-1.04,-0.1
-0.19,-1.04,-0.17
-0.17,-1.04,-0.18
-0.16,-1.0,-0.2
-0.16,-0.97,-0.21
-0.13,-0.92,-0.2
-0.12,-0.9,-0.21
-0.07,-0.85,-0.21
-0.05,-0.84,-0.21
-0.03,-0.87,-0.19
-0.01,-0.88,-0.19
0.01,-0.88,-0.2
0.04,-0.9,-0.19
0.05,-0.91,-0.17
-0.23,-0.78,-0.05
-0.1,-0.86,0.04
-0.06,-1.02,0.08
0.06,-1.3,0.08
0.08,-1.42,0.11
0.13,-1.4,0.16
0.14,-1.31,0.22
0.14,-1.1,0.33
0.15,-1.0,0.37
0.2,-0.91,0.39
0.22,-0.93,0.37
0.21,-0.98,0.33
0.19,-0.99,0.34
0.1,-1.0,0.38
0.73,-0.85,0.12
0.72,-0.83,0.12
0.72,-0.82,0.11
0.7,-0.82,0.1
0.7,-0.81,0.12
0.71,-0.84,0.11
0.7,-0.85,0.12
0.7,-0.87,0.13
0.7,-0.87,0.13
0.7,-0.86,0.1
0.71,-0.85,0.08
0.71,-0.85,0.03
0.72,-0.83,0.02
0.72,-0.83,0.0
0.72,-0.83,-0.01
0.73,-0.82,-0.04
0.74,-0.81,-0.05
0.82,-0.82,-0.07
0.89,-0.85,-0.08
1.3,-1.0,-0.07
1.59,-1.16,-0.03
2.12,-1.53,0.07
2.36,-1.62,0.08
2.82,-1.43,0.05
3.0,-1.15,-0.02
2.86,-0.6,0.04
2.62,-0.37,0.06
1.93,0.09,0.18
1.42,0.21,0.28
0.09,0.37,0.35
-0.72,0.45,0.3
-1.72,0.4,0.34
-1.68,0.23,0.37
-1.2,-0.14,0.28
-0.97,-0.39,0.14
-0.73,-0.63,0.03
-0.43,-0.87,-0.03
-0.38,-0.87,-0.08
-0.13,-0.72,-0.2
-0.07,-0.62,-0.19
0.05,-0.5,-0.12
0.11,-0.47,-0.07
