ax,ay,az
-0.8,-0.59,0.29
-0.8,-0.59,0.28
-0.76,-0.57,0.19
-0.72,-0.56,0.16
-0.71,-0.54,0.19
-0.71,-0.54,0.23
-0.74,-0.56,0.29
-0.75,-0.6,0.3
-0.79,-0.71,0.32
-0.8,-0.76,0.31
-0.78,-0.8,0.17
-0.77,-0.81,0.12
-0.81,-0.84,0.16
-0.86,-0.88,0.2
-0.97,-0.98,0.27
-1.03,-1.07,0.31
-1.18,-1.21,0.4
-1.26,-1.24,0.42
-1.25,-1.21,0.26
-1.19,-1.19,0.2
-1.12,-1.04,0.19
-1.09,-0.95,0.16
-1.07,-0.84,0.13
-1.0,-0.62,0.12
-0.97,-0.52,0.1
-0.91,-0.34,0.1
-0.87,-0.29,0.12
-0.83,-0.27,0.14
-0.8,-0.27,0.14
-0.78,-0.29,0.14
-0.78,-0.29,0.1
-0.73,-0.29,-0.0
-0.72,-0.29,-0.01
-0.73,-0.27,-0.04
-0.75,-0.26,-0.03
-0.78,-0.23,0.03
-0.79,-0.22,0.09
-0.85,-0.27,0.25
-0.86,-0.25,0.33
-0.86,-0.19,0.4
-0.86,-0.14,0.42
-0.87,-0.04,0.41
-0.89,-0.01,0.36
-0.83,-0.0,0.2
-0.81,-0.02,0.13
-0.75,-0.13,0.07
-0.73,-0.19,0.08
-0.7,-0.26,0.11
-0.68,-0.28,0.11
-0.65,-0.35,0.09
-0.64,-0.4,0.04
-0.59,-0.47,-0.07
-0.56,-0.52,-0.09
-0.55,-0.58,-0.0
-0.54,-0.57,0.03
-0.51,-0.58,0.07
-0.53,-0.62,0.22
-0.54,-0.59,0.23
-0.56,-0.53,0.13
-0.54,-0.51,0.08
-0.59,-0.56,0.14
-0.66,-0.65,0.21
-0.73,-0.73,0.27
-0.74,-0.76,0.29
-0.8,-0.84,0.33
-0.81,-0.86,0.29
-0.8,-0.86,0.24
-0.81,-0.85,0.23
-0.84,-0.91,0.3
-0.84,-0.94,0.31
-0.82,-0.98,0.31
-0.82,-0.98,0.31
-0.8,-0.94,0.25
-0.81,-0.91,0.22
-0.78,-0.86,0.18
-0.77,-0.84,0.18
-0.75,-0.76,0.2
-0.72,-0.73,0.22
-0.5,-0.69,0.29
-0.31,-0.69,0.31
0.58,-0.74,0.24
1.32,-0.75,0.22
4.0,-1.98,-0.01
3.47,-3.15,-0.09
2.4,-3.48,-0.46
0.95,-2.76,-0.29
-0.11,-1.6,0.21
-2.1,0.26,1.22
-3.02,0.83,1.64
-3.04,1.07,1.73
-2.59,0.84,1.29
-2.18,0.6,0.13
-2.2,0.65,-0.2
-2.08,0.87,-0.01
-1.75,0.93,0.26
-1.15,0.68,0.69
-0.98,0.39,0.67
-0.8,-0.19,0.38
-0.73,-0.43,0.24
-0.62,-0.73,0.03
