ax,ay,az
0.33,-0.82,0.15
0.33,-0.85,0.13
0.31,-0.88,0.1
0.3,-0.89,0.09
0.29,-0.9,0.07
0.28,-0.9,0.07
0.27,-0.9,0.05
0.27,-0.92,0.04
0.27,-0.93,0.04
0.28,-0.94,0.05
0.29,-0.95,0.06
0.3,-0.97,0.08
0.3,-0.98,0.09
0.31,-0.99,0.09
0.31,-1.0,0.09
0.31,-1.0,0.09
0.3,-0.99,0.08
0.29,-0.97,0.07
0.28,-0.96,0.06
0.28,-0.96,0.05
0.28,-0.96,0.04
0.28,-0.96,0.04
0.29,-0.96,0.03
0.29,-0.99,0.03
0.29,-0.98,0.03
0.29,-0.97,0.03
0.29,-0.95,0.03
0.3,-0.94,0.03
0.31,-0.94,0.04
0.33,-0.96,0.04
0.34,-0.96,0.04
0.35,-0.95,0.06
0.35,-0.96,0.06
0.36,-0.95,0.07
0.36,-0.94,0.07
0.35,-0.93,0.05
0.33,-0.92,0.05
0.32,-0.92,0.04
0.31,-0.91,0.03
0.3,-0.9,0.03
0.3,-0.89,0.02
0.3,-0.89,0.02
0.31,-0.9,0.03
0.32,-0.9,0.04
0.33,-0.91,0.04
0.34,-0.91,0.05
0.35,-0.93,0.04
0.35,-0.94,0.03
0.35,-0.94,0.02
0.34,-0.94,0.02
0.34,-0.95,0.03
0.33,-0.94,0.03
0.33,-0.94,0.04
0.33,-0.95,0.04
0.33,-0.95,0.06
0.32,-0.95,0.06
0.31,-0.95,0.05
0.31,-0.95,0.05
0.3,-0.93,0.05
0.3,-0.93,0.05
0.3,-0.93,0.04
0.31,-0.93,0.04
0.32,-0.94,0.04
0.33,-0.94,0.04
0.32,-0.94,0.04
0.32,-0.93,0.04
0.32,-0.93,0.05
0.32,-0.94,0.06
0.32,-0.93,0.07
0.33,-0.95,0.07
0.33,-0.96,0.07
0.33,-0.96,0.07
0.33,-0.95,0.07
0.31,-0.93,0.07
0.31,-0.92,0.06
0.31,-0.9,0.05
0.33,-0.91,0.05
0.48,-0.88,0.03
0.62,-0.83,-0.0
0.84,-0.78,0.02
0.91,-0.84,0.08
0.78,-0.78,0.14
0.57,-0.71,0.11
0.05,-0.62,-0.06
-0.18,-0.61,-0.13
-0.27,-0.74,-0.09
-0.23,-0.84,-0.01
-0.16,-1.07,0.12
-0.11,-1.16,0.15
0.06,-1.32,0.19
0.14,-1.35,0.21
0.26,-1.26,0.25
0.31,-1.2,0.25
0.41,-1.09,0.21
0.47,-1.05,0.2
0.56,-0.97,0.16
0.59,-0.94,0.13
0.6,-0.87,0.07
0.57,-0.84,0.06
0.54,-0.82,0.03
