ax,ay,az
0.02,-0.86,0.38
0.03,-0.85,0.35
0.05,-0.9,0.32
0.07,-0.92,0.33
0.12,-0.95,0.39
0.13,-0.95,0.42
0.13,-0.91,0.43
0.13,-0.88,0.41
0.13,-0.88,0.33
0.13,-0.9,0.31
0.16,-0.93,0.29
0.17,-0.93,0.31
0.21,-0.94,0.32
0.23,-0.96,0.35
0.24,-0.97,0.37
0.25,-0.96,0.36
0.24,-0.93,0.29
0.24,-0.93,0.24
0.23,-0.9,0.19
0.26,-0.91,0.2
0.31,-1.01,0.27
0.34,-1.07,0.3
0.34,-1.1,0.29
0.32,-1.08,0.27
0.3,-0.97,0.22
0.29,-0.93,0.19
0.27,-0.89,0.15
0.28,-0.9,0.15
0.3,-0.93,0.16
0.31,-1.03,0.19
0.32,-1.07,0.22
0.36,-1.09,0.22
0.35,-1.06,0.19
0.3,-0.98,0.11
0.3,-0.94,0.06
0.28,-0.92,-0.03
0.29,-0.93,-0.05
0.31,-0.94,-0.07
0.32,-0.95,-0.07
0.3,-1.0,-0.1
0.29,-1.01,-0.12
0.27,-1.03,-0.14
0.29,-1.06,-0.17
0.32,-1.1,-0.18
0.32,-1.12,-0.21
0.32,-1.16,-0.28
0.32,-1.16,-0.3
0.31,-1.13,-0.32
0.3,-1.11,-0.32
0.29,-1.08,-0.33
0.28,-1.07,-0.33
0.29,-1.06,-0.34
0.3,-1.06,-0.36
0.3,-1.04,-0.38
0.3,-1.03,-0.39
0.32,-1.01,-0.39
0.31,-1.01,-0.39
0.3,-1.01,-0.38
0.3,-1.01,-0.38
0.29,-0.96,-0.4
0.29,-0.94,-0.42
0.28,-0.94,-0.43
0.28,-0.93,-0.46
0.28,-0.92,-0.47
0.29,-0.89,-0.47
0.28,-0.88,-0.47
0.26,-0.87,-0.49
0.26,-0.88,-0.52
0.25,-0.85,-0.58
0.23,-0.82,-0.6
0.21,-0.8,-0.64
0.21,-0.81,-0.64
0.23,-0.85,-0.65
0.23,-0.86,-0.65
0.21,-0.91,-0.65
0.21,-0.93,-0.66
0.18,-0.91,-0.65
0.17,-0.89,-0.64
0.13,-0.84,-0.62
0.13,-0.84,-0.59
0.14,-0.85,-0.56
0.15,-0.87,-0.55
0.16,-0.9,-0.53
0.16,-0.9,-0.52
0.15,-0.89,-0.51
0.14,-0.87,-0.5
0.1,-0.83,-0.49
0.08,-0.82,-0.5
0.07,-0.81,-0.49
0.08,-0.81,-0.49
0.08,-0.82,-0.5
0.1,-0.84,-0.51
0.09,-0.82,-0.51
0.07,-0.79,-0.5
0.06,-0.78,-0.48
0.04,-0.76,-0.45
0.04,-0.77,-0.45
0.07,-0.79,-0.44
0.08,-0.8,-0.45
0.09,-0.84,-0.44
