ax,ay,az
0.86,0.22,0.43
0.85,0.22,0.44
0.85,0.19,0.5
0.85,0.16,0.54
0.84,0.03,0.6
0.83,-0.06,0.63
0.81,-0.07,0.57
0.82,0.0,0.51
0.85,0.15,0.45
0.86,0.17,0.46
0.85,0.16,0.49
0.85,0.12,0.5
0.85,0.06,0.52
0.84,0.07,0.52
0.83,0.1,0.51
0.83,0.14,0.49
0.84,0.15,0.45
0.84,0.13,0.45
0.81,0.08,0.45
0.81,0.07,0.48
0.8,0.07,0.55
0.8,0.07,0.57
0.82,0.09,0.6
0.83,0.1,0.61
0.84,0.07,0.64
0.85,0.05,0.65
0.84,-0.01,0.66
0.83,-0.03,0.68
0.82,-0.05,0.73
0.81,-0.04,0.76
0.81,-0.03,0.77
0.83,-0.0,0.78
0.83,0.0,0.78
0.81,0.02,0.78
0.81,0.03,0.78
0.78,0.05,0.74
0.78,0.06,0.73
0.76,0.09,0.72
0.74,0.09,0.73
0.72,0.05,0.76
0.71,0.05,0.77
0.69,0.03,0.79
0.68,0.03,0.79
0.66,0.02,0.79
0.64,0.02,0.78
0.61,0.0,0.78
0.59,-0.01,0.78
0.58,-0.04,0.83
0.59,-0.03,0.85
0.58,-0.03,0.89
0.56,-0.04,0.91
0.54,-0.07,0.92
0.52,-0.08,0.91
0.48,-0.08,0.9
0.47,-0.09,0.9
0.44,-0.1,0.92
0.43,-0.09,0.93
0.41,-0.08,0.91
0.41,-0.08,0.91
0.39,-0.1,0.94
0.38,-0.13,0.96
0.37,-0.14,0.96
0.35,-0.13,0.96
0.33,-0.13,0.96
0.31,-0.14,0.97
0.3,-0.14,0.97
0.28,-0.13,0.97
0.27,-0.13,0.97
0.25,-0.15,1.0
0.24,-0.16,1.0
0.25,-0.15,0.99
0.2,-0.15,0.97
0.18,-0.15,0.98
0.15,-0.14,0.96
0.16,-0.13,0.95
0.11,-0.12,0.93
0.09,-0.12,0.93
0.08,-0.13,0.92
0.06,-0.11,0.92
0.05,-0.09,0.91
0.03,-0.06,0.91
0.01,-0.05,0.91
-0.01,-0.01,0.87
-0.02,-0.01,0.86
-0.06,-0.01,0.86
-0.07,-0.02,0.85
-0.09,-0.03,0.87
-0.1,-0.03,0.89
-0.12,-0.03,0.9
-0.13,-0.02,0.89
-0.16,-0.02,0.88
-0.16,-0.04,0.89
-0.16,-0.0,0.89
-0.22,-0.03,0.91
-0.23,-0.03,0.93
-0.26,-0.02,0.94
-0.24,-0.03,0.92
-0.27,-0.04,0.88
-0.29,-0.04,0.88
-0.3,-0.05,0.86
