ax,ay,az
-0.25,-0.75,0.46
-0.25,-0.75,0.45
-0.25,-0.74,0.45
-0.25,-0.74,0.45
-0.25,-0.74,0.47
-0.25,-0.74,0.48
-0.24,-0.74,0.49
-0.24,-0.76,0.49
-0.23,-0.81,0.48
-0.22,-0.83,0.48
-0.21,-0.87,0.47
-0.21,-0.89,0.47
-0.2,-0.91,0.45
-0.2,-0.91,0.44
-0.2,-0.89,0.42
-0.19,-0.87,0.41
-0.19,-0.84,0.39
-0.19,-0.83,0.38
-0.19,-0.81,0.37
-0.19,-0.79,0.37
-0.19,-0.77,0.36
-0.18,-0.76,0.36
-0.19,-0.76,0.36
-0.2,-0.76,0.36
-0.19,-0.77,0.36
-0.23,-0.77,0.35
-0.21,-0.77,0.35
-0.21,-0.77,0.35
-0.22,-0.78,0.36
-0.24,-0.78,0.37
-0.24,-0.78,0.37
-0.25,-0.79,0.38
-0.25,-0.81,0.39
-0.25,-0.84,0.38
-0.25,-0.84,0.36
-0.26,-0.85,0.32
-0.25,-0.86,0.31
-0.23,-0.87,0.31
-0.21,-0.87,0.33
-0.21,-0.86,0.33
-0.2,-0.84,0.33
-0.17,-0.88,0.32
-0.16,-0.92,0.31
-0.16,-1.01,0.29
-0.15,-1.01,0.27
-0.17,-1.0,0.27
-0.18,-1.0,0.28
-0.17,-0.97,0.29
-0.17,-0.95,0.29
-0.15,-0.95,0.31
-0.14,-0.97,0.32
-0.14,-1.0,0.3
-0.12,-1.0,0.29
-0.11,-0.96,0.28
-0.1,-0.95,0.3
-0.1,-0.93,0.34
-0.07,-0.92,0.36
-0.06,-0.93,0.37
-0.04,-0.94,0.38
-0.04,-0.92,0.39
-0.02,-0.91,0.41
-0.02,-0.91,0.42
-0.02,-0.91,0.47
-0.03,-0.9,0.49
-0.15,-0.9,0.51
-0.26,-0.9,0.5
-0.1,-0.9,0.47
-0.02,-0.9,0.48
0.13,-0.84,0.51
0.14,-0.8,0.55
0.13,-0.79,0.58
0.14,-0.82,0.57
0.16,-0.86,0.52
0.17,-0.89,0.49
0.17,-0.95,0.48
0.19,-0.95,0.47
0.18,-0.92,0.49
0.18,-0.89,0.48
0.17,-0.84,0.48
0.16,-0.82,0.47
0.17,-0.8,0.45
0.18,-0.81,0.44
0.18,-0.82,0.43
0.19,-0.83,0.44
0.17,-0.83,0.49
0.17,-0.8,0.5
0.17,-0.76,0.51
0.2,-0.74,0.51
0.24,-0.73,0.49
0.32,-0.77,0.49
0.33,-0.79,0.48
0.36,-0.83,0.49
0.36,-0.85,0.49
0.38,-0.83,0.47
0.39,-0.82,0.46
0.42,-0.82,0.49
0.43,-0.8,0.49
0.46,-0.76,0.49
0.47,-0.77,0.5
0.5,-0.73,0.47
