ax,ay,az
0.88,-0.39,-0.02
0.91,-0.4,-0.02
0.93,-0.4,-0.01
0.94,-0.36,0.01
0.95,-0.35,0.01
0.94,-0.35,-0.02
0.93,-0.35,-0.06
0.91,-0.34,-0.15
0.91,-0.33,-0.18
0.9,-0.29,-0.24
0.91,-0.28,-0.25
0.93,-0.29,-0.22
0.95,-0.3,-0.19
0.96,-0.3,-0.16
0.96,-0.29,-0.18
0.95,-0.28,-0.2
0.92,-0.25,-0.26
0.89,-0.23,-0.31
0.87,-0.22,-0.36
0.88,-0.23,-0.35
0.91,-0.27,-0.34
0.92,-0.3,-0.35
0.93,-0.3,-0.38
0.92,-0.27,-0.39
0.91,-0.21,-0.4
0.9,-0.19,-0.4
0.88,-0.21,-0.42
0.88,-0.23,-0.45
0.86,-0.23,-0.49
0.85,-0.22,-0.51
0.85,-0.24,-0.5
0.85,-0.26,-0.51
0.84,-0.25,-0.5
0.83,-0.23,-0.49
0.79,-0.22,-0.51
0.77,-0.25,-0.54
0.73,-0.26,-0.58
0.79,-0.26,-0.58
0.76,-0.22,-0.58
0.75,-0.2,-0.58
0.72,-0.23,-0.62
0.72,-0.25,-0.62
0.71,-0.25,-0.64
0.69,-0.26,-0.65
0.68,-0.27,-0.68
0.66,-0.32,-0.69
0.67,-0.32,-0.68
0.65,-0.31,-0.73
0.62,-0.28,-0.75
0.64,-0.19,-0.7
0.6,-0.19,-0.69
0.61,-0.26,-0.68
0.61,-0.29,-0.67
0.57,-0.37,-0.77
0.56,-0.4,-0.8
0.55,-0.35,-0.8
0.54,-0.31,-0.8
0.5,-0.3,-0.83
0.51,-0.31,-0.81
0.54,-0.3,-0.73
0.53,-0.31,-0.69
0.49,-0.31,-0.71
0.45,-0.3,-0.76
0.42,-0.29,-0.8
0.43,-0.29,-0.78
0.42,-0.27,-0.7
0.44,-0.27,-0.63
0.47,-0.27,-0.55
0.5,-0.27,-0.57
0.51,-0.25,-0.72
0.52,-0.24,-0.79
0.56,-0.28,-0.84
0.59,-0.31,-0.84
0.64,-0.33,-0.76
0.66,-0.33,-0.7
0.69,-0.31,-0.57
0.72,-0.3,-0.51
0.74,-0.31,-0.49
0.76,-0.33,-0.52
0.77,-0.36,-0.57
0.8,-0.42,-0.62
0.79,-0.44,-0.63
0.8,-0.41,-0.6
0.77,-0.36,-0.57
0.75,-0.26,-0.49
0.76,-0.25,-0.44
0.8,-0.28,-0.39
0.83,-0.32,-0.37
0.86,-0.37,-0.33
0.87,-0.39,-0.31
0.88,-0.42,-0.29
0.88,-0.43,-0.27
0.87,-0.43,-0.22
0.87,-0.41,-0.19
0.87,-0.39,-0.13
0.88,-0.39,-0.11
0.91,-0.43,-0.06
0.91,-0.45,-0.05
0.91,-0.45,-0.03
0.9,-0.46,-0.02
