ax,ay,az
0.94,-0.19,0.25
0.93,-0.19,0.25
0.93,-0.18,0.25
0.93,-0.18,0.25
0.93,-0.19,0.24
0.93,-0.2,0.24
0.93,-0.21,0.24
0.93,-0.24,0.24
0.93,-0.26,0.24
0.92,-0.28,0.24
0.92,-0.28,0.23
0.91,-0.27,0.22
0.92,-0.26,0.22
0.91,-0.24,0.2
0.91,-0.23,0.2
0.9,-0.2,0.19
0.92,-0.2,0.2
0.91,-0.21,0.21
0.9,-0.22,0.21
0.91,-0.25,0.22
0.9,-0.26,0.23
0.9,-0.28,0.23
0.9,-0.29,0.23
0.91,-0.29,0.24
0.91,-0.29,0.24
0.91,-0.3,0.23
0.9,-0.3,0.24
0.9,-0.31,0.24
0.9,-0.33,0.24
0.89,-0.36,0.25
0.89,-0.36,0.25
0.89,-0.32,0.24
0.9,-0.29,0.23
0.89,-0.25,0.24
0.89,-0.24,0.24
0.89,-0.24,0.23
0.88,-0.25,0.22
0.88,-0.26,0.19
0.87,-0.28,0.21
0.87,-0.28,0.2
0.87,-0.29,0.2
0.88,-0.27,0.21
0.87,-0.28,0.22
0.88,-0.29,0.23
0.87,-0.31,0.23
0.87,-0.32,0.23
0.87,-0.32,0.24
0.87,-0.32,0.25
0.88,-0.31,0.25
0.88,-0.31,0.25
0.88,-0.3,0.25
0.88,-0.3,0.25
0.88,-0.3,0.25
0.88,-0.29,0.25
0.88,-0.3,0.25
0.88,-0.3,0.25
0.87,-0.3,0.26
0.88,-0.3,0.26
0.87,-0.3,0.27
0.87,-0.3,0.27
0.86,-0.29,0.28
0.86,-0.29,0.28
0.86,-0.28,0.29
0.86,-0.27,0.3
0.86,-0.28,0.3
0.87,-0.27,0.29
0.87,-0.27,0.29
0.87,-0.28,0.29
0.86,-0.28,0.3
0.86,-0.27,0.3
0.85,-0.27,0.3
0.85,-0.26,0.3
0.85,-0.25,0.3
0.85,-0.24,0.31
0.85,-0.23,0.31
0.86,-0.23,0.31
0.87,-0.24,0.31
0.87,-0.27,0.32
0.87,-0.28,0.33
0.87,-0.29,0.34
0.87,-0.29,0.34
0.87,-0.29,0.36
0.86,-0.3,0.36
0.86,-0.29,0.37
0.86,-0.29,0.37
0.85,-0.28,0.37
0.85,-0.28,0.38
0.85,-0.27,0.37
0.86,-0.27,0.36
0.86,-0.28,0.36
0.85,-0.27,0.35
0.85,-0.27,0.34
0.86,-0.27,0.33
0.85,-0.27,0.31
0.85,-0.27,0.31
0.84,-0.27,0.31
0.84,-0.27,0.3
0.84,-0.26,0.3
0.84,-0.26,0.29
0.84,-0.26,0.25
