ax,ay,az
0.62,-0.23,-0.81
0.62,-0.21,-0.8
0.61,-0.2,-0.8
0.6,-0.2,-0.81
0.6,-0.2,-0.81
0.6,-0.19,-0.82
0.59,-0.2,-0.83
0.59,-0.2,-0.83
0.59,-0.21,-0.82
0.59,-0.22,-0.82
0.59,-0.22,-0.8
0.58,-0.22,-0.8
0.58,-0.22,-0.8
0.57,-0.21,-0.8
0.57,-0.23,-0.81
0.56,-0.24,-0.82
0.59,-0.27,-0.81
0.56,-0.27,-0.8
0.55,-0.27,-0.79
0.55,-0.28,-0.79
0.55,-0.27,-0.79
0.53,-0.26,-0.79
0.53,-0.26,-0.79
0.53,-0.26,-0.79
0.53,-0.25,-0.79
0.53,-0.26,-0.79
0.52,-0.26,-0.79
0.53,-0.27,-0.79
0.52,-0.26,-0.79
0.53,-0.23,-0.82
0.54,-0.22,-0.84
0.53,-0.24,-0.86
0.53,-0.25,-0.86
0.53,-0.29,-0.85
0.53,-0.3,-0.84
0.51,-0.32,-0.84
0.5,-0.33,-0.85
0.48,-0.32,-0.86
0.47,-0.31,-0.87
0.46,-0.29,-0.89
0.45,-0.27,-0.9
0.45,-0.27,-0.92
0.44,-0.28,-0.92
0.45,-0.28,-0.91
0.45,-0.29,-0.9
0.43,-0.31,-0.88
0.43,-0.3,-0.87
0.43,-0.28,-0.85
0.42,-0.26,-0.86
0.41,-0.25,-0.89
0.4,-0.23,-0.9
0.39,-0.23,-0.91
0.39,-0.26,-0.9
0.39,-0.28,-0.89
0.39,-0.29,-0.87
0.39,-0.28,-0.87
0.36,-0.28,-0.89
0.36,-0.28,-0.9
0.34,-0.27,-0.91
0.33,-0.26,-0.91
0.33,-0.27,-0.9
0.31,-0.27,-0.9
0.28,-0.26,-0.9
0.28,-0.25,-0.89
0.27,-0.24,-0.89
0.27,-0.24,-0.89
0.27,-0.25,-0.87
0.28,-0.26,-0.87
0.26,-0.27,-0.87
0.26,-0.28,-0.87
0.26,-0.29,-0.88
0.26,-0.29,-0.89
0.28,-0.31,-0.88
0.29,-0.33,-0.87
0.27,-0.36,-0.87
0.28,-0.36,-0.87
0.27,-0.35,-0.9
0.25,-0.35,-0.92
0.23,-0.35,-0.93
0.23,-0.36,-0.93
0.23,-0.36,-0.91
0.21,-0.37,-0.91
0.19,-0.37,-0.89
0.18,-0.36,-0.86
0.18,-0.35,-0.84
0.15,-0.33,-0.83
0.14,-0.32,-0.82
0.14,-0.32,-0.84
0.14,-0.34,-0.84
0.14,-0.39,-0.84
0.12,-0.41,-0.84
0.11,-0.41,-0.8
0.11,-0.4,-0.78
0.12,-0.37,-0.78
0.12,-0.37,-0.8
0.11,-0.4,-0.84
0.11,-0.42,-0.87
0.1,-0.44,-0.9
0.11,-0.45,-0.9
0.11,-0.48,-0.91
