ax,ay,az
0.07,-0.78,0.38
0.11,-0.77,0.33
0.11,-0.81,0.33
0.11,-0.8,0.24
0.09,-0.8,0.16
0.08,-0.81,0.05
0.07,-0.82,0.01
0.08,-0.9,-0.01
0.09,-0.95,0.01
0.1,-0.95,0.05
0.09,-0.95,0.02
0.09,-1.0,-0.0
0.09,-1.02,0.03
0.08,-0.99,0.12
0.07,-0.97,0.18
0.08,-0.99,0.34
0.08,-0.97,0.41
0.07,-0.92,0.49
0.07,-0.91,0.51
0.06,-0.87,0.5
0.06,-0.88,0.5
0.07,-0.9,0.5
0.07,-0.93,0.52
0.07,-0.94,0.51
0.06,-0.96,0.5
0.06,-0.96,0.51
0.06,-0.96,0.49
0.06,-0.96,0.46
0.06,-0.97,0.42
0.07,-0.99,0.42
0.07,-1.01,0.44
0.07,-1.02,0.43
0.06,-1.04,0.47
0.05,-1.06,0.49
0.0,-1.11,0.52
-0.03,-1.15,0.53
-0.13,-1.21,0.48
-0.17,-1.21,0.45
-0.15,-1.14,0.49
-0.12,-1.09,0.56
-0.02,-0.99,0.69
0.02,-0.93,0.7
0.09,-0.85,0.65
0.11,-0.81,0.6
0.15,-0.71,0.56
0.15,-0.67,0.55
0.17,-0.56,0.52
0.17,-0.51,0.53
0.16,-0.42,0.51
0.14,-0.39,0.48
0.12,-0.39,0.46
0.09,-0.41,0.47
0.09,-0.44,0.55
0.06,-0.39,0.55
0.05,-0.36,0.55
0.02,-0.36,0.57
0.0,-0.37,0.6
0.03,-0.38,0.71
0.04,-0.42,0.78
0.08,-0.47,0.94
0.09,-0.48,0.97
0.1,-0.5,1.01
0.11,-0.5,1.02
0.13,-0.51,1.02
0.14,-0.54,1.04
0.15,-0.55,1.06
0.16,-0.54,1.05
0.15,-0.5,1.02
0.15,-0.47,1.0
0.14,-0.41,0.97
0.14,-0.37,0.96
0.14,-0.36,0.92
0.13,-0.35,0.9
0.12,-0.35,0.85
0.11,-0.36,0.84
0.1,-0.37,0.81
0.09,-0.37,0.8
0.09,-0.35,0.78
0.08,-0.35,0.78
0.08,-0.35,0.78
0.08,-0.36,0.77
0.09,-0.43,0.8
0.1,-0.46,0.81
0.11,-0.5,0.81
0.12,-0.58,0.82
0.12,-0.6,0.86
0.16,-0.71,0.96
0.18,-0.82,1.0
0.29,-1.22,1.23
0.37,-1.53,1.35
0.72,-2.87,1.87
0.89,-3.69,2.24
0.61,-4.0,2.04
0.5,-3.4,1.66
0.41,-1.36,1.1
0.4,-0.42,0.78
0.53,1.06,0.27
0.58,1.54,0.12
0.62,1.94,0.15
0.52,1.96,0.27
