ax,ay,az
-0.19,-0.65,0.23
-0.17,-0.75,0.23
-0.14,-0.97,0.22
-0.13,-1.05,0.22
-0.14,-1.12,0.2
-0.15,-1.12,0.2
-0.18,-1.1,0.19
-0.2,-1.08,0.18
-0.22,-1.03,0.15
-0.23,-1.01,0.14
-0.23,-0.96,0.13
-0.24,-0.93,0.14
-0.21,-0.9,0.14
-0.21,-0.88,0.15
-0.19,-0.87,0.16
-0.18,-0.85,0.16
-0.17,-0.85,0.17
-0.17,-0.84,0.17
-0.17,-0.83,0.16
-0.18,-0.85,0.12
-0.18,-0.86,0.1
-0.17,-0.88,0.11
-0.16,-0.89,0.13
-0.12,-0.89,0.19
-0.11,-0.88,0.22
-0.08,-0.87,0.27
-0.08,-0.87,0.28
-0.07,-0.88,0.28
-0.06,-0.91,0.29
-0.02,-0.96,0.33
-0.01,-0.97,0.36
0.01,-0.97,0.43
0.01,-0.97,0.47
0.03,-0.95,0.51
0.02,-0.93,0.52
0.02,-0.94,0.53
-0.0,-0.94,0.52
0.03,-0.94,0.52
0.04,-0.96,0.53
0.08,-1.03,0.58
0.1,-1.05,0.58
0.09,-1.06,0.55
0.07,-1.04,0.53
0.04,-0.99,0.49
0.03,-0.98,0.47
0.02,-0.98,0.45
0.02,-0.97,0.45
0.02,-0.96,0.46
0.03,-0.95,0.47
0.04,-0.95,0.48
0.03,-0.94,0.46
0.02,-0.92,0.43
0.01,-0.87,0.41
0.02,-0.86,0.42
0.02,-0.84,0.45
0.03,-0.83,0.47
0.05,-0.82,0.51
0.06,-0.8,0.52
0.07,-0.78,0.53
0.07,-0.77,0.54
0.08,-0.74,0.54
0.08,-0.74,0.55
0.08,-0.74,0.57
0.08,-0.73,0.58
0.08,-0.72,0.6
0.09,-0.72,0.61
0.1,-0.74,0.63
0.1,-0.75,0.64
0.09,-0.76,0.63
0.08,-0.77,0.63
0.05,-0.96,0.62
0.08,-1.16,0.61
0.16,-1.67,0.59
0.15,-1.95,0.51
0.01,-2.46,0.11
0.05,-2.53,-0.03
0.1,-1.92,0.23
0.12,-1.37,0.42
0.16,-0.42,0.7
0.08,-0.12,0.7
0.07,0.17,0.66
0.03,0.41,0.65
0.0,0.38,0.67
-0.02,0.16,0.65
-0.03,-0.0,0.62
-0.07,-0.27,0.55
-0.09,-0.39,0.52
-0.15,-0.54,0.45
-0.17,-0.6,0.42
-0.21,-0.7,0.38
-0.2,-0.78,0.39
-0.14,-0.97,0.44
-0.13,-1.03,0.43
-0.14,-1.08,0.37
-0.12,-1.07,0.35
-0.13,-1.02,0.38
-0.14,-0.98,0.4
-0.14,-0.89,0.42
-0.15,-0.86,0.42
-0.16,-0.84,0.41
