ax,ay,az
0.27,-0.34,0.86
0.28,-0.35,0.87
0.28,-0.36,0.87
0.29,-0.36,0.87
0.29,-0.37,0.87
0.28,-0.37,0.87
0.28,-0.37,0.86
0.28,-0.36,0.86
0.28,-0.36,0.86
0.28,-0.37,0.84
0.29,-0.36,0.83
0.29,-0.38,0.83
0.28,-0.37,0.84
0.28,-0.36,0.84
0.28,-0.36,0.84
0.29,-0.35,0.84
0.29,-0.36,0.82
0.28,-0.37,0.82
0.28,-0.37,0.82
0.27,-0.38,0.83
0.27,-0.37,0.83
0.27,-0.37,0.83
0.27,-0.37,0.83
0.28,-0.37,0.83
0.28,-0.39,0.83
0.27,-0.41,0.85
0.27,-0.41,0.85
0.27,-0.4,0.87
0.27,-0.39,0.87
0.28,-0.37,0.87
0.28,-0.36,0.88
0.28,-0.36,0.86
0.27,-0.37,0.86
0.27,-0.38,0.85
0.27,-0.38,0.85
0.28,-0.37,0.84
0.29,-0.36,0.85
0.29,-0.37,0.86
0.29,-0.38,0.84
0.28,-0.38,0.84
0.28,-0.37,0.83
0.28,-0.36,0.83
0.28,-0.37,0.83
0.29,-0.37,0.84
0.29,-0.38,0.83
0.29,-0.39,0.83
0.29,-0.39,0.83
0.28,-0.39,0.83
0.28,-0.39,0.85
0.28,-0.37,0.85
0.28,-0.38,0.85
0.28,-0.39,0.85
0.27,-0.38,0.83
0.28,-0.39,0.83
0.27,-0.4,0.84
0.26,-0.4,0.83
0.27,-0.39,0.84
0.27,-0.39,0.84
0.27,-0.4,0.84
0.27,-0.41,0.84
0.27,-0.41,0.83
0.26,-0.41,0.83
0.26,-0.42,0.82
0.26,-0.42,0.82
0.26,-0.42,0.82
0.26,-0.42,0.83
0.25,-0.42,0.84
0.26,-0.41,0.84
0.26,-0.42,0.84
0.26,-0.42,0.84
0.26,-0.42,0.84
0.26,-0.42,0.84
0.26,-0.43,0.84
0.26,-0.43,0.85
0.26,-0.43,0.85
0.26,-0.43,0.86
0.25,-0.42,0.86
0.25,-0.41,0.85
0.26,-0.41,0.86
0.25,-0.42,0.87
0.25,-0.43,0.87
0.22,-0.43,0.9
0.2,-0.43,0.92
0.16,-0.51,0.98
0.13,-0.68,1.02
0.0,-1.61,1.23
0.01,-2.48,1.43
0.38,-4.0,1.9
0.58,-4.0,2.12
0.9,-4.0,1.96
1.12,-4.0,1.53
1.67,-2.49,0.62
1.83,-1.13,0.29
1.85,1.2,-0.1
1.72,2.25,-0.23
0.65,3.68,-0.22
0.1,3.88,0.32
-0.17,3.68,1.15
-0.29,3.34,1.52
-0.29,2.78,1.78
