ax,ay,az
0.09,-0.17,0.33
-0.03,-0.1,-0.04
-0.53,0.22,-1.01
-0.72,0.22,-1.5
-0.08,-1.07,-3.01
0.08,-2.06,-3.59
0.92,-3.79,-1.44
0.95,-4.0,0.13
0.72,-3.59,0.91
0.04,-2.82,0.16
-0.27,-1.46,-1.03
-0.83,1.61,-2.54
-0.8,1.81,-2.36
0.36,-0.2,-1.12
0.5,-0.96,-0.65
-0.05,-1.48,-0.38
-0.1,-1.15,-0.79
-0.29,0.07,-1.8
-0.37,0.59,-1.98
-0.25,0.62,-1.52
-0.03,0.18,-1.08
0.0,-0.52,-0.66
-0.09,-0.58,-0.68
-0.3,-0.27,-0.95
-0.3,-0.08,-1.07
-0.31,0.16,-1.12
-0.25,0.11,-1.03
-0.13,-0.16,-0.84
-0.12,-0.25,-0.78
-0.18,-0.16,-0.92
-0.21,-0.12,-0.98
-0.18,-0.1,-1.01
-0.18,-0.12,-1.03
-0.21,-0.08,-1.06
-0.19,-0.1,-1.04
-0.14,-0.21,-0.94
-0.15,-0.22,-0.92
-0.19,-0.14,-0.97
-0.22,-0.04,-1.01
-0.22,-0.04,-1.01
-0.18,-0.13,-0.98
-0.18,-0.18,-1.0
-0.21,-0.21,-1.01
-0.21,-0.19,-1.0
-0.14,-0.18,-0.94
-0.14,-0.15,-0.96
-0.2,-0.07,-1.02
-0.19,-0.09,-0.99
-0.12,-0.18,-0.98
-0.15,-0.2,-1.0
-0.2,-0.22,-1.07
-0.2,-0.19,-1.07
-0.16,-0.14,-1.03
-0.16,-0.11,-1.04
-0.18,-0.01,-1.04
-0.15,-0.03,-1.03
-0.16,-0.16,-1.03
-0.2,-0.19,-1.05
-0.2,-0.19,-1.09
-0.21,-0.15,-1.09
-0.18,-0.03,-1.07
-0.14,-0.02,-1.04
-0.12,-0.09,-0.98
-0.12,-0.15,-0.98
-0.18,-0.21,-1.0
-0.18,-0.22,-1.01
-0.19,-0.16,-1.01
-0.18,-0.12,-1.0
-0.17,-0.05,-0.98
-0.16,-0.04,-0.97
-0.13,-0.04,-0.96
-0.16,-0.08,-0.98
-0.18,-0.12,-0.99
-0.17,-0.16,-1.01
-0.16,-0.18,-1.01
-0.15,-0.16,-1.0
-0.15,-0.12,-1.02
-0.14,-0.07,-1.05
-0.14,-0.07,-1.04
-0.14,-0.18,-1.03
-0.15,-0.23,-1.07
-0.14,-0.34,-1.1
-0.1,-0.46,-1.17
0.07,-0.82,-1.2
0.39,-1.3,-1.24
1.02,-3.08,-1.53
1.15,-4.0,-1.69
0.82,-4.0,-1.62
0.74,-4.0,-1.55
1.27,-1.94,-1.25
1.48,-0.04,-1.06
1.58,2.92,-0.83
1.22,3.86,-0.79
0.21,4.0,-1.52
-0.11,4.0,-2.1
-0.84,4.0,-2.99
-0.43,4.0,-2.07
0.75,-0.02,-0.35
0.84,-2.21,-0.2
0.08,-3.82,-0.47
