ax,ay,az
0.03,-0.67,0.73
0.03,-0.67,0.73
0.03,-0.66,0.74
0.03,-0.65,0.73
0.02,-0.65,0.73
0.02,-0.65,0.72
0.02,-0.66,0.72
0.02,-0.67,0.71
0.03,-0.67,0.71
0.03,-0.67,0.72
0.03,-0.66,0.73
0.03,-0.66,0.72
0.01,-0.65,0.71
0.01,-0.65,0.71
0.02,-0.66,0.72
0.02,-0.66,0.72
0.03,-0.67,0.71
0.02,-0.68,0.7
0.03,-0.68,0.7
0.03,-0.68,0.7
0.02,-0.67,0.71
0.02,-0.67,0.71
0.01,-0.66,0.71
0.01,-0.65,0.71
0.02,-0.67,0.72
0.03,-0.67,0.73
0.03,-0.68,0.72
0.03,-0.68,0.71
0.02,-0.67,0.71
0.01,-0.66,0.72
0.01,-0.64,0.72
0.0,-0.64,0.72
0.0,-0.65,0.71
0.0,-0.65,0.72
0.02,-0.66,0.73
0.02,-0.67,0.74
0.02,-0.66,0.73
0.01,-0.66,0.72
-0.0,-0.64,0.71
-0.0,-0.64,0.7
-0.0,-0.64,0.7
0.0,-0.65,0.7
0.01,-0.65,0.71
0.02,-0.66,0.73
0.02,-0.67,0.74
0.03,-0.7,0.74
0.04,-0.71,0.75
0.04,-0.69,0.74
0.02,-0.67,0.73
-0.02,-0.61,0.71
-0.03,-0.6,0.71
-0.05,-0.6,0.7
-0.04,-0.62,0.71
-0.01,-0.65,0.74
-0.0,-0.66,0.74
-0.01,-0.64,0.74
-0.02,-0.63,0.73
-0.03,-0.62,0.72
-0.03,-0.62,0.72
-0.03,-0.63,0.72
-0.03,-0.63,0.73
-0.01,-0.65,0.75
-0.01,-0.65,0.76
-0.02,-0.65,0.75
-0.03,-0.64,0.74
-0.03,-0.64,0.73
-0.03,-0.63,0.73
-0.04,-0.62,0.71
-0.04,-0.63,0.7
-0.04,-0.62,0.65
-0.02,-0.63,0.58
0.03,-0.69,0.26
0.24,-0.74,-0.02
0.41,-0.84,-0.45
0.45,-0.87,-1.31
0.38,-0.8,-1.55
0.45,-0.66,-1.44
0.46,-0.54,-1.12
0.2,-0.23,0.3
0.16,-0.1,1.23
0.17,0.04,3.02
0.26,-0.05,3.79
0.24,-0.44,4.0
0.12,-0.5,4.0
-0.04,-0.37,3.59
-0.16,-0.3,2.76
-0.25,-0.45,1.34
-0.09,-0.56,0.81
0.25,-0.78,0.12
0.34,-0.86,-0.13
0.44,-0.91,-0.41
0.47,-0.92,-0.46
0.46,-0.85,-0.39
0.39,-0.76,-0.3
0.23,-0.6,-0.07
0.14,-0.53,0.04
0.03,-0.51,0.22
0.02,-0.52,0.3
-0.01,-0.59,0.48
-0.02,-0.62,0.56
