ax,ay,az
0.14,-0.14,0.77
0.14,-0.09,0.74
0.17,-0.07,0.73
0.21,-0.11,0.76
0.16,-0.08,0.8
0.18,-0.1,0.86
0.18,-0.14,0.89
0.18,-0.22,0.95
0.15,-0.37,1.01
0.12,-0.43,1.03
0.11,-0.53,1.06
0.08,-0.56,1.08
0.03,-0.63,1.1
0.04,-0.7,1.08
0.05,-0.77,0.98
0.05,-0.81,0.93
0.07,-0.89,0.75
0.1,-0.96,0.67
0.13,-1.07,0.57
0.05,-1.05,0.56
0.09,-1.02,0.45
0.11,-0.96,0.38
0.05,-0.69,0.3
0.05,-0.54,0.19
0.09,-0.37,-0.16
0.11,-0.32,-0.35
0.1,-0.28,-0.48
0.05,-0.28,-0.47
0.03,-0.37,-0.4
-0.03,-0.43,-0.3
-0.09,-0.47,-0.31
-0.0,-0.49,-0.4
0.04,-0.55,-0.57
0.1,-0.7,-0.81
0.11,-0.81,-0.92
0.09,-0.92,-1.03
0.1,-0.92,-1.04
0.09,-0.86,-1.01
0.08,-0.82,-1.0
0.06,-0.77,-0.97
0.06,-0.77,-0.97
0.04,-0.81,-0.94
0.04,-0.83,-0.94
0.06,-0.85,-0.96
0.08,-0.85,-0.96
0.09,-0.8,-0.95
0.09,-0.77,-0.94
0.08,-0.64,-0.88
0.07,-0.61,-0.85
0.08,-0.56,-0.74
0.11,-0.6,-0.63
0.14,-0.75,-0.43
0.16,-0.85,-0.35
0.19,-1.07,-0.21
0.16,-1.19,-0.16
0.01,-1.19,0.15
0.04,-1.13,0.17
0.08,-0.99,0.3
0.04,-0.91,0.36
-0.02,-0.82,0.4
-0.05,-0.82,0.42
-0.05,-0.85,0.37
-0.02,-0.99,0.34
-0.0,-1.07,0.32
0.0,-1.21,0.25
0.0,-1.29,0.2
0.02,-1.32,0.15
0.01,-1.32,0.14
-0.02,-1.29,0.03
-0.01,-1.24,-0.01
-0.03,-1.08,-0.08
-0.01,-1.01,-0.15
0.02,-0.91,-0.39
0.06,-0.85,-0.51
0.07,-0.76,-0.6
0.08,-0.76,-0.63
0.08,-0.74,-0.71
0.06,-0.7,-0.74
0.04,-0.62,-0.79
0.04,-0.61,-0.82
0.04,-0.57,-0.87
0.04,-0.56,-0.9
0.04,-0.56,-0.91
0.03,-0.57,-0.89
0.02,-0.57,-0.88
0.0,-0.56,-0.91
0.02,-0.51,-1.19
-0.02,-0.42,-1.49
0.04,-0.14,-2.6
0.0,0.09,-3.64
0.63,0.96,-4.0
0.61,1.55,-4.0
0.29,1.76,-3.5
0.47,1.03,-2.62
0.88,-0.02,-1.64
1.31,-1.69,1.03
1.41,-2.15,1.93
1.7,-2.5,2.93
1.32,-2.39,3.18
0.99,-1.91,2.64
