ax,ay,az
0.27,-0.84,0.44
0.26,-0.84,0.42
0.26,-0.84,0.41
0.27,-0.84,0.42
0.27,-0.84,0.43
0.28,-0.84,0.42
0.27,-0.84,0.41
0.26,-0.84,0.4
0.25,-0.84,0.42
0.25,-0.83,0.44
0.26,-0.81,0.45
0.25,-0.82,0.44
0.25,-0.81,0.44
0.26,-0.82,0.44
0.27,-0.83,0.45
0.27,-0.83,0.45
0.27,-0.85,0.46
0.28,-0.85,0.48
0.29,-0.85,0.51
0.29,-0.86,0.52
0.29,-0.88,0.51
0.28,-0.87,0.5
0.26,-0.86,0.49
0.26,-0.87,0.49
0.28,-0.89,0.45
0.28,-0.89,0.42
0.26,-0.85,0.36
0.26,-0.83,0.34
0.26,-0.83,0.29
0.27,-0.82,0.28
0.27,-0.81,0.29
0.27,-0.79,0.32
0.28,-0.8,0.39
0.3,-0.83,0.43
0.31,-0.87,0.47
0.31,-0.88,0.48
0.32,-0.93,0.47
0.33,-0.95,0.45
0.33,-0.97,0.37
0.31,-0.94,0.32
0.3,-0.9,0.28
0.28,-0.86,0.21
0.27,-0.86,0.2
0.28,-0.83,0.22
0.29,-0.84,0.22
0.3,-0.87,0.25
0.31,-0.88,0.27
0.28,-0.86,0.29
0.27,-0.86,0.29
0.27,-0.86,0.31
0.27,-0.88,0.31
0.27,-0.89,0.3
0.28,-0.9,0.29
0.28,-0.89,0.3
0.29,-0.89,0.32
0.3,-0.89,0.34
0.3,-0.89,0.35
0.29,-0.86,0.34
0.29,-0.86,0.33
0.29,-0.86,0.33
0.3,-0.87,0.33
0.31,-0.88,0.34
0.31,-0.88,0.35
0.32,-0.87,0.34
0.32,-0.87,0.32
0.33,-0.87,0.21
0.38,-0.86,0.06
0.6,-0.85,-0.65
0.73,-0.86,-1.36
0.78,-0.84,-3.15
0.31,-0.95,-3.57
0.17,-0.83,-3.43
0.93,-0.02,-1.75
1.02,0.25,-0.47
1.45,0.5,2.14
1.6,0.24,3.54
2.06,-0.95,4.0
1.71,-1.39,4.0
1.21,-1.1,4.0
0.82,-0.65,3.63
-0.08,-0.25,1.2
-0.24,-0.27,0.34
-0.12,-0.35,-0.56
0.09,-0.45,-0.75
0.35,-0.73,-0.99
0.41,-0.8,-1.02
0.54,-0.79,-0.88
0.57,-0.78,-0.74
0.59,-0.81,-0.46
0.55,-0.83,-0.29
0.5,-0.86,0.1
0.47,-0.87,0.27
0.44,-0.87,0.59
0.44,-0.87,0.68
0.4,-0.87,0.69
0.36,-0.87,0.65
0.28,-0.85,0.52
0.27,-0.82,0.46
0.27,-0.78,0.35
0.23,-0.78,0.31
