ax,ay,az
-0.01,-1.07,0.04
-0.01,-1.07,0.04
-0.01,-1.07,0.02
-0.01,-1.07,0.02
-0.01,-1.06,0.03
-0.01,-1.05,0.04
0.0,-1.01,0.03
0.0,-0.99,0.03
-0.0,-0.94,0.02
0.0,-0.92,0.01
-0.0,-0.92,-0.01
-0.0,-0.9,-0.02
-0.0,-0.89,-0.05
-0.0,-0.88,-0.06
0.01,-0.9,-0.1
0.03,-0.93,-0.15
0.08,-1.08,-0.31
0.11,-1.2,-0.41
0.07,-1.45,-0.61
0.05,-1.5,-0.66
0.01,-1.45,-0.59
0.19,-0.86,-0.4
0.05,-0.56,-0.23
-0.2,0.18,0.01
-0.35,0.34,0.03
-0.11,-0.1,-0.55
-0.03,-0.55,-0.7
-0.04,-1.14,-1.01
-0.01,-1.11,-1.04
-0.06,-0.83,-0.83
-0.1,-0.66,-0.75
-0.14,-0.46,-0.67
-0.13,-0.45,-0.72
-0.09,-0.62,-0.7
-0.06,-0.68,-0.7
-0.01,-0.8,-0.7
0.02,-0.86,-0.73
0.0,-0.99,-0.75
-0.02,-1.04,-0.73
-0.04,-1.04,-0.6
-0.04,-1.01,-0.53
-0.05,-0.97,-0.42
-0.06,-0.97,-0.38
-0.06,-0.97,-0.32
-0.04,-0.96,-0.32
-0.0,-0.97,-0.33
-0.01,-1.0,-0.33
-0.0,-1.01,-0.32
-0.0,-1.01,-0.29
0.01,-1.0,-0.27
-0.01,-0.98,-0.25
-0.01,-0.97,-0.25
-0.02,-0.97,-0.25
-0.02,-0.98,-0.25
-0.01,-0.98,-0.25
-0.0,-0.99,-0.24
0.01,-1.0,-0.21
0.0,-0.99,-0.19
0.0,-0.98,-0.16
0.0,-0.97,-0.16
0.02,-0.96,-0.18
0.02,-0.97,-0.18
0.02,-0.99,-0.17
0.02,-1.01,-0.16
0.03,-1.03,-0.14
0.02,-1.04,-0.12
0.03,-1.03,-0.1
0.03,-1.03,-0.08
0.03,-1.04,-0.06
0.04,-1.05,-0.06
0.05,-1.09,-0.05
0.05,-1.11,-0.04
0.05,-1.14,-0.03
0.04,-1.13,-0.02
0.01,-1.12,-0.02
0.0,-1.1,-0.01
-0.02,-1.05,0.01
-0.02,-1.02,0.02
-0.02,-0.95,0.03
-0.03,-0.93,0.03
-0.0,-0.89,0.01
-0.05,-0.87,0.01
-0.07,-0.86,-0.02
-0.13,-0.81,-0.08
-0.19,-0.8,-0.18
-0.36,-0.76,-0.55
-0.43,-0.73,-0.92
-0.3,-0.91,-2.43
-0.13,-1.15,-3.74
0.28,-1.72,-4.0
0.32,-1.83,-4.0
0.28,-1.48,-2.42
0.55,-1.19,-0.91
1.6,-1.08,1.74
1.99,-0.97,2.93
1.98,-0.45,4.0
1.77,-0.27,4.0
1.2,0.14,3.53
0.81,0.21,2.26
-0.06,-0.12,-0.28
