ax,ay,az
0.39,-0.52,-0.49
0.25,-0.54,-0.03
0.24,-0.59,0.21
0.38,-0.8,0.62
0.45,-0.87,0.82
0.48,-0.95,1.08
0.52,-0.91,1.15
0.46,-0.79,1.12
0.4,-0.78,1.01
0.3,-0.73,0.74
0.27,-0.7,0.61
0.23,-0.68,0.39
0.22,-0.67,0.33
0.25,-0.65,0.27
0.27,-0.64,0.27
0.3,-0.62,0.32
0.31,-0.61,0.36
0.36,-0.64,0.45
0.36,-0.68,0.48
0.39,-0.73,0.55
0.4,-0.77,0.58
0.42,-0.81,0.61
0.42,-0.82,0.62
0.41,-0.8,0.61
0.38,-0.79,0.59
0.36,-0.77,0.55
0.35,-0.77,0.52
0.34,-0.75,0.49
0.34,-0.74,0.49
0.35,-0.73,0.5
0.35,-0.72,0.5
0.35,-0.71,0.51
0.36,-0.71,0.55
0.35,-0.71,0.56
0.35,-0.72,0.6
0.35,-0.73,0.61
0.34,-0.76,0.61
0.34,-0.77,0.61
0.34,-0.78,0.63
0.34,-0.79,0.64
0.34,-0.79,0.65
0.33,-0.79,0.65
0.33,-0.79,0.65
0.34,-0.78,0.65
0.35,-0.78,0.64
0.35,-0.78,0.63
0.35,-0.78,0.64
0.35,-0.77,0.64
0.35,-0.77,0.67
0.36,-0.76,0.71
0.38,-0.77,0.77
0.4,-0.79,0.79
0.44,-0.79,0.77
0.44,-0.79,0.72
0.44,-0.74,0.55
0.45,-0.71,0.42
0.5,-0.61,0.06
0.54,-0.54,-0.21
0.56,-0.53,-0.82
0.61,-0.54,-1.15
0.67,-0.64,-1.57
0.7,-0.66,-1.66
0.74,-0.62,-1.63
0.75,-0.43,-1.56
0.73,-0.3,-1.46
0.61,0.05,-1.06
0.48,0.31,-0.76
0.26,0.5,0.29
0.44,0.5,1.21
1.36,0.08,3.03
1.74,-0.3,3.72
1.68,-0.75,4.0
1.73,-0.7,4.0
1.13,-0.83,4.0
0.97,-0.82,3.61
0.38,-0.59,2.31
0.28,-0.39,1.72
0.23,-0.14,0.95
0.25,-0.14,0.69
0.38,-0.21,0.16
0.43,-0.26,-0.1
0.51,-0.36,-0.54
0.57,-0.42,-0.72
0.65,-0.54,-0.98
0.7,-0.62,-1.03
0.72,-0.73,-0.96
0.67,-0.73,-0.87
0.54,-0.65,-0.6
0.45,-0.63,-0.41
0.35,-0.64,0.01
0.36,-0.68,0.23
0.46,-0.81,0.6
0.47,-0.84,0.77
0.55,-0.87,1.04
0.58,-0.87,1.12
0.51,-0.89,1.1
0.45,-0.84,0.91
0.39,-0.81,0.8
0.33,-0.77,0.59
0.3,-0.75,0.49
