ax,ay,az
0.29,-0.36,-0.9
0.3,-0.35,-0.9
0.31,-0.35,-0.91
0.31,-0.35,-0.92
0.3,-0.34,-0.91
0.3,-0.33,-0.9
0.31,-0.34,-0.9
0.3,-0.34,-0.91
0.3,-0.33,-0.91
0.31,-0.34,-0.91
0.32,-0.36,-0.91
0.32,-0.37,-0.89
0.32,-0.36,-0.88
0.31,-0.36,-0.88
0.31,-0.34,-0.88
0.32,-0.34,-0.89
0.31,-0.34,-0.91
0.31,-0.33,-0.91
0.31,-0.33,-0.92
0.32,-0.33,-0.93
0.33,-0.35,-0.94
0.34,-0.36,-0.95
0.35,-0.37,-0.94
0.36,-0.37,-0.93
0.36,-0.37,-0.92
0.34,-0.36,-0.91
0.33,-0.33,-0.89
0.33,-0.32,-0.88
0.32,-0.32,-0.87
0.33,-0.32,-0.86
0.32,-0.32,-0.88
0.32,-0.31,-0.89
0.31,-0.3,-0.89
0.31,-0.29,-0.89
0.31,-0.29,-0.88
0.32,-0.29,-0.87
0.33,-0.31,-0.88
0.34,-0.33,-0.91
0.34,-0.33,-0.91
0.35,-0.33,-0.92
0.35,-0.33,-0.94
0.35,-0.32,-0.93
0.35,-0.32,-0.92
0.36,-0.33,-0.91
0.35,-0.34,-0.92
0.36,-0.35,-0.92
0.36,-0.35,-0.91
0.35,-0.33,-0.9
0.34,-0.32,-0.9
0.35,-0.32,-0.88
0.34,-0.32,-0.88
0.32,-0.3,-0.88
0.31,-0.3,-0.88
0.32,-0.3,-0.88
0.32,-0.3,-0.88
0.33,-0.31,-0.88
0.32,-0.3,-0.88
0.32,-0.29,-0.88
0.31,-0.29,-0.89
0.33,-0.3,-0.9
0.33,-0.31,-0.9
0.34,-0.31,-0.91
0.33,-0.31,-0.91
0.33,-0.31,-0.9
0.34,-0.34,-0.9
0.34,-0.34,-0.89
0.35,-0.36,-0.87
0.36,-0.36,-0.86
0.35,-0.35,-0.85
0.35,-0.33,-0.85
0.33,-0.32,-0.89
0.34,-0.31,-0.9
0.34,-0.3,-0.91
0.33,-0.3,-0.91
0.32,-0.28,-0.91
0.31,-0.29,-0.91
0.32,-0.29,-0.92
0.33,-0.29,-0.93
0.39,-0.27,-1.01
0.47,-0.19,-1.18
0.89,0.32,-2.07
1.22,0.61,-2.91
1.27,0.59,-4.0
1.13,0.52,-4.0
1.19,0.44,-3.69
1.13,0.21,-2.58
0.94,-0.37,-0.05
0.7,-0.65,1.02
0.26,-1.15,2.82
0.15,-1.38,3.38
-0.09,-1.69,3.61
-0.07,-1.55,3.3
-0.1,-0.64,1.89
-0.31,-0.14,0.97
-0.27,0.21,0.16
0.21,0.47,-0.9
0.41,0.42,-1.33
0.6,0.17,-1.81
0.61,0.07,-1.89
0.71,-0.01,-1.93
